Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Baylor,B12,12-0,+30.10,117.1,5,87.0,4,68.7,171,+.016,152,-4.37,307
2,Gonzaga,WCC,11-2,+30.01,119.4,2,89.4,14,73.0,25,-.058,287,-1.88,245
3,Houston,Amer,11-2,+27.54,115.0,7,87.5,5,66.3,297,-.060,289,+0.89,152
4,Kansas,B12,10-1,+27.21,118.5,3,91.3,31,72.1,39,-.046,262,+3.40,86
5,Purdue,B10,12-1,+27.16,121.6,1,94.4,59,68.3,191,+.026,134,+1.53,133
6,Duke,ACC,11-1,+25.53,116.3,6,90.7,21,70.5,86,-.010,200,-2.20,260
7,Arizona,P12,11-1,+25.11,113.8,15,88.7,9,74.7,4,-.001,179,+1.41,141
8,Kentucky,SEC,11-2,+24.61,114.8,9,90.2,17,70.0,103,-.090,320,-5.14,319
9,Auburn,SEC,12-1,+24.22,112.0,21,87.8,6,71.2,69,-.022,225,+5.50,41
10,UCLA,P12,8-1,+23.85,114.1,14,90.2,19,68.7,177,+.062,77,+3.21,90
11,Tennessee,SEC,9-3,+23.38,109.0,43,85.6,2,70.8,79,-.044,257,+3.90,76
12,Villanova,BE,8-4,+23.12,114.5,11,91.4,32,63.1,347,-.021,223,+11.03,9
13,LSU,SEC,12-1,+22.88,106.4,80,83.5,1,71.6,53,+.041,109,+0.83,154
14,Illinois,B10,9-3,+22.32,114.6,10,92.3,36,68.9,165,-.008,196,+3.63,81
15,Ohio St.,B10,8-2,+21.50,114.9,8,93.4,49,68.0,202,+.020,145,+9.40,13
16,Alabama,SEC,10-3,+21.32,114.4,12,93.1,44,72.3,33,+.018,150,+10.20,10
17,Texas,B12,10-2,+21.19,110.0,34,88.9,11,61.7,357,-.045,258,-10.71,357
18,USC,P12,12-0,+20.99,110.8,25,89.8,15,67.3,247,+.067,71,+0.27,172
19,Michigan St.,B10,11-2,+20.61,111.8,22,91.2,27,70.2,97,+.096,41,+8.18,19
20,Texas Tech,B12,10-2,+20.44,108.8,46,88.4,8,66.1,301,-.017,213,-9.43,355
21,Michigan,B10,7-5,+19.60,112.2,20,92.6,39,66.9,267,-.045,260,+7.99,20
22,Loyola Chicago,MVC,9-2,+19.29,113.0,17,93.7,53,65.1,324,-.007,194,+1.50,137
23,Iowa,B10,10-3,+19.16,117.7,4,98.6,118,72.0,43,-.042,253,-3.05,280
24,Connecticut,BE,10-3,+18.98,109.9,36,90.9,24,67.9,210,-.038,246,-0.13,183
25,Virginia Tech,ACC,8-5,+18.85,109.9,37,91.0,26,64.7,331,-.122,337,+4.07,71
26,Xavier,BE,11-2,+18.74,110.3,30,91.5,33,71.2,70,+.074,65,+3.24,89
27,BYU,WCC,12-3,+18.20,110.2,32,92.0,35,69.9,111,-.006,191,+6.83,31
28,Indiana,B10,10-2,+17.91,107.3,67,89.4,13,69.7,120,-.014,204,-2.19,259
29,Florida,SEC,9-3,+17.86,109.1,42,91.2,28,69.3,141,-.045,259,-0.03,179
30,Seton Hall,BE,9-2,+17.51,108.8,45,91.3,30,71.3,63,+.009,165,+4.97,54
31,Saint Mary's,WCC,12-3,+16.47,105.5,90,89.0,12,66.1,300,+.032,125,+4.03,73
32,Oklahoma,B12,10-2,+16.32,107.2,68,90.9,23,67.3,244,-.014,207,-2.86,276
33,San Francisco,WCC,13-1,+16.31,106.5,79,90.2,16,68.8,169,+.047,96,+0.32,169
34,Colorado St.,MWC,10-0,+16.15,113.3,16,97.1,93,69.2,148,+.050,92,-1.31,224
35,North Carolina,ACC,9-3,+16.05,112.6,18,96.5,84,70.5,90,+.073,67,+4.17,67
36,Mississippi St.,SEC,10-3,+15.91,110.7,26,94.8,63,65.3,319,-.048,269,-0.08,181
37,Memphis,Amer,6-5,+15.89,109.3,41,93.4,48,73.2,22,-.134,341,+5.00,52
38,Clemson,ACC,9-4,+15.78,111.1,24,95.3,67,67.2,253,-.080,314,+3.10,93
39,Florida St.,ACC,6-4,+15.58,106.9,75,91.3,29,69.1,158,-.036,241,+4.04,72
40,Northwestern,B10,8-2,+15.57,108.7,47,93.1,42,68.3,193,-.076,310,-6.25,334
41,Wisconsin,B10,10-2,+15.47,108.1,54,92.6,40,65.9,306,+.134,23,+5.97,33
42,West Virginia,B12,11-1,+15.41,106.4,81,91.0,25,66.7,273,+.066,74,-0.27,188
43,San Diego St.,MWC,8-3,+14.93,103.6,117,88.7,10,66.3,291,+.057,88,+4.08,69
44,UCF,Amer,9-2,+14.52,110.0,35,95.5,71,68.4,189,+.014,157,-0.68,203
45,Iowa St.,B12,12-0,+14.52,102.8,138,88.3,7,67.4,235,+.039,112,-7.63,345
46,Arkansas,SEC,10-3,+13.92,109.3,40,95.4,69,73.2,20,+.036,119,-2.09,254
47,Providence,BE,12-1,+13.82,107.4,64,93.6,52,67.8,219,+.164,8,+4.09,68
48,Creighton,BE,9-3,+13.39,108.4,49,95.0,66,67.8,211,+.004,171,+1.65,131
49,Washington St.,P12,8-5,+13.38,105.7,84,92.3,37,67.7,225,-.154,347,-1.40,228
50,UAB,CUSA,11-3,+13.18,107.2,69,94.0,56,70.2,95,-.074,305,-3.97,300
51,Boise St.,MWC,10-4,+13.08,103.3,127,90.2,18,67.0,265,-.060,290,+2.20,118
52,Oklahoma St.,B12,7-4,+13.02,103.6,118,90.6,20,70.7,81,-.045,261,+1.45,139
53,Louisville,ACC,8-4,+12.78,103.6,116,90.8,22,70.0,104,-.001,180,+4.08,70
54,Belmont,OVC,10-3,+12.72,109.4,39,96.7,87,70.4,92,+.092,45,+4.45,63
55,Davidson,A10,10-2,+12.58,111.4,23,98.8,121,65.6,314,-.007,193,-0.86,207
