Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,7-2,+29.51,120.6,2,91.1,20,72.6,23,-.075,291,+1.54,139
2,Purdue,B10,8-0,+29.07,121.0,1,91.9,27,69.1,144,+.085,62,+4.13,93
3,Baylor,B12,8-0,+27.44,117.0,6,89.6,9,69.1,143,+.022,147,-6.16,323
4,Kansas,B12,7-1,+26.79,118.7,3,91.9,28,71.4,56,-.077,295,+4.38,86
5,Houston,Amer,8-1,+26.74,114.3,12,87.5,2,67.1,256,-.041,245,-1.32,220
6,Villanova,BE,7-2,+25.89,118.3,4,92.4,35,62.9,352,-.071,288,+6.14,52
7,Duke,ACC,7-1,+23.82,114.3,11,90.5,14,70.7,74,+.002,176,+1.70,134
8,UCLA,P12,7-1,+23.62,115.0,8,91.4,21,69.4,136,+.056,95,+1.69,135
9,Arizona,P12,8-0,+23.30,112.9,18,89.6,8,73.9,8,+.029,134,-2.18,241
10,Alabama,SEC,7-1,+23.12,114.5,10,91.4,22,73.0,20,+.000,180,+6.52,49
11,Michigan,B10,6-3,+22.73,112.8,20,90.0,11,67.8,212,+.009,168,+8.43,18
12,Tennessee,SEC,6-2,+22.42,109.6,43,87.2,1,71.1,63,-.026,223,+4.29,88
13,USC,P12,9-0,+22.06,112.2,22,90.1,13,67.6,229,+.067,85,+0.59,161
14,Illinois,B10,7-2,+21.67,113.5,14,91.8,25,68.9,158,+.037,120,+4.13,94
15,Texas,B12,6-1,+21.66,113.2,17,91.5,24,63.1,349,-.025,222,-9.96,347
16,Texas Tech,B12,7-1,+21.61,110.3,36,88.7,5,67.9,207,-.014,202,-10.81,353
17,LSU,SEC,8-0,+21.52,110.5,32,89.0,6,70.4,87,+.069,83,+0.08,184
18,Auburn,SEC,7-1,+21.40,112.8,19,91.4,23,71.5,51,-.051,261,+5.01,76
19,Kentucky,SEC,7-1,+20.36,113.2,16,92.9,39,68.7,166,-.062,279,-11.53,355
20,Michigan St.,B10,8-2,+20.29,108.9,52,88.6,4,70.6,78,+.101,48,+11.14,9
21,Ohio St.,B10,7-2,+20.28,115.8,7,95.5,58,67.4,242,+.029,133,+8.25,21
22,Iowa,B10,7-2,+19.98,118.2,5,98.2,95,72.1,35,-.076,294,-5.51,313
23,BYU,WCC,8-1,+19.56,111.4,27,91.9,26,69.0,153,+.037,119,+7.12,40
24,Arkansas,SEC,9-0,+18.97,111.8,26,92.8,38,73.0,21,+.021,153,-5.74,318
25,Connecticut,BE,8-2,+18.72,111.0,29,92.3,33,68.8,163,-.040,243,-6.84,328
26,Wisconsin,B10,8-1,+18.60,109.3,47,90.7,15,65.6,313,+.097,50,+7.33,35
27,Florida,SEC,7-2,+18.09,109.0,50,90.9,19,69.9,108,-.008,193,-0.47,193
28,North Carolina,ACC,6-2,+17.90,114.8,9,96.9,79,69.8,117,+.022,146,+6.97,42
29,Loyola Chicago,MVC,8-2,+17.81,112.2,21,94.4,51,65.6,314,-.020,211,-1.29,218
30,Xavier,BE,8-1,+17.77,109.8,41,92.0,29,71.2,60,+.105,41,+0.36,175
31,Virginia Tech,ACC,7-3,+17.62,110.7,31,93.1,43,63.5,341,-.075,293,+0.11,183
32,Indiana,B10,7-2,+17.28,108.0,66,90.7,16,69.5,134,-.027,225,-1.08,210
33,Seton Hall,BE,7-1,+17.09,109.2,48,92.1,31,70.8,68,+.028,136,+0.29,180
34,San Francisco,WCC,10-0,+16.99,110.2,37,93.2,45,68.3,187,+.082,65,-2.14,236
35,Memphis,Amer,5-3,+16.90,107.8,69,90.9,18,74.1,6,-.062,280,+2.88,102
36,Northwestern,B10,6-2,+16.03,109.7,42,93.6,48,68.1,195,-.083,304,-3.73,281
37,Florida St.,ACC,5-3,+15.93,108.2,63,92.3,32,68.6,172,+.031,131,+5.83,63
38,Saint Mary's,WCC,8-2,+15.67,105.5,101,89.9,10,65.4,320,+.074,75,+5.10,75
39,Washington St.,P12,7-2,+15.56,108.6,58,93.0,40,67.6,223,-.060,276,-2.71,257
40,Louisville,ACC,6-2,+15.55,106.4,88,90.8,17,69.8,119,+.020,155,+5.52,70
