Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Baylor,B12,9-0,+29.45,115.6,5,86.2,2,68.4,180,+.016,149,-2.63,264
2,Gonzaga,WCC,8-2,+29.24,119.8,2,90.6,19,72.9,22,-.072,284,-0.56,205
3,Kansas,B12,8-1,+27.71,119.1,3,91.4,28,71.8,44,-.064,272,+3.94,81
4,Purdue,B10,9-1,+27.37,119.9,1,92.5,40,69.0,151,+.034,126,+5.28,60
5,Houston,Amer,8-2,+26.76,114.9,9,88.1,5,66.9,264,-.094,310,+1.23,146
6,Villanova,BE,7-3,+24.50,115.4,6,90.9,21,62.8,349,-.040,247,+9.09,13
7,Arizona,P12,9-0,+24.01,113.1,16,89.1,8,74.7,4,+.058,97,+1.03,151
8,UCLA,P12,8-1,+23.96,114.1,10,90.2,17,68.7,166,+.062,90,+3.50,91
9,Duke,ACC,7-1,+23.85,113.9,11,90.1,15,70.6,81,+.002,171,+1.85,128
10,Tennessee,SEC,7-2,+23.42,109.4,40,86.0,1,70.8,74,-.031,232,+2.36,117
11,Alabama,SEC,8-1,+23.29,114.9,8,91.7,30,73.0,20,+.041,114,+8.37,17
12,Auburn,SEC,8-1,+22.61,113.2,15,90.6,20,71.7,51,-.049,257,+4.85,65
13,LSU,SEC,9-0,+22.29,109.2,42,86.9,3,71.2,65,+.069,81,+1.31,143
14,Texas Tech,B12,7-1,+21.53,109.8,34,88.3,6,67.4,234,-.014,201,-11.27,356
15,Ohio St.,B10,8-2,+21.30,115.0,7,93.7,50,68.1,204,+.020,145,+8.99,14
16,Texas,B12,6-2,+21.28,112.4,19,91.1,22,62.2,353,-.081,292,-6.26,325
17,USC,P12,10-0,+21.17,111.3,23,90.1,16,67.3,240,+.064,85,-0.89,212
18,Michigan St.,B10,9-2,+21.08,109.5,39,88.4,7,70.8,73,+.097,55,+10.77,8
19,Illinois,B10,7-3,+20.82,113.0,17,92.2,36,69.2,141,-.017,205,+5.65,51
20,Michigan,B10,6-4,+20.52,111.7,21,91.2,25,67.2,249,-.021,216,+8.05,20
21,Kentucky,SEC,7-2,+19.64,112.2,20,92.6,41,68.3,189,-.103,319,-8.98,345
22,Connecticut,BE,9-2,+19.47,110.7,28,91.2,24,68.7,161,-.021,214,-4.29,299
23,Loyola Chicago,MVC,9-2,+18.99,112.6,18,93.6,49,65.1,328,-.007,189,+1.01,152
24,Xavier,BE,9-1,+18.94,110.8,26,91.9,33,71.0,70,+.093,60,+1.47,135
25,BYU,WCC,8-2,+18.22,110.7,27,92.4,37,69.4,134,+.032,128,+7.79,21
