Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,6-1,+32.72,121.7,1,89.0,8,72.1,35,-.071,272,+0.05,193
2,Purdue,B10,6-0,+27.37,119.3,2,92.0,36,68.0,210,+.080,79,-0.91,207
3,Baylor,B12,7-0,+27.32,115.7,4,88.4,5,69.4,135,+.023,156,-1.84,228
4,Kansas,B12,4-1,+25.65,115.7,5,90.1,22,71.0,60,-.098,298,+2.62,139
5,Houston,Amer,5-1,+25.37,112.8,10,87.5,1,65.6,322,-.079,282,+7.00,61
6,Duke,ACC,7-0,+24.56,114.1,7,89.6,14,70.7,75,+.060,105,-1.24,215
7,UCLA,P12,6-1,+23.92,114.1,8,90.2,24,69.2,148,+.049,117,+1.61,155
8,Michigan,B10,4-2,+23.53,112.6,11,89.1,9,67.4,253,-.018,214,+5.11,93
9,Villanova,BE,3-2,+23.44,117.8,3,94.4,57,64.1,346,-.129,323,+11.49,23
10,Texas Tech,B12,6-0,+21.97,111.7,19,89.7,20,67.2,260,+.018,162,-16.94,357
11,USC,P12,6-0,+21.70,110.3,29,88.6,6,67.7,231,+.047,121,-2.43,237
12,Kentucky,SEC,5-1,+21.66,112.5,12,90.8,30,69.9,105,-.082,285,-7.46,321
13,Texas,B12,4-1,+21.65,111.5,22,89.8,21,64.3,343,-.031,234,-9.32,340
14,Florida,SEC,5-0,+21.54,111.2,23,89.6,16,68.5,186,+.069,91,+5.09,95
15,Arizona,P12,6-0,+21.08,110.2,30,89.1,10,72.8,18,+.044,125,-4.54,287
16,LSU,SEC,7-0,+20.73,110.3,28,89.6,17,70.2,86,+.068,95,-1.39,217
17,Tennessee,SEC,4-1,+20.63,110.1,31,89.5,13,70.2,90,+.047,122,-0.36,202
18,Auburn,SEC,5-1,+20.62,111.8,15,91.2,32,70.2,91,-.046,245,+6.61,66
19,Connecticut,BE,6-1,+20.39,110.7,26,90.3,25,70.3,85,-.001,189,-5.04,295
20,Iowa,B10,6-0,+20.23,115.2,6,95.0,65,72.5,27,+.000,181,-14.82,355
21,BYU,WCC,6-0,+20.12,111.7,18,91.6,34,67.6,234,+.069,93,+5.49,89
22,Arkansas,SEC,5-0,+20.08,110.9,24,90.8,31,71.9,39,+.007,172,+1.24,165
23,Alabama,SEC,5-1,+19.98,111.8,17,91.8,35,73.5,8,-.015,210,+2.70,136
24,Ohio St.,B10,4-2,+19.92,113.8,9,93.9,56,67.4,251,-.007,196,+7.00,60
25,Illinois,B10,4-2,+19.84,109.9,33,90.1,23,69.7,112,-.013,206,-0.65,205
26,Michigan St.,B10,5-2,+19.78,107.4,61,87.6,2,70.1,98,+.054,111,+13.25,13
27,Virginia Tech,ACC,5-2,+19.20,110.0,32,90.8,28,65.0,336,-.159,342,-2.52,239
28,Memphis,Amer,5-1,+19.06,107.1,64,88.1,3,74.5,3,+.083,73,+0.57,175
29,Florida St.,ACC,5-1,+18.67,109.2,39,90.5,27,69.3,140,+.090,64,+3.25,126
30,Loyola Chicago,MVC,5-2,+18.12,110.6,27,92.4,41,66.7,286,-.088,290,-2.97,256
31,Indiana,B10,6-0,+17.80,107.4,60,89.6,18,69.3,145,+.105,50,-6.96,315
32,Wisconsin,B10,5-1,+17.62,106.4,75,88.8,7,66.2,300,+.049,118,+4.30,110
33,Seton Hall,BE,4-1,+17.52,108.3,48,90.8,29,69.7,114,+.025,153,+6.73,64
34,St. Bonaventure,A10,5-1,+16.43,109.8,34,93.3,48,66.4,292,+.080,80,+1.48,161
35,San Francisco,WCC,8-0,+16.39,108.4,46,92.0,37,67.8,229,+.104,51,-3.15,265
36,Xavier,BE,5-1,+16.34,109.1,40,92.8,45,68.9,167,+.139,32,+3.06,130
37,Saint Mary's,WCC,6-1,+16.17,105.8,85,89.6,15,65.2,333,+.006,173,+2.23,142
38,Oklahoma St.,B12,6-1,+16.02,105.2,92,89.2,11,70.2,88,+.019,160,-3.75,274
39,Louisville,ACC,5-1,+15.55,105.2,93,89.6,19,69.7,113,-.000,184,+0.61,174
40,Notre Dame,ACC,3-2,+15.48,111.6,21,96.1,82,68.0,212,-.158,341,-0.20,200
41,Northwestern,B10,5-1,+15.45,109.2,38,93.8,53,68.2,203,-.073,276,-11.25,348
42,Mississippi St.,SEC,5-1,+15.21,108.3,49,93.1,47,66.1,306,+.006,174,-1.55,219
43,San Diego St.,MWC,4-2,+15.02,104.4,101,89.4,12,65.7,314,+.093,60,+6.82,63
44,Oklahoma,B12,6-1,+14.73,106.2,76,91.5,33,67.5,244,+.033,140,-5.40,301
45,Clemson,ACC,5-2,+14.63,108.1,53,93.5,50,66.1,305,-.090,293,-1.64,222
46,Maryland,B10,5-2,+14.50,107.2,62,92.7,43,69.0,160,+.040,132,-0.05,196
47,Virginia,ACC,5-2,+14.30,104.7,96,90.4,26,60.8,358,+.025,152,-2.96,254
48,West Virginia,B12,5-1,+13.58,108.5,44,94.9,63,67.5,242,+.091,62,+0.16,189
49,UAB,CUSA,5-2,+13.31,107.0,68,93.7,52,70.1,93,-.138,328,-3.02,258
50,North Carolina,ACC,4-2,+13.29,111.8,16,98.5,114,71.7,43,+.041,131,-0.47,204
51,Colorado St.,MWC,7-0,+13.17,112.1,13,98.9,125,69.7,111,+.029,147,-5.14,296
52,Oregon,P12,3-3,+13.07,108.8,43,95.7,79,67.2,262,+.007,171,+11.25,25
53,UCF,Amer,4-1,+12.47,107.7,55,95.3,69,66.8,280,-.055,254,-1.02,211
54,Drake,MVC,3-2,+12.39,107.5,59,95.1,67,68.7,174,-.140,332,+7.57,54
55,Colorado,P12,5-1,+12.37,107.7,58,95.3,70,67.8,226,+.106,49,-8.02,326
56,St. John's,BE,5-1,+12.04,107.7,57,95.7,78,72.7,21,+.028,149,-14.38,354
57,Wichita St.,Amer,5-1,+11.93,104.6,98,92.7,44,68.8,168,+.052,113,+2.79,133
58,Washington St.,P12,5-1,+11.70,108.3,50,96.6,89,68.5,187,+.021,158,-8.92,338
59,Syracuse,ACC,3-3,+11.57,111.6,20,100.1,157,69.8,108,-.030,232,+3.21,127
60,N.C. State,ACC,5-1,+11.57,108.1,52,96.5,88,67.9,220,+.006,175,-4.71,290
61,Utah St.,MWC,5-1,+11.55,107.0,67,95.5,75,68.0,215,+.002,178,+0.82,171
