Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,28-4,+31.05,120.8,3,89.7,9,72.5,5,-.039,272,+4.39,92
2,Houston,Amer,32-5,+28.30,118.2,8,89.9,10,63.7,338,-.002,181,+5.56,77
3,Baylor,B12,27-7,+26.86,117.9,10,91.0,13,67.4,163,+.004,162,+10.90,13
4,Arizona,P12,33-4,+26.26,118.7,7,92.4,19,72.2,9,+.048,75,+6.76,66
5,Kansas,B12,30-6,+26.11,119.5,6,93.3,28,69.4,64,+.035,105,+11.89,4
6,Kentucky,SEC,26-8,+25.50,119.9,5,94.4,35,67.5,152,-.043,279,+8.76,32
7,Texas Tech,B12,27-10,+25.48,110.5,43,85.0,1,66.5,217,-.031,248,+10.91,12
8,UCLA,P12,27-7,+25.10,116.2,12,91.1,14,65.4,270,-.021,226,+8.44,39
9,Duke,ACC,31-6,+25.02,120.9,2,95.8,47,67.4,167,-.002,177,+7.30,59
10,Tennessee,SEC,27-8,+24.96,111.4,36,86.5,3,67.4,159,+.029,118,+11.31,9
11,Villanova,BE,29-7,+24.88,117.9,9,93.0,24,62.6,345,+.054,67,+10.59,16
12,Auburn,SEC,28-6,+23.10,112.6,25,89.5,8,70.2,42,-.021,227,+8.31,41
13,Purdue,B10,29-7,+23.09,121.4,1,98.4,88,66.2,236,+.036,104,+8.95,29
14,Iowa,B10,26-10,+22.86,120.6,4,97.7,82,69.7,53,-.061,309,+7.48,55
15,Texas,B12,22-12,+20.77,112.4,28,91.6,15,63.8,336,-.043,281,+10.65,14
16,Saint Mary's,WCC,26-8,+19.64,110.2,49,90.5,12,63.6,339,+.039,96,+7.04,61
17,Arkansas,SEC,28-8,+19.59,110.0,53,90.4,11,70.8,28,+.046,80,+8.54,36
18,Illinois,B10,23-10,+18.86,112.1,30,93.2,27,67.2,179,+.033,111,+10.60,15
19,Virginia Tech,ACC,23-13,+18.58,114.9,17,96.3,55,63.3,341,-.062,310,+7.65,50
