Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,4-0,+31.78,120.3,1,88.6,15,72.8,43,+.012,141,-8.81,299
2,Kansas,B12,3-0,+27.48,115.3,4,87.8,7,71.3,111,+.009,145,+0.08,176
3,Michigan,B10,3-1,+26.74,113.3,7,86.6,3,69.2,238,-.106,296,+4.61,126
4,Purdue,B10,3-0,+26.70,115.9,2,89.2,19,69.2,239,+.000,157,-3.41,236
5,Illinois,B10,2-1,+24.72,109.9,21,85.2,1,72.6,51,-.188,347,-1.96,211
6,Baylor,B12,3-0,+24.61,112.9,8,88.3,12,72.4,62,+.000,162,-19.64,354
7,UCLA,P12,4-0,+24.22,113.6,6,89.4,21,70.3,168,+.027,122,-6.21,274
8,Houston,Amer,3-0,+23.27,110.9,15,87.6,5,66.1,343,+.052,96,+0.40,169
9,Duke,ACC,5-0,+23.18,111.2,13,88.0,9,71.2,112,+.037,116,-5.23,265
10,Villanova,BE,2-1,+22.30,115.6,3,93.3,60,66.5,335,-.091,288,-2.67,225
11,Tennessee,SEC,2-0,+22.23,110.0,20,87.7,6,70.8,134,+.000,167,-14.23,340
12,Texas Tech,B12,3-0,+21.43,109.6,24,88.1,11,68.1,293,+.006,148,-14.22,339
13,Kentucky,SEC,3-1,+21.37,111.6,11,90.2,26,69.8,210,-.087,287,-2.41,221
14,Texas,B12,2-1,+20.99,111.0,14,90.0,25,65.3,352,-.041,243,-3.37,235
15,Alabama,SEC,4-0,+20.98,111.6,12,90.6,33,74.9,6,+.053,95,-0.78,188
16,Memphis,Amer,4-0,+20.82,107.4,48,86.5,2,76.1,3,+.025,124,-7.70,290
17,Michigan St.,B10,2-1,+20.63,107.9,40,87.3,4,72.0,75,-.070,272,+11.11,68
18,Ohio St.,B10,3-1,+20.60,112.0,9,91.4,40,68.6,271,+.037,115,+0.87,164
19,USC,P12,3-0,+20.59,109.6,25,89.0,17,69.9,204,+.125,47,-1.82,209
20,Florida,SEC,3-0,+20.55,109.5,26,89.0,18,68.8,258,+.037,114,+0.51,168
21,Connecticut,BE,3-0,+20.30,108.8,33,88.5,14,70.5,156,+.000,161,-21.25,356
22,Arkansas,SEC,3-0,+20.07,110.4,18,90.3,30,72.6,54,+.000,165,-5.17,263
