Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,2-0,+31.67,120.7,1,89.0,14,73.6,32,+.036,71,-0.25,186
2,Michigan,B10,2-0,+28.08,114.2,5,86.1,2,70.1,217,+.037,70,+0.13,177
3,Kansas,B12,2-0,+27.12,115.1,3,88.0,5,71.8,109,+.038,69,+5.40,134
4,Illinois,B10,2-0,+25.50,111.5,14,86.0,1,72.0,93,+.000,112,-10.17,280
5,Purdue,B10,2-0,+25.49,115.6,2,90.1,23,69.6,246,+.000,122,-7.08,253
6,Baylor,B12,2-0,+24.49,113.3,7,88.8,10,71.3,137,+.000,126,-17.93,327
7,UCLA,P12,2-0,+24.39,113.4,6,89.0,15,69.1,275,+.117,39,+4.12,146
8,Villanova,BE,1-1,+22.54,114.5,4,92.0,42,67.3,333,-.185,346,+6.84,119
9,Tennessee,SEC,2-0,+22.23,110.1,22,87.9,4,70.7,172,+.000,126,-14.38,309
10,Houston,Amer,2-0,+22.19,110.6,19,88.4,7,66.8,343,+.133,30,-2.41,210
11,Duke,ACC,3-0,+22.16,111.0,16,88.9,12,71.0,155,+.033,74,+0.64,172
12,Alabama,SEC,2-0,+21.91,113.0,8,91.1,35,74.5,15,+.019,84,+4.22,143
13,Texas,B12,1-1,+21.38,112.2,13,90.8,29,66.1,349,-.161,332,+5.37,135
14,Memphis,Amer,2-0,+20.92,108.2,40,87.3,3,74.5,16,+.000,115,-19.27,335
15,Texas Tech,B12,2-0,+20.89,109.7,25,88.8,11,68.4,306,+.006,95,-15.48,315
16,Kentucky,SEC,1-1,+20.75,111.2,15,90.5,26,71.4,130,-.183,345,+4.13,145
17,USC,P12,2-0,+20.51,109.6,26,89.1,16,70.1,219,+.184,16,-1.84,206
18,Ohio St.,B10,2-0,+20.40,112.5,11,92.1,45,68.3,310,+.187,14,-4.81,230
19,Arkansas,SEC,2-0,+20.37,109.9,24,89.5,19,72.2,78,+.000,121,-6.70,249
20,Iowa,B10,2-0,+19.75,112.8,10,93.1,58,73.6,33,+.000,126,-11.77,293
21,Connecticut,BE,2-0,+19.47,108.8,33,89.3,18,70.1,212,+.000,108,-26.97,347
22,Oregon,P12,2-0,+19.41,112.4,12,93.0,55,68.3,311,+.000,123,-1.23,200
23,Florida,SEC,2-0,+19.38,109.5,28,90.1,24,69.1,277,+.000,124,+2.85,156
24,Auburn,SEC,2-0,+18.97,110.1,21,91.1,36,73.0,50,+.000,126,-8.81,269
25,Maryland,B10,3-0,+18.84,108.7,34,89.9,21,69.0,278,+.001,104,-5.63,240
26,Michigan St.,B10,1-1,+18.81,107.7,44,88.9,13,72.0,96,-.156,330,+4.72,140
27,Virginia Tech,ACC,2-0,+18.13,109.9,23,91.8,41,68.3,308,+.002,101,-8.93,273
28,Florida St.,ACC,1-1,+17.88,108.5,37,90.6,27,72.9,57,-.085,303,+6.63,121
29,LSU,SEC,2-0,+17.88,110.5,20,92.6,49,72.4,72,+.030,75,-8.82,270
30,Notre Dame,ACC,1-0,+17.81,112.9,9,95.1,89,67.9,324,+.000,126,-14.97,312
31,San Francisco,WCC,3-0,+17.49,108.9,32,91.4,38,71.0,159,+.109,41,-5.34,235
32,St. Bonaventure,A10,2-0,+17.47,108.3,39,90.8,30,68.0,322,+.106,44,-12.67,299
33,Loyola Chicago,MVC,2-0,+17.47,109.6,27,92.1,47,70.0,222,+.132,32,-17.82,326
34,San Diego St.,MWC,1-1,+17.16,105.2,73,88.1,6,68.8,288,-.102,313,+9.47,105
35,Seton Hall,BE,2-0,+16.92,106.6,60,89.7,20,71.6,123,+.000,125,-12.01,295
36,Indiana,B10,2-0,+16.83,106.0,66,89.2,17,71.6,121,+.164,19,-15.59,316
37,Xavier,BE,2-0,+16.76,108.9,31,92.1,48,69.5,250,+.140,29,-5.58,239
38,Syracuse,ACC,2-0,+16.60,110.9,17,94.3,80,69.9,226,+.020,80,-11.35,287
39,BYU,WCC,2-0,+16.60,108.7,35,92.1,46,69.5,252,+.005,96,+3.98,148
40,Wisconsin,B10,2-0,+16.55,105.0,75,88.4,8,67.0,339,+.010,89,-19.95,336
41,Arizona,P12,2-0,+16.53,107.4,48,90.9,31,72.1,87,+.002,102,-18.17,328
42,Northwestern,B10,2-0,+15.88,107.6,45,91.8,40,70.1,215,+.001,107,-18.71,332
43,Oklahoma St.,B12,2-1,+15.58,104.4,87,88.8,9,72.0,97,-.121,320,-8.86,272
44,Saint Mary's,WCC,2-0,+15.38,106.7,59,91.3,37,66.2,347,+.018,85,-9.53,277
45,Oklahoma,B12,2-0,+15.30,105.5,72,90.2,25,68.2,313,+.067,56,-15.66,318
46,St. John's,BE,2-0,+15.27,108.3,38,93.0,57,75.0,6,+.048,64,-23.25,345
47,West Virginia,B12,2-0,+15.10,106.2,65,91.1,34,71.3,140,+.030,76,-4.73,228
48,Colorado,P12,2-0,+14.92,108.0,42,93.1,59,70.4,199,+.067,57,-8.83,271
49,Mississippi St.,SEC,2-0,+14.91,107.6,47,92.7,50,68.8,292,+.000,111,-10.82,282
50,North Carolina,ACC,2-0,+14.61,110.8,18,96.1,105,72.0,92,+.029,77,-12.01,296
51,Louisville,ACC,1-1,+14.13,105.1,74,91.0,32,70.1,214,-.063,296,-6.94,251
52,Virginia,ACC,1-1,+13.58,104.6,84,91.0,33,64.0,358,-.131,322,-9.44,276
53,Drake,MVC,2-0,+13.54,107.6,46,94.0,71,70.1,213,+.000,126,-8.31,265
54,Mississippi,SEC,2-0,+13.49,103.5,98,90.0,22,70.2,208,+.000,126,-20.51,339
55,Georgia Tech,ACC,1-1,+13.47,104.9,79,91.4,39,71.2,146,-.211,354,-3.38,218
56,Washington St.,P12,2-0,+13.16,106.6,61,93.4,61,69.3,266,+.000,126,-13.90,303
