Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
182,Louisiana,SB,16-15,-1.06,101.5,201,102.6,167,69.6,56,-.022,231,-2.51,204
183,Samford,SC,21-11,-1.11,105.0,135,106.1,247,69.1,75,+.162,2,-0.86,164
184,Navy,Pat,21-11,-1.16,95.3,310,96.5,60,64.7,306,+.037,103,-6.81,318
185,Massachusetts,A10,15-17,-1.18,111.8,32,113.0,342,69.1,76,+.052,70,+1.29,119
186,East Tennessee St.,SC,15-17,-1.24,107.7,83,108.9,287,65.3,272,+.021,138,+1.11,124
187,Bryant,NEC,22-10,-1.28,103.9,160,105.1,224,72.6,4,+.112,12,-8.40,346
188,Niagara,MAAC,14-16,-1.32,100.4,227,101.8,150,64.3,322,-.044,282,-2.05,191
189,Texas Southern,SWAC,19-13,-1.34,97.6,274,98.9,103,68.2,113,+.022,131,-6.24,306
190,Oakland,Horz,20-12,-1.34,102.9,177,104.3,212,67.4,157,+.022,132,-4.63,260
191,Illinois St.,MVC,13-20,-1.50,105.0,136,106.5,250,68.0,119,-.103,347,+0.46,133
192,Troy,SB,20-12,-1.51,98.7,257,100.3,122,67.0,190,+.082,32,-2.72,208
193,Cornell,Ivy,15-11,-1.58,103.5,166,105.0,221,71.8,16,+.041,88,-2.79,209
194,Old Dominion,CUSA,13-19,-1.67,101.0,213,102.6,169,64.4,321,-.078,332,-0.29,150
195,Mercer,SC,16-17,-1.78,105.7,121,107.5,268,64.7,309,+.023,128,+0.45,134
196,Pittsburgh,ACC,11-21,-1.80,99.7,244,101.5,147,64.0,332,+.050,73,+7.01,62
197,Cleveland St.,Horz,20-11,-2.02,103.4,168,105.4,229,67.8,128,-.015,207,-7.95,340
198,Northern Kentucky,Horz,20-12,-2.10,100.9,215,103.0,180,64.2,327,-.004,187,-7.94,339
199,Dartmouth,Ivy,9-16,-2.39,98.7,259,101.1,136,64.7,310,-.122,357,-1.21,175
200,Bellarmine,ASun,20-13,-2.48,107.9,82,110.4,312,62.0,353,+.113,11,-1.42,179
201,Charlotte,CUSA,17-14,-2.50,104.9,138,107.4,267,65.5,266,+.095,24,-1.18,173
202,Valparaiso,MVC,14-18,-2.61,102.8,182,105.4,231,65.1,288,-.024,236,+0.39,135
203,Loyola Marymount,WCC,11-18,-2.65,105.8,116,108.5,280,65.9,249,-.003,185,+3.63,101
204,Fairfield,MAAC,15-18,-2.68,100.7,220,103.4,190,64.3,324,-.072,325,-3.54,235
205,Marist,MAAC,14-16,-2.72,100.9,214,103.7,197,66.2,233,-.048,292,-3.94,244
206,Brown,Ivy,13-16,-2.74,100.3,231,103.1,182,67.4,165,-.047,288,-0.86,162
207,Nicholls St.,Slnd,21-12,-2.82,100.8,217,103.7,198,69.8,51,+.021,135,-7.58,333
208,Florida Gulf Coast,ASun,22-12,-2.93,104.5,147,107.4,266,70.3,40,+.072,46,-6.01,295
209,UNC Asheville,BSth,17-15,-2.97,102.3,189,105.3,226,66.8,199,-.036,261,-5.30,274
210,South Dakota,Sum,19-12,-3.06,104.4,149,107.5,269,65.7,256,+.058,62,-6.16,301
211,Penn,Ivy,12-16,-3.30,106.2,111,109.5,295,67.7,140,+.031,114,+1.05,125
212,Tarleton St.,WAC,14-17,-3.40,99.6,245,103.0,177,63.1,344,-.037,267,-0.44,153
213,Campbell,BSth,16-13,-3.44,100.8,218,104.2,210,62.4,346,-.046,286,-5.77,288
214,UMKC,Sum,19-12,-3.56,100.0,235,103.6,195,67.4,162,+.058,63,-5.01,268
215,Southern,SWAC,17-14,-3.65,96.7,290,100.3,126,70.0,47,-.032,250,-6.14,300
216,Northern Colorado,BSky,22-16,-3.79,107.7,84,111.5,329,69.6,57,+.100,19,-3.78,239
217,Eastern Washington,BSky,18-16,-3.85,104.1,156,107.9,278,69.7,52,-.000,173,-5.15,272
218,Boston University,Pat,22-13,-3.96,105.5,127,109.4,294,65.1,286,+.043,85,-7.81,337
219,Georgia,SEC,6-26,-4.07,106.6,102,110.7,319,68.6,99,-.024,233,+7.96,45
220,Rice,CUSA,16-17,-4.14,105.6,125,109.7,299,67.5,147,+.010,150,-2.27,201
221,UC Davis,BW,13-11,-4.21,97.9,268,102.1,160,67.1,183,+.014,144,-5.94,291
222,UT Arlington,SB,11-18,-4.23,97.7,272,102.0,156,65.2,282,-.027,239,+0.74,129
223,Rider,MAAC,14-19,-4.24,99.2,250,103.5,192,66.9,193,-.010,201,-2.53,205
224,Kennesaw St.,ASun,13-18,-4.32,104.7,144,109.0,288,66.2,232,-.116,353,-2.09,194
225,Cal Baptist,WAC,18-16,-4.42,98.8,256,103.2,186,67.5,156,-.008,197,-4.99,267
226,George Washington,A10,12-18,-4.43,99.3,248,103.8,203,68.9,83,+.043,84,+0.52,131
227,La Salle,A10,11-19,-4.62,98.9,253,103.6,194,67.3,173,-.005,192,+0.24,139
228,Harvard,Ivy,13-13,-4.64,97.8,269,102.4,163,67.2,178,-.045,284,-4.03,246
229,James Madison,CAA,15-14,-4.64,102.7,184,107.3,264,68.9,87,+.076,36,-0.92,166
230,Indiana St.,MVC,11-20,-4.78,98.3,264,103.1,181,69.2,71,-.066,319,+2.56,108
231,Quinnipiac,MAAC,14-17,-4.78,103.0,174,107.8,276,68.8,90,-.029,247,-3.54,236
232,San Diego,WCC,15-16,-4.96,96.3,298,101.3,142,65.6,262,+.090,26,+1.05,126
233,Oregon St.,P12,3-28,-5.25,105.5,126,110.8,320,66.6,209,-.108,350,+8.26,41
234,Howard,MEAC,16-13,-5.43,100.3,232,105.7,238,70.4,35,-.058,306,-8.61,351
235,LIU,NEC,16-14,-5.48,99.8,243,105.2,225,72.4,6,+.033,109,-6.79,317
236,Detroit Mercy,Horz,14-16,-5.59,105.6,124,111.2,326,64.9,296,-.019,216,-4.35,253
237,Siena,MAAC,15-14,-5.61,98.2,265,103.8,205,66.3,224,+.111,13,-2.83,210
238,Purdue Fort Wayne,Horz,21-12,-5.69,98.6,260,104.3,211,68.4,106,+.077,35,-8.23,343
239,Marshall,CUSA,12-21,-5.73,101.2,206,107.0,258,72.3,7,-.017,212,-0.02,141
240,UMBC,AE,18-14,-5.99,103.8,161,109.8,301,68.4,108,+.044,82,-7.14,323
241,The Citadel,SC,13-18,-6.03,101.2,209,107.2,263,70.5,34,+.011,149,-0.63,157
242,High Point,BSth,14-18,-6.15,98.4,262,104.5,215,66.5,216,-.025,237,-3.78,238
243,New Hampshire,AE,15-13,-6.30,103.1,172,109.4,293,62.3,348,-.022,228,-8.26,344
244,Southeast Missouri St.,OVC,14-18,-6.39,104.1,154,110.5,315,71.8,14,-.036,263,-4.43,256
245,Mount St. Mary's,NEC,14-16,-6.52,96.1,302,102.6,170,63.3,340,-.036,262,-7.23,325
246,Elon,CAA,10-22,-6.59,99.9,238,106.5,251,65.8,254,-.055,304,+2.26,110
247,Texas A&M Corpus Chris,Slnd,23-12,-6.59,96.6,291,103.2,185,69.4,64,+.028,119,-10.91,358
248,Montana,BSky,18-14,-6.65,100.2,234,106.8,257,65.3,274,+.026,121,-7.41,328
249,UMass Lowell,AE,15-16,-6.69,96.2,300,102.9,175,67.5,150,-.063,311,-7.08,322
250,Stony Brook,AE,18-13,-6.75,104.1,155,110.9,321,68.2,111,+.099,20,-6.56,314
251,South Florida,Amer,8-23,-6.76,90.9,349,97.7,81,65.0,290,-.015,210,+4.03,96
252,Western Illinois,Sum,16-16,-6.78,100.4,228,107.2,262,70.6,29,-.012,204,-5.88,290
253,Georgia Southern,SB,13-16,-7.19,96.2,301,103.4,189,66.0,246,+.038,102,-1.72,185
254,Youngstown St.,Horz,19-15,-7.53,102.8,179,110.4,311,66.7,207,+.002,168,-9.67,356
255,Manhattan,MAAC,15-15,-7.57,100.6,224,108.1,279,68.6,98,+.097,22,-3.07,220
256,Northeastern,CAA,9-22,-7.63,97.0,286,104.6,216,64.4,320,-.064,314,-0.86,163
257,Canisius,MAAC,11-21,-7.64,97.5,276,105.1,223,68.2,114,+.045,81,-1.09,171
258,Portland St.,BSky,14-17,-7.65,95.7,304,103.3,187,71.0,21,-.015,211,-6.49,313
259,Tennessee Tech,OVC,11-21,-7.93,99.9,240,107.8,277,69.4,65,-.086,338,-2.57,206
260,Eastern Kentucky,ASun,13-18,-7.95,101.2,207,109.2,291,70.9,24,-.120,355,-6.18,303
261,UC San Diego,BW,13-16,-7.99,101.6,197,109.6,296,67.9,126,+.006,159,-4.15,251
262,USC Upstate,BSth,15-17,-8.03,102.3,193,110.3,308,68.6,100,+.067,49,-3.19,223
263,Presbyterian,BSth,12-20,-8.04,96.5,296,104.5,214,64.1,328,-.044,283,-2.84,211
264,Lipscomb,ASun,14-19,-8.07,102.3,191,110.3,310,69.2,70,+.013,147,-3.06,219
265,Alcorn St.,SWAC,17-17,-8.10,97.3,279,105.4,228,67.8,127,+.128,4,-3.79,240
