Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,9-2,+29.97,119.3,2,89.3,13,72.4,26,-.060,280,+2.16,120
2,Baylor,B12,10-0,+29.58,116.4,5,86.9,4,67.9,210,+.028,135,+0.09,189
3,Purdue,B10,10-1,+28.67,120.4,1,91.7,36,68.4,184,+.023,145,+5.17,58
4,Kansas,B12,9-1,+26.69,118.5,3,91.8,39,71.6,43,-.043,250,+3.30,90
5,Houston,Amer,10-2,+26.65,114.0,10,87.4,5,66.5,284,-.058,275,+1.61,140
6,Duke,ACC,10-1,+24.94,115.0,6,90.0,17,70.8,78,-.019,207,-3.67,285
7,Arizona,P12,11-0,+24.82,113.2,14,88.4,8,75.1,3,+.045,112,-1.15,219
8,UCLA,P12,8-1,+23.84,113.7,13,89.9,16,68.6,167,+.062,84,+3.21,92
9,Tennessee,SEC,8-2,+23.23,109.0,37,85.8,2,71.0,69,-.036,237,-1.56,231
10,LSU,SEC,11-0,+23.10,107.8,55,84.7,1,70.9,71,+.066,81,+0.48,177
11,Auburn,SEC,10-1,+22.77,112.5,17,89.7,15,71.4,58,-.024,220,+4.14,75
12,Villanova,BE,7-4,+22.34,114.2,8,91.9,40,63.0,348,-.039,245,+10.37,11
13,Illinois,B10,8-3,+22.11,113.9,11,91.8,38,68.5,177,-.011,187,+4.37,69
14,Kentucky,SEC,8-2,+22.08,113.8,12,91.7,35,68.5,180,-.101,326,-5.83,322
15,Texas,B12,7-2,+21.50,111.7,20,90.2,19,61.2,357,-.082,303,-8.95,352
16,Ohio St.,B10,8-2,+21.43,114.6,7,93.2,51,68.0,199,+.020,149,+9.22,14
17,Alabama,SEC,9-2,+21.31,114.0,9,92.7,47,72.3,27,+.050,102,+8.42,19
18,Michigan,B10,7-4,+21.20,111.6,21,90.4,21,67.0,257,-.030,231,+6.89,33
19,USC,P12,12-0,+21.09,110.4,27,89.4,14,67.2,245,+.067,80,+0.32,183
20,Michigan St.,B10,9-2,+20.76,108.9,39,88.1,6,70.8,76,+.097,49,+10.18,12
21,Texas Tech,B12,8-2,+20.03,108.6,44,88.6,9,66.6,283,-.014,194,-8.07,344
22,Virginia Tech,ACC,8-4,+19.52,109.6,31,90.1,18,64.7,333,-.108,328,+2.57,112
23,Xavier,BE,11-1,+19.47,110.8,24,91.4,31,70.9,73,+.088,56,+1.55,142
24,BYU,WCC,9-2,+19.23,110.8,25,91.6,34,69.6,121,+.027,138,+8.31,21
25,Loyola Chicago,MVC,9-2,+19.14,112.5,18,93.3,52,65.0,327,-.007,181,+1.30,150
26,Iowa,B10,8-3,+19.12,117.1,4,98.0,111,71.5,47,-.047,264,-0.31,201
27,Connecticut,BE,9-3,+18.24,108.8,40,90.6,23,68.2,192,-.059,277,-2.57,262
28,Indiana,B10,9-2,+18.10,106.9,72,88.8,11,69.7,118,-.013,192,-1.13,217
29,Seton Hall,BE,9-1,+17.84,108.8,42,90.9,25,71.4,55,+.056,93,+2.74,102
30,Florida,SEC,8-3,+17.33,108.4,48,91.1,26,69.2,142,-.044,254,+0.54,173
31,Memphis,Amer,6-4,+17.10,108.5,46,91.4,32,73.1,18,-.092,317,+5.40,53
32,Wisconsin,B10,9-2,+16.46,107.1,69,90.6,24,66.3,293,+.119,37,+7.44,26
33,San Francisco,WCC,10-1,+16.15,107.2,63,91.1,27,68.0,201,+.025,141,-1.38,227
