Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,19-2,+34.73,124.0,2,89.3,10,74.2,2,-.053,279,+1.14,135
2,Arizona,P12,19-2,+29.15,116.6,12,87.4,5,73.1,4,+.018,152,+4.57,72
3,Kentucky,SEC,19-4,+28.90,118.4,5,89.5,11,69.1,101,-.045,271,+6.05,47
4,Houston,Amer,20-2,+28.23,117.7,8,89.5,12,65.3,306,+.008,171,+1.98,118
5,Purdue,B10,20-3,+26.65,126.1,1,99.5,106,66.9,219,+.019,150,+6.55,40
6,Baylor,B12,19-4,+26.58,117.5,9,91.0,18,68.1,155,+.009,167,+7.93,26
7,Auburn,SEC,22-1,+26.41,116.5,13,90.1,14,70.0,74,+.020,145,+7.63,28
8,Kansas,B12,19-3,+26.37,120.1,3,93.7,30,69.9,79,+.048,88,+10.90,3
9,Duke,ACC,19-3,+26.15,116.6,11,90.4,15,68.0,158,-.034,250,+4.15,78
10,Villanova,BE,17-6,+25.93,118.9,4,92.9,25,61.9,354,-.006,202,+10.47,5
11,Texas Tech,B12,18-5,+25.42,110.6,49,85.2,2,66.6,242,-.019,228,+6.57,39
12,UCLA,P12,16-4,+24.05,114.1,21,90.0,13,67.1,211,-.013,215,+7.19,34
13,Tennessee,SEC,16-6,+23.82,112.2,34,88.4,8,68.7,123,-.002,188,+9.94,10
14,Texas,B12,17-6,+22.83,111.3,42,88.5,9,62.7,347,-.041,262,+4.42,75
15,Illinois,B10,17-5,+22.58,114.9,17,92.3,21,67.2,207,+.034,115,+8.95,15
16,LSU,SEC,16-7,+20.09,105.6,117,85.5,3,69.4,90,-.032,248,+8.53,21
17,Saint Mary's,WCC,19-4,+19.12,109.9,59,90.8,16,64.0,338,+.028,128,+3.84,85
18,Connecticut,BE,15-6,+19.07,113.1,26,94.1,35,66.8,228,-.061,288,+3.91,83
19,Alabama,SEC,14-9,+18.98,115.7,16,96.7,62,72.0,18,-.037,253,+13.17,1
20,Ohio St.,B10,14-5,+18.92,118.1,6,99.2,101,66.7,235,+.033,116,+9.12,13
21,Iowa,B10,15-7,+18.57,117.3,10,98.7,90,70.4,55,-.065,299,+5.02,62
22,Michigan St.,B10,17-5,+17.55,112.7,30,95.2,47,68.3,135,+.080,46,+8.67,17
23,Marquette,BE,16-7,+17.01,109.9,60,92.9,24,71.0,42,+.040,103,+10.25,7
24,USC,P12,19-4,+16.84,111.6,39,94.7,43,66.7,230,+.022,140,+3.19,94
25,Loyola Chicago,MVC,18-4,+16.70,111.4,41,94.7,41,64.8,323,+.037,108,+2.47,107
26,Xavier,BE,16-6,+16.60,111.3,43,94.7,44,69.2,97,+.021,143,+7.26,31
27,Murray St.,OVC,22-2,+16.58,111.7,38,95.1,46,67.2,204,+.045,94,-3.97,280
28,Arkansas,SEC,18-5,+16.48,110.1,57,93.6,29,72.0,16,+.018,155,+3.19,95
29,San Francisco,WCC,19-5,+16.24,109.8,61,93.5,28,68.7,120,+.001,182,+3.63,89
30,Iowa St.,B12,16-7,+16.24,104.4,136,88.2,6,67.2,206,+.021,142,+7.57,29
31,Wisconsin,B10,18-4,+16.22,110.5,52,94.3,36,67.3,195,+.154,4,+10.02,9
32,Boise St.,MWC,18-5,+16.12,104.4,138,88.3,7,65.9,276,+.011,162,+5.42,55
33,Washington St.,P12,14-7,+16.03,108.6,74,92.6,22,66.4,255,-.109,343,+2.07,116
34,Utah St.,MWC,15-9,+15.85,112.8,29,97.0,66,67.3,194,-.113,344,+4.93,64
35,Indiana,B10,16-6,+15.84,107.3,94,91.5,19,67.7,178,-.001,186,+3.86,84
36,Wyoming,MWC,19-3,+15.73,114.5,18,98.7,91,66.6,241,+.123,14,+3.70,87
37,Seton Hall,BE,14-7,+15.47,108.8,71,93.4,27,69.9,77,-.029,244,+8.34,23
38,UAB,CUSA,18-5,+15.17,111.5,40,96.3,59,69.8,81,-.059,286,-0.75,191
39,Wake Forest,ACC,19-5,+15.14,110.7,47,95.6,50,70.8,46,+.045,96,+2.19,112
40,San Diego St.,MWC,13-6,+14.96,100.1,230,85.1,1,65.9,274,+.006,173,+5.21,58
41,Providence,BE,20-2,+14.89,110.1,55,95.2,48,65.9,273,+.222,1,+5.80,50
42,Michigan,B10,11-9,+14.73,114.2,20,99.5,108,66.2,262,-.037,254,+9.56,12
43,Mississippi St.,SEC,14-8,+14.70,112.9,28,98.2,81,65.8,285,-.042,264,+4.76,67
44,Fresno St.,MWC,16-7,+14.70,107.4,93,92.7,23,61.5,356,-.063,293,+1.68,123
45,BYU,WCC,17-8,+14.64,108.5,77,93.8,32,69.3,93,+.031,120,+8.23,25
46,North Carolina,ACC,16-7,+14.57,113.5,25,98.9,97,70.8,45,+.068,60,+6.66,37
47,Virginia Tech,ACC,13-10,+14.52,114.4,19,99.9,113,63.6,341,-.117,345,+5.19,59
48,Oklahoma,B12,13-10,+14.48,108.8,73,94.3,37,66.2,263,-.068,303,+8.63,18
49,Florida,SEC,15-8,+14.24,110.5,53,96.2,57,66.6,243,-.021,235,+5.68,52
50,Saint Louis,A10,16-6,+14.03,110.8,46,96.8,63,68.6,126,-.022,236,+2.86,100
51,Oregon,P12,15-7,+13.77,112.6,32,98.8,93,67.5,186,+.040,104,+5.63,53
52,Colorado St.,MWC,17-3,+13.73,113.6,24,99.9,111,67.7,174,+.119,17,+1.66,124
53,Memphis,Amer,12-8,+13.56,109.2,66,95.7,52,71.8,22,-.086,330,+5.63,54
54,Belmont,OVC,19-5,+13.26,113.7,23,100.4,128,69.7,84,+.057,81,-0.06,170
55,Kansas St.,B12,12-10,+13.18,107.7,86,94.5,39,66.5,248,-.062,291,+9.05,14
56,Oklahoma St.,B12,11-11,+13.13,104.0,151,90.9,17,69.0,105,-.069,305,+10.37,6
57,TCU,B12,15-5,+12.94,105.9,112,93.0,26,66.3,260,+.088,39,+4.83,65
58,Davidson,A10,19-3,+12.88,117.9,7,105.0,217,64.9,320,+.043,99,+1.14,133
59,Missouri St.,MVC,17-8,+12.67,113.0,27,100.3,124,66.9,224,-.079,323,+0.56,151
60,West Virginia,B12,13-9,+12.51,106.5,106,93.9,33,67.8,171,+.025,135,+9.78,11
61,North Texas,CUSA,16-4,+12.44,107.0,100,94.5,38,59.9,357,+.022,138,+0.94,139
62,Dayton,A10,15-8,+12.32,107.2,96,94.9,45,64.2,333,-.039,257,+1.74,121
63,Northwestern,B10,11-10,+12.25,110.7,48,98.4,85,67.6,182,-.137,352,+6.32,43
64,Notre Dame,ACC,16-7,+11.93,108.8,72,96.8,64,65.8,280,+.058,79,+7.09,36
65,Clemson,ACC,12-10,+11.63,110.5,54,98.8,94,67.4,192,-.104,341,+4.66,70
66,SMU,Amer,16-5,+11.58,110.6,50,99.0,99,68.3,137,+.064,68,+1.32,129
67,Furman,SC,17-8,+11.55,112.0,35,100.5,129,66.4,254,-.056,281,-0.25,173
