Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,6-0,+33.45,122.2,1,88.7,7,71.4,53,+.012,165,-4.95,279
2,Kansas,B12,4-0,+27.25,116.1,4,88.8,10,70.7,81,+.017,159,+1.96,158
3,Purdue,B10,5-0,+26.91,118.9,2,92.0,38,68.4,219,+.065,106,+3.47,133
4,Baylor,B12,6-0,+26.00,114.6,6,88.6,6,70.5,90,+.027,145,-5.58,284
5,Houston,Amer,5-1,+25.34,112.7,10,87.4,3,66.0,316,-.079,281,+6.94,69
6,Michigan,B10,4-2,+23.51,112.5,12,89.0,13,67.7,249,-.018,210,+5.08,97
7,Villanova,BE,3-2,+23.50,117.7,3,94.2,58,64.4,347,-.129,322,+11.74,32
8,Duke,ACC,6-0,+23.45,113.6,8,90.1,21,70.1,113,+.022,153,-5.67,285
9,UCLA,P12,5-1,+22.79,113.3,9,90.5,23,70.2,105,+.064,109,-0.35,194
10,Texas,B12,4-1,+21.67,111.4,18,89.7,19,64.7,344,-.031,231,-9.47,337
11,Memphis,Amer,5-0,+21.63,108.4,47,86.8,1,74.8,4,+.045,123,-1.99,221
12,Tennessee,SEC,3-1,+21.61,110.1,30,88.5,5,70.3,101,+.018,157,+4.50,109
13,Texas Tech,B12,5-0,+21.59,111.2,19,89.6,18,67.5,263,+.031,140,-17.37,357
14,Florida,SEC,5-0,+21.59,111.1,20,89.5,17,69.0,171,+.069,101,+5.32,92
15,Illinois,B10,3-2,+21.47,109.3,37,87.8,4,70.3,103,-.064,266,+3.41,136
16,Kentucky,SEC,4-1,+21.26,112.7,11,91.4,33,69.3,160,-.080,284,-6.11,291
17,Michigan St.,B10,5-1,+20.86,107.7,56,86.8,2,71.2,64,+.077,87,+9.91,47
18,Arizona,P12,5-0,+20.47,109.7,32,89.3,15,72.1,38,+.070,100,-1.27,208
19,Connecticut,BE,5-1,+20.40,111.0,22,90.6,24,70.3,102,-.044,245,-9.04,330
20,USC,P12,5-0,+20.28,110.1,29,89.9,20,69.3,158,+.063,112,-6.11,290
21,LSU,SEC,5-0,+20.08,111.0,21,90.9,27,71.2,59,+.019,156,-6.03,288
22,Arkansas,SEC,5-0,+19.98,110.8,23,90.8,26,72.1,35,+.007,168,+0.67,182
23,Ohio St.,B10,4-2,+19.90,113.6,7,93.7,53,67.6,254,-.007,190,+6.97,68
24,Alabama,SEC,4-1,+19.71,111.6,16,91.9,37,73.7,10,-.041,243,+0.78,177
25,Iowa,B10,5-0,+19.68,115.2,5,95.6,78,72.4,28,+.001,176,-15.79,355
26,Virginia Tech,ACC,5-1,+19.46,110.4,28,91.0,28,65.9,319,-.093,295,-6.28,296
27,BYU,WCC,5-0,+19.28,110.8,25,91.5,34,68.3,223,+.082,83,+2.97,141
28,Auburn,SEC,4-1,+19.01,110.6,27,91.6,35,70.7,83,-.037,239,+4.23,114
29,Florida St.,ACC,5-1,+18.81,109.1,42,90.3,22,69.6,139,+.090,74,+3.60,128
30,St. Bonaventure,A10,5-0,+18.68,109.7,33,91.0,31,66.1,314,+.119,50,+2.43,146
31,Indiana,B10,5-0,+18.02,106.9,67,88.9,11,69.6,138,+.097,68,-8.80,328
32,Wisconsin,B10,5-1,+17.64,106.4,75,88.7,8,66.3,307,+.049,119,+4.33,112
33,Seton Hall,BE,4-1,+17.52,108.2,48,90.7,25,70.0,119,+.025,149,+6.73,71
34,Oklahoma St.,B12,5-1,+16.72,105.7,83,88.9,12,71.1,65,-.039,241,-5.38,281
35,Loyola Chicago,MVC,4-2,+16.69,109.3,35,92.7,41,67.6,251,-.110,309,-6.75,303
