Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,14-2,+31.59,124.0,2,92.5,17,74.5,3,-.057,289,-0.03,184
2,Baylor,B12,15-2,+28.05,118.8,7,90.7,11,68.8,152,-.014,204,+3.71,69
3,Villanova,BE,13-4,+27.70,118.9,6,91.2,13,62.1,355,+.016,157,+11.61,2
4,Purdue,B10,15-2,+27.22,124.3,1,97.1,64,68.1,186,+.016,155,+4.48,55
5,Kentucky,SEC,14-3,+27.10,121.0,4,93.9,26,69.6,116,-.091,320,-0.60,206
6,Houston,Amer,15-2,+26.56,118.5,8,92.0,16,65.9,311,+.001,181,+2.55,100
7,Arizona,P12,14-1,+26.16,116.3,13,90.1,9,74.6,2,+.007,173,+1.11,140
8,Kansas,B12,14-2,+26.12,120.5,5,94.4,33,70.6,70,-.017,212,+6.28,30
9,Auburn,SEC,16-1,+26.12,116.2,15,90.1,7,71.4,49,-.000,186,+7.82,17
10,Duke,ACC,14-2,+24.56,117.1,10,92.6,19,70.0,98,-.031,244,+0.43,163
11,LSU,SEC,15-2,+24.31,106.9,103,82.6,1,70.3,77,+.047,107,+5.70,40
12,Illinois,B10,13-4,+23.56,116.8,11,93.2,22,68.1,189,-.004,195,+6.74,27
13,UCLA,P12,11-2,+23.03,115.6,18,92.6,20,69.0,144,+.014,164,+3.61,72
14,Tennessee,SEC,11-5,+21.66,110.7,52,89.1,5,69.9,102,-.021,222,+8.07,14
15,Texas Tech,B12,13-4,+21.46,109.1,71,87.7,3,65.9,310,-.024,231,+0.41,165
16,Texas,B12,13-4,+21.43,112.8,30,91.3,14,62.7,351,-.045,271,-1.33,235
17,Alabama,SEC,11-6,+20.69,117.3,9,96.6,54,72.3,25,-.062,292,+12.12,1
18,Xavier,BE,13-3,+19.95,114.2,22,94.2,30,71.1,59,+.048,102,+6.15,33
