Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Baylor,B12,14-0,+30.04,118.4,5,88.4,5,69.8,116,+.038,113,-0.40,201
2,Gonzaga,WCC,11-2,+30.00,120.0,2,90.0,12,72.8,23,-.058,285,-2.17,265
3,Houston,Amer,12-2,+27.09,115.8,8,88.7,8,65.9,307,-.037,252,+1.46,140
4,Kansas,B12,12-1,+26.83,118.7,4,91.9,30,71.8,41,-.026,229,+4.17,63
5,Purdue,B10,12-2,+25.60,121.4,1,95.8,70,68.2,197,-.007,196,+2.32,118
6,Duke,ACC,12-1,+25.23,116.0,6,90.8,20,70.6,85,-.004,183,-1.84,250
7,Arizona,P12,12-1,+25.10,115.2,11,90.1,13,74.5,5,+.006,168,+0.77,157
8,Auburn,SEC,13-1,+24.83,112.9,19,88.1,4,71.1,67,-.022,221,+5.92,38
9,Kentucky,SEC,11-3,+24.66,114.8,14,90.2,15,69.9,108,-.116,334,-2.93,281
10,UCLA,P12,8-1,+24.02,114.7,15,90.6,17,68.8,171,+.062,78,+3.48,81
11,Illinois,B10,10-3,+23.72,115.2,10,91.5,26,69.1,158,-.005,187,+4.79,53
12,LSU,SEC,13-1,+23.67,106.3,83,82.7,1,71.5,56,+.058,88,+2.66,109
13,Villanova,BE,9-4,+23.61,115.3,9,91.7,28,63.1,346,+.003,175,+12.14,7
14,Tennessee,SEC,9-3,+23.49,109.5,41,86.0,2,70.7,80,-.044,263,+4.08,65
15,Texas,B12,12-2,+23.15,111.9,24,88.7,9,62.4,355,-.026,231,-6.56,340
16,Ohio St.,B10,9-2,+21.36,116.0,7,94.7,56,67.3,247,+.027,128,+9.33,13
17,Alabama,SEC,10-3,+21.33,114.9,13,93.6,43,72.3,30,+.018,153,+10.22,9
18,Michigan St.,B10,12-2,+21.02,112.2,22,91.2,23,70.3,95,+.106,33,+9.15,14
19,USC,P12,12-0,+20.85,111.3,27,90.4,16,67.3,242,+.067,70,-0.00,187
20,Texas Tech,B12,10-2,+20.45,109.3,44,88.8,10,66.2,299,-.017,215,-9.34,356
21,Loyola Chicago,MVC,9-2,+19.19,113.5,18,94.3,48,65.1,326,-.007,198,+1.19,147
22,Connecticut,BE,10-3,+19.13,110.5,36,91.4,25,68.1,204,-.038,253,+0.02,185
23,Iowa,B10,11-3,+18.99,119.1,3,100.1,140,71.3,63,-.020,218,-1.99,255
24,Xavier,BE,11-2,+18.72,110.8,32,92.1,31,71.3,62,+.074,66,+3.26,87
25,BYU,WCC,12-3,+18.34,110.9,31,92.5,35,69.8,112,-.006,194,+7.03,28
26,Seton Hall,BE,10-3,+18.32,109.5,40,91.2,22,71.6,47,-.022,222,+7.33,24
27,Michigan,B10,7-6,+18.02,112.4,21,94.3,50,66.8,264,-.070,299,+8.04,19
28,Florida,SEC,9-3,+17.72,109.5,42,91.8,29,69.5,138,-.045,265,-0.21,194
29,Virginia Tech,ACC,8-6,+17.53,110.0,38,92.4,34,64.3,335,-.146,345,+4.05,66
30,Indiana,B10,10-3,+17.30,107.5,72,90.2,14,69.2,152,-.050,273,-1.06,226
31,North Carolina,ACC,10-3,+17.18,113.9,16,96.7,78,71.0,74,+.063,77,+4.17,61
32,Wisconsin,B10,11-2,+16.84,109.2,47,92.3,33,66.5,286,+.144,19,+7.99,20
33,Saint Mary's,WCC,12-3,+16.39,106.1,89,89.7,11,66.1,301,+.032,122,+3.90,69
34,San Francisco,WCC,13-1,+16.18,107.0,77,90.8,21,68.8,170,+.047,98,+0.15,175
35,Memphis,Amer,8-5,+16.07,109.1,48,93.1,40,73.5,13,-.087,317,+5.40,43
36,Oklahoma,B12,11-3,+16.05,108.7,52,92.7,36,67.6,227,-.005,189,-0.01,188
37,Mississippi St.,SEC,10-3,+15.67,111.1,30,95.4,65,65.3,321,-.048,269,-0.43,203
38,Colorado St.,MWC,11-0,+15.48,113.8,17,98.4,101,68.7,177,+.050,94,-2.45,269
39,Iowa St.,B12,12-1,+15.20,103.7,133,88.5,7,68.1,203,+.005,170,-4.77,317
40,Northwestern,B10,8-3,+15.10,108.4,55,93.3,41,68.9,169,-.108,330,-3.54,301
41,West Virginia,B12,11-2,+14.93,106.5,81,91.6,27,67.5,238,+.083,55,+1.59,137
42,San Diego St.,MWC,9-3,+14.86,103.3,138,88.4,6,66.6,275,+.070,68,+4.27,59
43,Clemson,ACC,9-5,+14.45,111.8,25,97.4,90,67.3,246,-.084,311,+3.53,79
44,Creighton,BE,10-3,+13.82,108.3,59,94.5,54,67.3,243,+.020,146,+2.84,102
45,UAB,CUSA,12-3,+13.71,108.2,63,94.5,53,70.1,100,-.075,305,-5.08,325
46,Florida St.,ACC,7-5,+13.60,105.7,96,92.1,32,70.0,106,-.006,191,+5.86,39
47,UCF,Amer,9-3,+13.54,109.1,49,95.6,67,68.5,185,+.007,165,+0.97,153
48,Washington St.,P12,8-5,+13.33,106.2,86,92.8,39,67.7,226,-.154,347,-1.34,233
49,Boise St.,MWC,10-4,+13.23,103.9,126,90.7,18,66.8,263,-.060,287,+2.45,115
50,Arkansas,SEC,10-4,+13.04,109.4,43,96.3,73,73.4,16,-.007,197,-1.33,232
51,Providence,BE,13-2,+13.00,108.1,64,95.1,60,66.5,283,+.220,3,+5.98,37
52,Louisville,ACC,9-4,+12.88,104.2,119,91.4,24,69.8,117,+.022,143,+4.82,52
53,Wake Forest,ACC,12-3,+12.83,109.7,39,96.9,82,70.8,78,+.007,164,-1.61,240
54,Belmont,OVC,10-3,+12.74,110.1,37,97.3,89,70.4,93,+.092,46,+4.42,57
55,Davidson,A10,10-2,+12.57,111.9,23,99.3,122,65.5,317,-.007,195,-0.85,216
56,Oklahoma St.,B12,7-5,+12.53,103.2,140,90.7,19,70.5,89,-.063,292,+3.20,90
57,Virginia,ACC,9-5,+12.27,106.8,80,94.6,55,59.9,358,-.010,204,+1.56,138
58,Maryland,B10,8-5,+12.14,106.9,79,94.7,58,68.6,182,-.037,250,+3.24,89
59,Oregon,P12,8-6,+12.07,110.7,34,98.6,104,66.2,297,-.024,226,+5.09,46
60,TCU,B12,10-1,+11.96,106.4,82,94.5,52,66.9,259,+.098,38,-4.59,313
61,Marquette,BE,9-6,+11.59,106.3,84,94.7,59,72.7,26,+.014,156,+8.71,15
62,SMU,Amer,11-3,+11.55,110.6,35,99.1,116,69.1,159,+.049,95,-2.08,261
63,Notre Dame,ACC,7-5,+11.55,110.7,33,99.2,120,66.5,281,-.035,242,+4.21,60
64,Utah St.,MWC,9-5,+11.48,108.3,60,96.8,80,68.4,187,-.079,306,+2.79,104
65,Fresno St.,MWC,10-4,+11.15,104.6,110,93.5,42,62.6,353,-.043,261,+0.45,166
66,Texas A&M,SEC,12-2,+11.09,106.2,87,95.1,61,67.4,239,+.035,115,-5.00,322
67,St. Bonaventure,A10,8-3,+10.87,109.2,46,98.4,102,67.1,252,+.154,11,+1.86,127
68,Vanderbilt,SEC,9-4,+10.64,105.1,101,94.4,51,67.1,253,-.009,201,+0.09,182
69,Kansas St.,B12,8-5,+10.48,104.4,116,94.0,45,67.3,244,-.090,320,-0.75,214
70,Missouri St.,MVC,10-5,+10.43,108.2,62,97.8,96,67.2,249,-.094,323,-3.19,284
71,Syracuse,ACC,7-6,+10.27,112.8,20,102.5,188,69.7,128,-.017,213,+5.56,41
72,Murray St.,OVC,11-2,+10.02,107.7,68,97.7,95,69.4,143,+.048,97,+0.48,164
73,Saint Louis,A10,9-4,+9.89,107.9,65,98.0,99,70.1,101,-.036,246,+2.65,110
74,Rhode Island,A10,9-3,+9.86,105.9,93,96.0,71,66.5,284,-.011,205,-0.87,219
75,North Texas,CUSA,8-3,+9.86,102.6,155,92.7,37,61.1,357,-.044,264,+3.33,85
76,VCU,A10,7-4,+9.75,96.5,272,86.7,3,68.9,167,+.005,171,+5.02,49
77,Wichita St.,Amer,9-4,+9.69,102.4,157,92.8,38,69.0,163,+.033,116,+1.39,141
78,Louisiana Tech,CUSA,11-3,+9.55,108.5,54,98.9,113,69.0,166,+.105,34,+1.78,129
79,Colorado,P12,9-3,+9.51,105.9,92,96.4,74,66.3,293,+.101,36,-1.98,254
80,Santa Clara,WCC,10-5,+9.50,108.3,58,98.8,110,71.3,64,-.068,296,-0.29,197
81,Chattanooga,SC,11-3,+9.47,111.1,29,101.6,167,63.3,344,-.017,214,+0.09,181
82,Penn St.,B10,6-5,+9.42,106.3,85,96.9,83,62.9,350,-.001,178,+4.88,51
83,St. John's,BE,8-3,+9.24,107.3,73,98.0,100,73.6,10,+.010,159,-7.32,347
