Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,17-2,+32.74,123.4,2,90.6,18,73.3,3,-.052,275,+0.23,165
2,Kentucky,SEC,17-4,+28.84,120.0,3,91.2,20,68.4,126,-.065,294,+4.60,70
3,Baylor,B12,19-3,+28.62,118.9,5,90.3,15,67.6,165,-.005,194,+7.27,27
4,Arizona,P12,17-2,+27.82,115.8,13,87.9,7,73.4,2,+.004,175,+3.20,98
5,Houston,Amer,18-2,+27.81,117.2,9,89.4,11,64.6,316,+.003,177,+1.63,130
6,Auburn,SEC,21-1,+27.77,116.8,12,89.1,10,69.7,73,+.008,167,+8.13,22
7,Villanova,BE,16-5,+27.14,118.1,6,90.9,19,60.8,356,+.002,178,+10.00,7
8,Purdue,B10,18-3,+26.72,124.8,1,98.1,82,66.5,233,+.009,165,+6.27,42
9,UCLA,P12,16-2,+25.58,114.5,17,89.0,9,67.5,171,+.022,139,+6.15,45
10,Kansas,B12,18-3,+24.85,119.8,4,95.0,46,69.3,90,+.054,82,+10.38,4
11,Texas Tech,B12,17-5,+24.81,110.1,53,85.3,4,66.5,237,-.029,245,+5.50,52
12,Duke,ACC,18-3,+24.78,115.0,15,90.2,14,68.2,136,-.033,254,+3.44,86
13,Tennessee,SEC,15-6,+22.70,110.7,46,88.0,8,68.6,109,-.001,188,+9.97,8
14,Texas,B12,16-6,+21.25,110.8,43,89.5,12,62.5,347,-.042,266,+3.72,79
15,LSU,SEC,16-6,+21.17,105.1,120,83.9,1,69.1,92,-.018,218,+8.30,20
16,Illinois,B10,15-5,+20.75,113.5,21,92.8,26,66.8,214,+.026,135,+8.05,23
17,Michigan St.,B10,17-4,+19.98,112.5,28,92.6,25,68.3,130,+.059,78,+8.79,15
18,Alabama,SEC,14-8,+19.82,117.3,8,97.5,75,71.6,18,-.031,251,+13.05,1
19,Connecticut,BE,15-5,+19.73,112.3,30,92.5,24,66.1,260,-.053,276,+3.18,100
20,Saint Mary's,WCC,17-4,+19.03,108.9,65,89.9,13,63.7,336,+.031,127,+4.92,65
21,Ohio St.,B10,13-5,+18.87,117.0,10,98.2,85,66.3,244,+.032,125,+9.75,11
22,Xavier,BE,15-5,+18.87,112.1,32,93.3,31,69.4,85,+.028,131,+8.35,19
23,Iowa,B10,14-7,+18.30,117.5,7,99.2,109,70.3,54,-.074,301,+5.04,63
24,Indiana,B10,16-5,+17.43,107.7,79,90.3,16,67.5,172,-.006,195,+3.40,87
25,Wisconsin,B10,17-3,+17.36,111.5,36,94.1,40,67.0,199,+.152,7,+9.83,10
26,Iowa St.,B12,16-6,+17.33,105.0,121,87.7,6,66.9,210,+.005,173,+6.64,37
27,USC,P12,18-3,+17.02,112.0,34,95.0,47,67.0,201,+.019,147,+2.16,117
28,BYU,WCC,17-6,+16.87,110.2,50,93.3,32,68.9,100,+.004,176,+7.20,28
29,Boise St.,MWC,17-4,+16.46,103.8,144,87.4,5,65.5,289,+.025,136,+5.48,53
30,Marquette,BE,15-7,+16.41,108.7,68,92.3,23,70.4,52,+.036,113,+10.05,6
31,Loyola Chicago,MVC,16-4,+16.10,110.9,42,94.8,44,64.4,325,+.030,128,+2.38,112
32,San Diego St.,MWC,12-5,+15.97,101.1,206,85.2,3,66.0,264,+.018,148,+5.21,58
33,Utah St.,MWC,13-9,+15.77,110.7,45,94.9,45,67.5,175,-.125,347,+6.27,41
34,North Carolina,ACC,16-6,+15.75,113.3,22,97.6,77,70.8,37,+.069,63,+6.17,44
35,Washington St.,P12,12-7,+15.63,107.8,77,92.1,22,66.2,251,-.146,352,+1.32,136
36,San Francisco,WCC,17-5,+15.58,109.2,62,93.6,33,68.5,121,-.012,206,+3.22,96
37,Murray St.,OVC,20-2,+15.50,111.1,41,95.6,49,67.4,178,+.051,87,-3.49,277
