Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,28-3,+32.43,122.1,1,89.7,9,72.4,6,-.027,244,+4.09,97
2,Houston,Amer,31-5,+27.55,117.8,10,90.2,10,63.9,333,-.005,189,+4.96,85
3,Arizona,P12,33-3,+26.94,119.1,7,92.1,18,72.5,5,+.051,72,+6.26,73
4,Baylor,B12,27-7,+26.91,117.9,9,91.0,12,67.4,163,+.004,162,+10.96,12
5,Kansas,B12,30-6,+26.19,119.5,6,93.3,26,69.4,64,+.035,106,+12.00,3
6,Texas Tech,B12,27-9,+25.86,110.2,46,84.4,1,66.5,215,-.019,217,+10.51,15
7,Kentucky,SEC,26-8,+25.33,119.8,5,94.5,35,67.5,152,-.043,280,+8.62,34
8,UCLA,P12,27-7,+25.18,116.2,12,91.0,13,65.4,271,-.021,227,+8.50,36
9,Duke,ACC,30-6,+24.81,120.2,4,95.4,43,67.3,167,-.008,196,+6.86,63
10,Tennessee,SEC,27-8,+24.80,111.3,37,86.5,3,67.4,158,+.029,119,+11.17,9
11,Villanova,BE,28-7,+24.68,118.3,8,93.6,30,62.6,345,+.051,73,+10.41,17
12,Purdue,B10,29-7,+23.11,121.4,2,98.3,89,66.2,236,+.036,105,+8.99,28
13,Auburn,SEC,28-6,+22.92,112.5,26,89.6,8,70.2,42,-.021,228,+8.17,40
14,Iowa,B10,26-10,+22.89,120.5,3,97.6,79,69.7,54,-.061,308,+7.54,53
15,Texas,B12,22-12,+20.89,112.4,27,91.5,15,63.8,337,-.043,282,+10.77,13
16,Saint Mary's,WCC,26-8,+20.04,110.3,44,90.3,11,63.6,339,+.039,97,+7.40,57
17,Illinois,B10,23-10,+18.87,112.1,30,93.2,25,67.2,182,+.033,112,+10.64,14
18,Arkansas,SEC,27-8,+18.70,109.9,53,91.2,14,70.7,28,+.040,91,+7.78,49
19,Virginia Tech,ACC,23-13,+18.58,114.8,17,96.3,55,63.3,341,-.062,309,+7.70,50
20,North Carolina,ACC,26-9,+18.50,113.9,20,95.4,42,70.5,31,+.079,33,+8.53,35
21,Connecticut,BE,23-10,+18.46,113.8,22,95.3,41,64.8,301,-.038,271,+7.38,58
22,LSU,SEC,22-12,+18.38,107.1,92,88.7,6,68.6,102,-.052,299,+8.92,29
23,San Francisco,WCC,24-10,+17.91,110.7,42,92.8,22,68.9,81,-.042,278,+5.69,76
24,Memphis,Amer,22-11,+17.25,111.1,38,93.8,31,69.9,50,-.028,246,+7.50,54
25,San Diego St.,MWC,23-9,+17.20,103.5,166,86.3,2,65.5,267,-.003,182,+6.18,74
26,TCU,B12,21-13,+16.92,108.5,75,91.6,16,65.9,247,+.014,143,+11.74,6
27,Michigan,B10,19-14,+16.84,114.4,19,97.6,78,66.7,202,-.011,204,+11.95,4
28,Loyola Chicago,MVC,25-8,+16.56,108.6,74,92.1,17,64.7,308,+.012,148,+3.24,104
29,Oklahoma,B12,19-16,+16.40,111.0,40,94.6,36,65.1,287,-.054,301,+11.73,7
30,Alabama,SEC,19-14,+16.36,115.0,16,98.6,93,71.9,11,-.022,231,+12.43,2
31,Ohio St.,B10,20-12,+16.30,115.6,13,99.3,110,65.0,289,-.017,213,+9.95,20
32,Wake Forest,ACC,25-9,+15.88,111.7,35,95.8,46,70.5,35,-.000,172,+3.69,102
33,Providence,BE,27-5,+15.64,111.9,32,96.3,58,65.1,283,+.182,1,+7.14,60
34,Oklahoma St.,B12,15-15,+15.49,103.7,163,88.2,4,67.6,141,-.074,327,+11.78,5
35,Wisconsin,B10,25-8,+15.42,109.3,62,93.9,32,66.5,214,+.105,15,+9.91,21
36,Murray St.,OVC,31-3,+15.41,111.5,36,96.1,52,66.1,243,+.074,44,-3.02,218
37,Iowa St.,B12,22-12,+15.23,103.9,158,88.7,5,66.1,237,+.055,66,+11.09,10
38,Boise St.,MWC,27-8,+15.22,107.6,87,92.4,20,64.5,318,+.029,118,+5.63,78
39,Notre Dame,ACC,24-11,+15.07,112.3,29,97.2,73,65.7,259,+.017,140,+7.69,51
40,Michigan St.,B10,23-13,+14.81,111.9,33,97.1,70,67.5,146,+.052,69,+11.07,11
41,Davidson,A10,27-7,+14.79,116.8,11,102.0,158,64.7,307,-.020,221,+1.73,116
42,Miami FL,ACC,25-10,+14.62,114.8,18,100.2,123,67.5,147,+.074,42,+7.86,45
43,Colorado St.,MWC,25-6,+14.56,112.9,24,98.4,90,65.4,270,+.121,6,+5.20,83
44,BYU,WCC,24-10,+14.55,110.8,41,96.3,56,68.1,117,+.021,134,+5.26,82
45,USC,P12,26-8,+14.45,109.9,52,95.5,44,66.2,230,+.060,57,+5.47,80
46,Washington St.,P12,21-14,+14.43,107.8,84,93.4,27,66.3,225,-.089,341,+4.77,88
47,Dayton,A10,24-11,+14.35,109.0,68,94.6,37,63.1,343,-.039,272,+2.06,112
48,Texas A&M,SEC,25-12,+14.30,109.2,64,94.9,39,66.5,212,+.004,164,+6.67,65
49,Indiana,B10,21-14,+14.17,107.0,93,92.9,23,67.2,175,-.020,223,+8.70,32
50,UAB,CUSA,27-8,+13.80,112.6,25,98.8,98,68.9,83,-.035,258,-0.55,154
51,Creighton,BE,23-12,+13.73,105.9,114,92.1,19,67.2,181,+.086,27,+9.18,24
52,Mississippi St.,SEC,18-16,+13.63,109.6,57,95.9,49,65.7,260,-.087,339,+7.80,47
53,Seton Hall,BE,21-11,+13.53,107.1,91,93.6,29,67.3,169,+.033,113,+8.92,30
54,North Texas,CUSA,25-7,+13.10,105.8,117,92.7,21,59.3,358,+.001,169,+0.48,134
55,Vermont,AE,28-6,+13.06,111.0,39,98.0,84,65.0,292,-.028,245,-7.03,320
56,Xavier,BE,20-13,+12.95,109.7,55,96.8,64,68.8,94,-.020,224,+7.64,52
57,St. John's,BE,17-15,+12.92,110.1,48,97.2,74,73.6,1,-.101,346,+6.64,67
58,Marquette,BE,19-13,+12.90,109.2,66,96.3,57,70.9,25,+.021,137,+9.46,23
59,Utah St.,MWC,18-16,+12.78,109.9,54,97.1,68,66.8,198,-.133,358,+4.83,87
60,SMU,Amer,24-9,+12.60,108.8,71,96.2,54,68.4,107,+.048,76,+3.22,105
61,Kansas St.,B12,14-17,+12.50,109.6,56,97.1,69,66.6,210,-.092,343,+11.64,8
62,Florida,SEC,20-14,+12.37,110.1,50,97.7,81,65.4,268,-.018,215,+7.41,56
63,VCU,A10,22-10,+12.24,101.1,209,88.8,7,68.6,96,+.059,60,+5.67,77
64,Wyoming,MWC,25-9,+12.06,109.2,65,97.2,72,66.1,239,+.056,64,+4.29,94
65,Vanderbilt,SEC,19-16,+11.98,106.8,98,94.8,38,67.8,127,-.041,276,+8.18,39
66,West Virginia,B12,16-17,+11.59,108.2,77,96.6,63,68.0,120,-.001,176,+12.46,1
67,Missouri St.,MVC,23-11,+11.51,113.2,23,101.7,149,67.2,180,-.040,273,+0.96,127
68,Chattanooga,SC,27-8,+11.45,109.0,69,97.5,76,64.8,304,+.007,157,+0.48,133
69,Saint Louis,A10,23-12,+11.39,109.3,63,97.9,83,67.9,124,-.021,225,+3.41,103
70,Syracuse,ACC,16-17,+11.27,115.3,15,104.0,207,67.6,142,-.065,315,+8.09,42
71,Santa Clara,WCC,21-12,+11.27,112.0,31,100.7,129,70.8,26,-.014,206,+2.81,108
72,Virginia,ACC,21-13,+11.24,108.1,79,96.9,67,59.5,357,+.040,93,+6.96,62
73,Clemson,ACC,17-16,+11.17,110.0,51,98.9,103,66.3,227,-.083,334,+6.67,66
74,Colorado,P12,21-12,+10.92,106.7,99,95.8,45,67.4,162,+.041,89,+5.34,81
75,Rutgers,B10,18-14,+10.90,107.0,94,96.1,51,64.9,295,+.001,171,+8.09,41
76,Furman,SC,22-12,+10.88,113.8,21,102.9,176,64.8,297,-.072,326,-0.26,149
77,New Mexico St.,WAC,27-7,+10.86,107.2,89,96.4,59,66.1,238,+.085,29,+1.58,119
78,Fresno St.,MWC,20-13,+10.82,104.8,139,94.0,33,61.2,356,-.068,321,+2.18,111
79,South Dakota St.,Sum,30-5,+10.66,115.4,14,104.8,216,69.5,61,+.054,67,-3.98,245
80,St. Bonaventure,A10,22-9,+10.64,109.0,67,98.4,91,65.8,252,+.103,17,+4.29,95
81,Oregon,P12,20-15,+10.64,110.1,49,99.5,114,68.0,123,+.014,145,+7.84,46
82,Towson,CAA,25-9,+10.59,109.5,59,98.9,102,64.8,302,-.015,208,-2.22,199
83,Maryland,B10,15-17,+10.10,109.4,61,99.3,111,66.6,209,-.035,261,+9.13,25
84,Northwestern,B10,15-16,+9.49,106.6,103,97.1,71,67.7,136,-.077,331,+8.05,43
85,Drake,MVC,25-11,+9.46,108.8,70,99.4,112,66.3,229,-.006,194,+0.76,130
86,Penn St.,B10,14-17,+9.41,105.3,130,95.9,48,62.0,354,-.037,265,+9.57,22
87,Belmont,OVC,25-8,+9.38,108.4,76,99.1,105,68.9,79,+.066,51,-1.92,191
88,Richmond,A10,24-13,+9.38,108.1,80,98.7,95,66.9,196,+.061,55,+5.09,84
89,UNLV,MWC,18-14,+8.92,107.6,86,98.7,94,66.3,226,-.020,218,+4.42,91
90,Iona,MAAC,25-8,+8.74,107.9,83,99.1,107,69.2,72,-.006,193,-1.07,164
91,Northern Iowa,MVC,20-12,+8.52,110.6,43,102.1,161,67.3,170,+.040,92,+4.30,93
92,Grand Canyon,WAC,23-8,+8.38,104.8,140,96.4,61,65.5,265,+.009,153,-3.20,224
93,Arizona St.,P12,14-17,+8.24,101.3,204,93.1,24,67.3,171,+.005,161,+10.10,19
94,Middle Tennessee,CUSA,25-10,+8.20,105.7,119,97.5,77,67.2,177,-.002,181,-1.46,181
95,Wichita St.,Amer,15-13,+8.13,104.0,157,95.8,47,66.9,192,-.037,269,+4.71,89
96,Bradley,MVC,17-14,+8.05,104.9,138,96.8,65,67.2,176,-.090,342,+1.36,121
97,Toledo,MAC,26-8,+8.02,110.2,47,102.2,162,68.9,86,+.039,95,-3.86,240
