Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,10-2,+30.07,119.3,2,89.2,11,72.4,29,-.058,282,-0.36,194
2,Baylor,B12,11-0,+29.95,116.9,5,86.9,4,67.9,198,+.022,140,-2.25,253
3,Purdue,B10,11-1,+27.93,120.3,1,92.3,41,68.0,196,+.020,143,+2.73,102
4,Kansas,B12,9-1,+26.75,118.5,3,91.7,37,71.8,43,-.043,253,+3.46,87
5,Houston,Amer,10-2,+26.57,114.1,10,87.5,5,66.4,281,-.058,279,+1.56,136
6,Arizona,P12,11-0,+24.86,113.3,14,88.5,8,74.9,4,+.045,107,-1.06,212
7,Duke,ACC,10-1,+24.80,115.0,6,90.2,19,70.8,74,-.019,207,-4.17,291
8,UCLA,P12,8-1,+23.78,113.8,13,90.0,17,68.6,165,+.062,81,+3.05,94
9,Tennessee,SEC,8-2,+23.33,109.2,38,85.8,2,70.8,77,-.036,234,-1.37,223
10,LSU,SEC,11-0,+23.10,107.9,55,84.8,1,70.9,70,+.066,77,+0.51,169
11,Villanova,BE,8-4,+22.99,114.2,9,91.2,31,63.1,346,-.021,219,+10.80,9
12,Auburn,SEC,10-1,+22.80,112.5,16,89.7,15,71.3,57,-.024,222,+4.22,70
13,Kentucky,SEC,8-2,+22.18,113.9,12,91.7,35,68.3,184,-.101,326,-5.56,316
14,Illinois,B10,8-3,+22.09,114.0,11,91.9,38,68.4,180,-.011,192,+4.40,67
15,Ohio St.,B10,8-2,+21.41,114.7,7,93.3,50,67.8,203,+.020,144,+9.23,14
16,Texas,B12,8-2,+21.24,110.5,27,89.3,12,61.5,356,-.051,268,-7.08,337
17,Michigan,B10,7-4,+21.20,111.8,20,90.6,22,67.0,256,-.030,230,+6.93,32
18,Michigan St.,B10,10-2,+21.08,110.9,24,89.8,16,70.3,93,+.098,43,+9.81,11
19,USC,P12,12-0,+21.00,110.6,26,89.6,14,67.3,235,+.067,75,+0.20,181
20,Alabama,SEC,9-3,+20.89,114.5,8,93.6,53,72.0,37,-.001,178,+9.10,17
21,Texas Tech,B12,8-2,+20.08,108.7,43,88.6,9,66.5,275,-.014,197,-7.93,344
22,Virginia Tech,ACC,8-4,+19.40,109.7,34,90.3,20,64.7,332,-.108,329,+2.44,112
23,BYU,WCC,9-2,+19.29,111.0,23,91.7,36,69.7,113,+.027,131,+8.50,21
24,Iowa,B10,9-3,+19.20,117.1,4,97.9,110,72.1,36,-.047,264,-2.50,256
25,Loyola Chicago,MVC,9-2,+19.17,112.5,17,93.4,51,65.0,324,-.007,188,+1.39,140
26,Xavier,BE,11-2,+18.83,110.0,29,91.2,30,71.0,65,+.074,68,+3.41,88
27,Connecticut,BE,10-3,+18.74,109.5,35,90.8,24,67.7,210,-.038,243,-0.44,196
28,Indiana,B10,9-2,+17.93,107.0,70,89.1,10,69.6,117,-.013,195,-1.49,227
29,Seton Hall,BE,9-1,+17.81,108.9,40,91.1,27,71.1,61,+.056,92,+2.73,103
30,Florida,SEC,8-3,+17.26,108.4,48,91.2,28,69.2,142,-.044,255,+0.45,172
31,Memphis,Amer,6-4,+17.02,108.4,49,91.4,33,73.1,19,-.092,319,+5.26,48
32,Wisconsin,B10,9-2,+16.33,107.1,66,90.8,25,66.2,294,+.119,33,+7.21,29
33,Oklahoma,B12,9-2,+16.18,107.1,65,91.0,26,67.3,239,-.009,190,-1.11,214
34,San Francisco,WCC,11-1,+16.15,106.8,73,90.7,23,68.5,172,+.053,94,+0.25,180
35,Colorado St.,MWC,10-0,+16.06,113.0,15,97.0,93,69.3,135,+.050,100,-1.39,225
36,North Carolina,ACC,9-3,+15.96,112.4,19,96.4,86,70.4,85,+.073,71,+4.05,73
37,Northwestern,B10,8-2,+15.67,108.5,46,92.9,45,68.1,190,-.076,305,-6.03,325
38,Florida St.,ACC,6-4,+15.58,106.8,74,91.2,29,69.1,149,-.036,237,+3.96,76
39,Saint Mary's,WCC,10-3,+15.15,104.5,102,89.3,13,65.5,313,+.047,103,+5.12,53
40,Mississippi St.,SEC,9-3,+15.15,109.9,30,94.7,66,65.0,326,-.058,280,-1.01,210
41,Arkansas,SEC,10-2,+14.88,109.4,37,94.5,61,73.2,17,+.046,105,-4.07,288
42,San Diego St.,MWC,7-3,+14.79,103.2,120,88.4,7,66.2,291,+.069,74,+5.81,38
43,West Virginia,B12,10-1,+14.54,106.0,82,91.5,34,66.3,287,+.063,80,+0.41,173
44,Iowa St.,B12,12-0,+14.49,102.7,136,88.2,6,67.4,231,+.039,115,-7.87,343
45,Washington St.,P12,8-4,+14.32,106.7,76,92.4,42,67.4,234,-.134,339,-2.09,245
46,Clemson,ACC,8-4,+13.78,110.4,28,96.7,90,66.8,268,-.084,312,+1.76,128
47,Creighton,BE,9-3,+13.61,108.3,50,94.6,64,67.9,197,+.004,169,+2.01,123
48,Providence,BE,11-1,+13.45,107.2,64,93.8,55,67.6,215,+.160,12,+3.39,90
49,UCF,Amer,7-2,+13.41,107.5,61,94.1,58,68.5,175,+.009,161,-1.16,218
50,Maryland,B10,6-4,+13.16,106.0,83,92.8,44,68.8,159,+.007,163,+4.81,59
51,Louisville,ACC,7-4,+13.13,103.3,117,90.2,18,70.3,90,-.026,224,+4.05,72
52,Notre Dame,ACC,5-5,+13.01,109.8,31,96.8,91,66.9,262,-.114,331,+6.80,34
53,UAB,CUSA,9-3,+13.01,106.9,72,93.9,57,69.9,102,-.091,316,-1.12,216
54,Oklahoma St.,B12,7-4,+12.90,103.4,113,90.5,21,70.7,80,-.045,257,+1.32,147
55,Utah St.,MWC,9-4,+12.84,109.5,36,96.6,89,68.5,176,-.042,250,+3.99,75
56,Davidson,A10,9-2,+12.68,111.1,22,98.5,120,65.5,311,-.007,187,-0.65,201
57,Belmont,OVC,10-3,+12.61,109.0,39,96.4,84,70.6,82,+.092,47,+4.25,69
58,Virginia,ACC,7-4,+12.44,105.6,85,93.1,48,58.5,358,-.054,276,-2.55,260
59,TCU,B12,10-1,+11.99,105.8,84,93.8,56,67.2,247,+.098,42,-4.62,303
60,Oregon,P12,7-6,+11.64,109.8,32,98.1,114,66.0,298,-.046,261,+5.12,54
61,Boise St.,MWC,8-4,+11.62,103.0,127,91.3,32,67.1,252,-.099,324,+0.65,166
62,Richmond,A10,8-4,+11.33,108.9,41,97.6,103,68.7,163,+.007,162,+5.24,49
