Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,24-2,+34.15,123.7,2,89.5,6,73.0,6,-.038,265,+1.54,122
2,Arizona,P12,25-2,+28.24,118.7,8,90.5,7,73.1,4,+.034,108,+5.16,77
3,Kentucky,SEC,23-5,+27.92,121.3,3,93.4,20,67.8,143,-.023,236,+7.85,33
4,Baylor,B12,23-5,+26.66,118.2,9,91.6,15,67.6,154,+.018,136,+9.77,16
5,Kansas,B12,23-4,+26.27,121.2,4,95.0,31,69.6,66,+.033,110,+11.25,6
6,Houston,Amer,23-4,+25.61,117.5,13,91.9,17,64.5,315,-.008,194,+3.63,95
7,Texas Tech,B12,22-6,+25.60,111.4,51,85.8,1,66.8,208,-.000,180,+8.64,25
8,Auburn,SEC,25-3,+25.17,115.8,15,90.7,8,70.1,52,-.023,232,+7.93,32
9,Duke,ACC,24-4,+24.89,118.1,10,93.2,19,67.8,140,-.029,250,+5.19,76
10,Tennessee,SEC,20-7,+24.55,112.4,34,87.9,3,67.7,146,+.009,164,+11.18,7
11,Villanova,BE,21-7,+24.45,119.6,6,95.1,34,62.7,346,+.014,151,+10.56,11
12,UCLA,P12,20-6,+24.14,115.0,17,90.9,9,66.1,246,-.046,281,+7.80,34
13,Purdue,B10,24-4,+23.93,124.5,1,100.6,119,66.3,229,+.061,58,+7.50,39
14,Texas,B12,20-8,+21.58,112.8,28,91.2,12,63.2,342,-.019,223,+7.65,36
15,Iowa,B10,19-8,+21.20,120.0,5,98.8,79,70.2,47,-.071,317,+5.83,67
16,Illinois,B10,19-8,+19.97,114.7,20,94.8,27,67.4,173,+.015,144,+10.08,13
17,LSU,SEC,19-9,+19.74,107.6,106,87.9,4,69.2,83,-.040,269,+8.90,24
18,Connecticut,BE,20-7,+19.61,114.0,23,94.4,25,65.9,254,-.016,214,+7.03,44
19,Ohio St.,B10,18-7,+19.27,118.8,7,99.5,94,65.6,272,+.022,126,+10.08,14
20,Arkansas,SEC,22-6,+19.21,110.7,60,91.5,14,71.0,27,+.012,155,+5.85,66
21,Saint Mary's,WCC,23-6,+19.05,110.0,70,90.9,10,64.0,335,+.027,121,+5.11,78
22,Alabama,SEC,18-10,+18.76,117.5,12,98.8,78,71.8,16,+.003,173,+13.28,1
23,San Diego St.,MWC,17-7,+17.80,104.3,167,86.5,2,65.4,283,-.012,206,+5.93,64
24,Murray St.,OVC,27-2,+17.53,112.5,32,95.0,32,66.1,247,+.059,59,-3.71,255
25,San Francisco,WCC,22-8,+17.34,110.9,58,93.5,22,69.1,86,-.028,247,+4.59,86
26,Wisconsin,B10,22-5,+16.42,112.1,38,95.6,37,67.0,195,+.147,6,+10.22,12
27,Boise St.,MWC,22-6,+16.33,107.6,107,91.3,13,64.9,306,+.011,162,+5.22,75
28,Loyola Chicago,MVC,22-6,+16.28,112.1,37,95.8,40,64.4,323,+.025,123,+2.10,116
29,Iowa St.,B12,19-9,+15.88,107.0,116,91.1,11,66.2,244,+.023,125,+8.42,26
30,Michigan,B10,15-11,+15.84,114.0,24,98.2,68,66.0,249,-.008,195,+11.35,5
31,USC,P12,24-4,+15.52,111.8,41,96.3,48,66.6,219,+.058,62,+3.10,101
32,Marquette,BE,17-10,+15.47,111.8,43,96.3,47,70.4,41,-.004,187,+9.89,15
33,Virginia Tech,ACC,17-11,+15.42,113.7,26,98.3,71,63.1,343,-.090,339,+5.04,79
34,Michigan St.,B10,18-9,+15.28,112.5,33,97.2,55,67.7,145,+.041,96,+9.73,17
