Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,28-4,30.93,120.6,3,89.7,10,72.5,5,-0.039,271,4.23,93
2,Houston,Amer,32-6,27.74,116.8,10,89,8,63.6,338,-0.012,203,5.93,74
3,Baylor,B12,27-7,26.91,117.9,8,91,13,67.4,163,0.004,162,10.87,14
4,Kansas,B12,32-6,26.69,118.4,7,91.7,18,69.5,61,0.037,104,12.02,4
5,Arizona,P12,33-4,25.94,118.5,6,92.5,22,72.2,9,0.048,75,6.44,70
6,Kentucky,SEC,26-8,25.7,119.9,5,94.2,36,67.5,150,-0.043,279,8.9,32
7,Duke,ACC,32-6,25.5,121,1,95.5,45,67.3,170,0.001,169,7.85,50
8,Texas Tech,B12,27-10,25.5,110.5,42,85,1,66.5,219,-0.031,247,10.87,13
9,Villanova,BE,30-7,25.45,117.2,9,91.7,17,62.6,345,0.059,62,11.12,11
10,Tennessee,SEC,27-8,25.12,111.5,35,86.3,2,67.4,159,0.029,117,11.43,9
11,UCLA,P12,27-8,24.24,115.8,12,91.6,15,65.2,276,-0.029,245,8.5,40
12,Auburn,SEC,28-6,23.22,112.6,25,89.4,9,70.1,42,-0.021,226,8.39,41
13,Iowa,B10,26-10,22.73,120.4,4,97.7,81,69.7,53,-0.061,309,7.33,60
14,Purdue,B10,29-8,22.38,120.9,2,98.6,93,66.1,237,0.022,133,8.85,33
15,Texas,B12,22-12,20.74,112.3,28,91.6,14,63.8,336,-0.043,281,10.57,16
16,North Carolina,ACC,28-9,19.7,114.3,18,94.6,39,70.3,39,0.08,34,8.99,29
17,Saint Mary's,WCC,26-8,19.49,110,51,90.5,12,63.6,339,0.039,95,6.87,64
18,Arkansas,SEC,28-9,19.49,109.8,53,90.3,11,70.7,28,0.038,98,9.12,26
19,Virginia Tech,ACC,23-13,18.84,114.9,17,96.1,54,63.3,340,-0.062,310,7.87,49
20,Illinois,B10,23-10,18.76,112,30,93.2,30,67.2,178,0.033,110,10.47,17
21,Connecticut,BE,23-10,18.7,113.9,19,95.2,43,64.8,301,-0.038,269,7.53,55
22,LSU,SEC,22-12,18.66,107.2,89,88.6,6,68.6,101,-0.052,298,9.13,25
23,San Francisco,WCC,24-10,17.33,110.4,44,93.1,26,68.9,81,-0.042,277,5.15,80
24,Memphis,Amer,22-11,17.23,111.1,37,93.9,33,69.9,49,-0.028,242,7.44,59
25,San Diego St.,MWC,23-9,16.96,103.3,167,86.4,3,65.4,268,-0.003,184,5.87,75
26,TCU,B12,21-13,16.88,108.6,74,91.7,16,65.9,246,0.014,144,11.63,7
27,Michigan,B10,19-15,16.63,113.8,22,97.2,73,66.7,203,-0.019,217,12.19,3
28,Alabama,SEC,19-14,16.57,115.1,16,98.5,92,71.9,11,-0.022,229,12.6,1
29,Loyola Chicago,MVC,25-8,16.53,108.5,75,92,19,64.7,308,0.012,149,3.14,104
30,Oklahoma,B12,19-16,16.36,110.9,40,94.6,38,65.1,287,-0.054,301,11.64,6
31,Ohio St.,B10,20-12,16.3,115.5,13,99.2,112,65,289,-0.017,213,9.9,19
32,Providence,BE,27-6,15.98,111.5,34,95.5,44,65.2,277,0.164,1,7.85,51
33,Texas A&M,SEC,27-12,15.83,108.9,68,93.1,27,66.8,199,0.004,163,7.17,61
34,Wake Forest,ACC,25-10,15.58,110.7,41,95.1,42,70.6,30,-0.001,176,4.32,92
35,Oklahoma St.,B12,15-15,15.47,103.7,162,88.2,4,67.6,142,-0.074,327,11.7,5
36,Murray St.,OVC,31-3,15.43,111.5,36,96,52,66.1,241,0.074,44,-3.06,217
37,Wisconsin,B10,25-8,15.36,109.3,62,93.9,35,66.5,215,0.105,15,9.8,20
