Rank,Team,Conf,Record,AdjEM,AdjO,AdjO_Rank,AdjD,AdjD_Rank,AdjT,AdjT_Rank,Final_Rank,Final_AdjEM,FinalAdjO,Final_AdjO_Rank
1,Gonzaga,WCC,6-1,+32.62,121.6,1,89.0,9,72.3,31,-.071,273,-0.01,192
2,Purdue,B10,6-0,+27.43,119.4,2,91.9,37,68.2,215,+.080,86,-0.54,203
3,Baylor,B12,7-0,+27.33,115.7,4,88.4,5,69.7,131,+.023,157,-1.79,223
4,Kansas,B12,4-1,+25.65,115.7,5,90.0,21,71.2,60,-.098,297,+2.62,148
5,Houston,Amer,5-1,+25.33,112.8,10,87.5,1,65.9,313,-.079,280,+6.89,65
6,Duke,ACC,7-0,+24.48,114.0,7,89.6,15,70.7,74,+.060,111,-1.58,218
7,Michigan,B10,4-2,+23.52,112.6,11,89.1,10,67.6,249,-.018,212,+5.08,100
8,Villanova,BE,3-2,+23.44,117.7,3,94.3,58,64.3,346,-.129,322,+11.47,28
9,UCLA,P12,5-1,+22.80,113.5,9,90.7,26,69.9,115,+.064,106,+0.02,190
10,Kentucky,SEC,5-1,+21.73,112.4,12,90.7,28,70.1,103,-.082,283,-7.08,312
11,USC,P12,6-0,+21.69,110.3,29,88.6,6,68.1,225,+.047,122,-2.50,235
12,Texas,B12,4-1,+21.62,111.4,19,89.8,19,64.4,343,-.031,234,-9.47,339
13,Florida,SEC,5-0,+21.59,111.2,21,89.6,17,68.8,176,+.069,100,+5.30,96
14,Texas Tech,B12,5-0,+21.58,111.3,20,89.7,18,67.1,272,+.031,146,-17.48,357
15,Tennessee,SEC,4-1,+20.62,110.1,30,89.5,14,70.4,89,+.047,123,-0.43,201
16,Auburn,SEC,5-1,+20.58,111.8,14,91.2,32,70.3,91,-.046,249,+6.47,74
17,Arizona,P12,5-0,+20.55,109.9,32,89.3,12,71.9,41,+.070,99,-0.85,207
18,Connecticut,BE,6-1,+20.30,110.7,26,90.3,22,70.4,87,-.001,183,-5.55,295
19,Iowa,B10,6-0,+20.21,115.2,6,95.0,67,72.6,23,+.000,178,-14.94,355
20,LSU,SEC,6-0,+20.08,110.6,27,90.5,24,70.2,95,+.059,112,-3.34,260
21,Alabama,SEC,5-1,+20.00,111.8,15,91.8,35,73.7,7,-.015,207,+2.75,145
22,Arkansas,SEC,5-0,+19.97,110.9,22,90.9,30,72.0,40,+.007,170,+0.64,182
23,Ohio St.,B10,4-2,+19.93,113.7,8,93.8,54,67.5,251,-.007,188,+7.02,64
24,Illinois,B10,4-2,+19.90,109.9,31,90.0,20,69.9,114,-.013,203,-0.59,204
25,Michigan St.,B10,5-2,+19.72,107.4,58,87.6,2,70.1,101,+.054,115,+13.16,20
26,BYU,WCC,5-0,+19.18,110.8,24,91.6,34,68.3,211,+.082,83,+2.51,149
27,Memphis,Amer,5-1,+19.10,107.1,60,88.0,3,74.7,3,+.083,80,+0.74,178
28,Virginia Tech,ACC,5-2,+19.10,109.8,34,90.7,27,65.2,336,-.159,341,-2.78,246
29,Florida St.,ACC,5-1,+18.77,109.2,40,90.4,23,69.5,140,+.090,72,+3.48,130
30,St. Bonaventure,A10,5-0,+18.55,109.8,33,91.3,33,65.9,314,+.119,50,+1.96,156
31,Loyola Chicago,MVC,5-2,+18.01,110.5,28,92.5,43,66.9,280,-.088,292,-3.42,265
32,Indiana,B10,5-0,+18.01,106.9,64,88.9,8,69.5,142,+.097,66,-8.86,333
33,Wisconsin,B10,5-1,+17.60,106.4,75,88.8,7,66.3,302,+.049,120,+4.22,111
34,Seton Hall,BE,4-1,+17.53,108.3,48,90.7,29,69.9,117,+.025,153,+6.75,70
35,Xavier,BE,5-1,+16.34,109.1,41,92.8,46,69.1,165,+.139,35,+3.07,139
36,San Francisco,WCC,8-0,+16.30,108.4,47,92.1,38,68.2,220,+.104,62,-3.39,262
37,Saint Mary's,WCC,6-1,+16.12,105.7,82,89.6,16,65.5,328,+.006,173,+2.08,155
38,Oklahoma St.,B12,6-1,+15.92,105.2,92,89.3,11,70.5,84,+.019,160,-4.07,275
39,Maryland,B10,5-1,+15.52,108.5,46,93.0,47,68.9,172,+.041,135,-2.42,234
40,Notre Dame,ACC,3-2,+15.48,111.5,18,96.1,84,68.1,222,-.158,340,-0.20,198
41,Northwestern,B10,5-1,+15.44,109.3,39,93.8,55,68.3,210,-.073,277,-11.23,345
42,San Diego St.,MWC,4-2,+14.97,104.3,102,89.4,13,65.8,319,+.093,68,+6.73,71
43,Clemson,ACC,5-2,+14.82,108.2,50,93.4,50,66.3,300,-.090,293,-1.32,214
44,Louisville,ACC,4-1,+14.76,105.8,80,91.0,31,69.7,127,-.008,192,-2.91,251
45,Oklahoma,B12,5-1,+14.39,106.2,76,91.8,36,67.6,246,-.013,201,-8.63,331
46,Mississippi St.,SEC,4-1,+14.35,107.7,55,93.3,49,66.8,286,-.020,216,-4.42,281
47,Virginia,ACC,5-2,+14.09,104.6,99,90.5,25,60.9,358,+.025,152,-3.59,269
48,West Virginia,B12,5-1,+13.76,108.6,45,94.9,64,67.9,233,+.091,70,+0.69,180
49,Colorado St.,MWC,6-0,+13.65,110.9,23,97.2,101,70.4,86,+.029,149,-4.34,278
50,Washington St.,P12,5-0,+13.55,109.4,38,95.8,81,68.4,208,+.113,56,-9.23,335
51,UAB,CUSA,5-2,+13.27,106.9,63,93.7,52,70.2,96,-.138,327,-3.14,257
52,North Carolina,ACC,4-2,+13.22,111.7,16,98.5,123,71.9,44,+.041,134,-0.84,205
53,St. John's,BE,4-1,+13.03,108.8,43,95.8,82,72.4,26,-.007,189,-14.90,354
54,UCF,Amer,4-0,+13.02,108.0,51,95.0,68,67.3,263,+.013,167,-4.06,274
