Team,AdjEM,AdjOE,AdjDE
Abilene Christian,-2,101.1,103.1
Air Force,4.8,103.3,98.5
Akron,2.8,102.6,99.8
Alabama,20.4,111.2,90.8
Alabama A&M,-12.7,92.8,105.5
Alabama St.,-15.8,93,108.8
Albany,-15.3,97,112.3
Alcorn St.,-9.4,97.7,107.1
American,-2.2,102.2,104.4
Appalachian St.,-1.8,98.2,100
Arizona,25.8,123.6,97.8
Arizona St.,12.4,105.1,92.7
Arkansas,19.7,108.8,89.1
Arkansas Pine Bluff,-14.8,93.4,108.2
Arkansas St.,-9.6,96.3,105.9
Army,-8,99.4,107.4
Auburn,17.6,107,89.4
Austin Peay,-7.3,96.4,103.7
BYU,5.1,103.6,98.5
Ball St.,1.5,105.6,104.1
Baylor,18.7,112.3,93.6
Bellarmine,-5.5,101.4,106.9
Belmont,2.4,108.3,105.9
Bethune Cookman,-18.6,93.6,112.2
Binghamton,-18.3,95.6,113.9
Boise St.,10.8,100.2,89.4
Boston College,-2.6,95.4,98
Boston University,-8,97.7,105.7
Bowling Green,-8.5,98.5,107
Bradley,7.7,100.2,92.5
Brown,-2.1,94,96.1
Bryant,-1.1,104.8,105.9
Bucknell,-5.9,103.6,109.5
Buffalo,-1.6,101.1,102.7
Butler,12.6,107.2,94.6
Cal Baptist,-1.1,98,99.1
Cal Poly,-8.3,93.8,102.1
Cal St. Bakersfield,-9.6,91.8,101.4
Cal St. Fullerton,-4,98.6,102.6
Cal St. Northridge,-10.1,96.4,106.5
California,-9.1,94.5,103.6
Campbell,-4.2,99.9,104.1
Canisius,-7.4,98.9,106.3
Central Arkansas,-12.5,97.5,110
Central Connecticut,-16.2,94.8,111
Central Michigan,-10.3,95,105.3
Charleston Southern,-9.4,102.5,111.9
Charlotte,6.6,105.1,98.5
Chattanooga,4.7,109.5,104.8
Chicago St.,-10.9,100.5,111.4
Cincinnati,8.8,106.9,98.1
Clemson,10.9,110.3,99.4
Cleveland St.,0.6,100.5,99.9
Coastal Carolina,-5.8,98.2,104
