Team,AdjEM,AdjOE,AdjDE
Abilene Christian,-1.1000000000000085,99.1,100.2
Air Force,-0.5999999999999943,99.2,99.8
Akron,2.9000000000000057,103.4,100.5
Alabama,19.10000000000001,109.4,90.3
Alabama A&M,-12.200000000000003,93.2,105.4
Alabama St.,-15.700000000000003,93.2,108.9
Albany,-14.700000000000003,97.2,111.9
Alcorn St.,-7.799999999999997,97.4,105.2
American,-5.299999999999997,99.9,105.2
Appalachian St.,-3.3000000000000114,97.6,100.9
Arizona,22.299999999999997,117.1,94.8
Arizona St.,13.899999999999991,103.6,89.7
Arkansas,17.700000000000003,105.5,87.8
Arkansas Pine Bluff,-14.700000000000003,94.2,108.9
Arkansas St.,-6.299999999999997,94.2,100.5
Army,-9.299999999999997,99.0,108.3
Auburn,17.0,104.0,87.0
Austin Peay,-6.800000000000011,96.1,102.9
BYU,7.3999999999999915,105.8,98.4
Ball St.,-2.200000000000003,100.7,102.9
Baylor,20.299999999999997,116.8,96.5
Bellarmine,-4.900000000000006,102.1,107.0
Belmont,0.6000000000000085,104.4,103.8
Bethune Cookman,-12.700000000000003,95.7,108.4
Binghamton,-12.299999999999997,98.0,110.3
Boise St.,10.400000000000006,101.5,91.1
Boston College,3.0999999999999943,99.5,96.4
Boston University,-9.0,96.7,105.7
Bowling Green,-9.0,96.6,105.6
Bradley,5.0,102.4,97.4
Brown,-5.5,93.4,98.9
Bryant,3.5,108.5,105.0
Bucknell,-4.700000000000003,103.5,108.2
Buffalo,-3.6000000000000085,98.3,101.9
Butler,10.700000000000003,104.8,94.1
Cal Baptist,0.09999999999999432,99.8,99.7
Cal Poly,-7.200000000000003,95.0,102.2
Cal St. Bakersfield,-9.100000000000009,91.6,100.7
Cal St. Fullerton,-4.900000000000006,100.8,105.7
Cal St. Northridge,-11.800000000000011,95.6,107.4
California,-6.099999999999994,95.7,101.8
Campbell,-3.8000000000000114,99.1,102.9
Canisius,-10.700000000000003,96.7,107.4
Central Arkansas,-10.600000000000009,98.1,108.7
Central Connecticut,-14.700000000000003,95.7,110.4
Central Michigan,-9.5,95.7,105.2
Charleston Southern,-8.299999999999997,100.2,108.5
Charlotte,5.199999999999989,103.1,97.9
Chattanooga,2.0,102.2,100.2
Chicago St.,-14.700000000000003,101.1,115.8
Cincinnati,9.0,108.4,99.4
Clemson,10.5,108.4,97.9
Cleveland St.,1.4000000000000057,100.5,99.1
Coastal Carolina,-6.5,96.9,103.4
Colgate,5.299999999999997,109.1,103.8
College of Charleston,11.0,111.8,100.8
Colorado,11.300000000000011,105.4,94.1
Colorado St.,8.400000000000006,104.4,96.0
Columbia,-16.0,93.8,109.8
Connecticut,22.099999999999994,113.6,91.5
Coppin St.,-9.5,100.2,109.7
Cornell,-0.7999999999999972,102.8,103.6
Creighton,20.299999999999997,113.7,93.4
Dartmouth,-11.5,94.6,106.1
Davidson,3.0,107.0,104.0
Dayton,12.200000000000003,103.0,90.8
DePaul,5.799999999999997,106.1,100.3
Delaware,-2.5999999999999943,101.9,104.5
Delaware St.,-23.599999999999994,87.5,111.1
Denver,-6.599999999999994,102.2,108.8
Detroit,-3.6999999999999886,105.4,109.1
Drake,11.400000000000006,107.5,96.1
Drexel,-3.299999999999997,98.9,102.2
Duke,20.39999999999999,111.8,91.4
Duquesne,5.199999999999989,108.1,102.9
East Carolina,-5.5,99.8,105.3
East Tennessee St.,-7.8999999999999915,96.2,104.1
Eastern Illinois,-18.19999999999999,88.4,106.6
Eastern Kentucky,-5.0,97.8,102.8
Eastern Michigan,-10.099999999999994,99.5,109.6
Eastern Washington,-7.5,97.0,104.5
Elon,-16.700000000000003,94.3,111.0
Evansville,-11.200000000000003,91.2,102.4
FIU,-3.0999999999999943,100.0,103.1
Fairfield,-3.700000000000003,99.8,103.5
Fairleigh Dickinson,-18.299999999999997,99.0,117.3
Florida,12.700000000000003,108.5,95.8
Florida A&M,-24.89999999999999,83.2,108.1
Florida Atlantic,11.299999999999997,106.5,95.2
Florida Gulf Coast,4.0,106.3,102.3
Florida St.,-1.1000000000000085,100.6,101.7
Fordham,-0.09999999999999432,97.7,97.8
Fort Wayne,-2.299999999999997,96.9,99.2
Fresno St.,6.199999999999989,101.1,94.9
Furman,8.200000000000003,108.4,100.2
Gardner Webb,-1.2999999999999972,95.9,97.2
George Mason,0.5,102.9,102.4
George Washington,1.7999999999999972,105.1,103.3
