Team,AdjEM,AdjOE,AdjDE
Abilene Christian,-2.8999999999999915,100.2,103.1
Air Force,4.200000000000003,104.9,100.7
Akron,2.700000000000003,101.8,99.1
Alabama,23.30000000000001,112.9,89.6
Alabama A&M,-16.0,93.0,109.0
Alabama St.,-15.5,94.1,109.6
Albany,-14.100000000000009,98.6,112.7
Alcorn St.,-8.099999999999994,99.9,108.0
American,1.0,103.2,102.2
Appalachian St.,-0.4000000000000057,99.1,99.5
Arizona,23.10000000000001,120.2,97.1
Arizona St.,11.299999999999997,104.1,92.8
Arkansas,17.900000000000006,108.2,90.3
Arkansas Pine Bluff,-14.099999999999994,89.9,104.0
Arkansas St.,-11.599999999999994,95.7,107.3
Army,-3.200000000000003,104.6,107.8
Auburn,17.10000000000001,108.9,91.8
Austin Peay,-5.199999999999989,99.9,105.1
BYU,8.700000000000003,101.9,93.2
Ball St.,3.799999999999997,108.3,104.5
Baylor,16.89999999999999,114.1,97.2
Bellarmine,-7.1000000000000085,101.8,108.9
Belmont,3.3000000000000114,106.4,103.1
Bethune Cookman,-20.60000000000001,94.3,114.9
Binghamton,-16.599999999999994,96.9,113.5
Boise St.,14.299999999999997,103.1,88.8
Boston College,-2.3000000000000114,96.6,98.9
Boston University,-9.0,98.2,107.2
Bowling Green,-5.1000000000000085,101.8,106.9
Bradley,9.5,101.2,91.7
Brown,-1.2999999999999972,96.2,97.5
Bryant,-4.5,102.2,106.7
Bucknell,-8.899999999999991,99.2,108.1
Buffalo,-0.4000000000000057,102.5,102.9
Butler,9.199999999999989,104.1,94.9
Cal Baptist,-0.09999999999999432,98.4,98.5
Cal Poly,-10.299999999999997,92.7,103.0
Cal St. Bakersfield,-7.400000000000006,93.8,101.2
Cal St. Fullerton,0.10000000000000853,100.7,100.6
Cal St. Northridge,-13.299999999999997,94.9,108.2
California,-3.1999999999999886,99.9,103.1
Campbell,-6.5,98.5,105.0
Canisius,-7.299999999999997,98.3,105.6
Central Arkansas,-15.299999999999997,95.8,111.1
Central Connecticut,-13.799999999999997,93.8,107.6
Central Michigan,-9.5,92.1,101.6
Charleston Southern,-9.899999999999991,107.2,117.1
Charlotte,6.299999999999997,107.2,100.9
Chattanooga,4.099999999999994,111.5,107.4
Chicago St.,-11.900000000000006,98.0,109.9
Cincinnati,10.099999999999994,107.8,97.7
Clemson,13.100000000000009,110.4,97.3
Cleveland St.,-0.9000000000000057,101.5,102.4
Coastal Carolina,-4.799999999999997,100.2,105.0
Colgate,4.0,113.7,109.7
College of Charleston,13.300000000000011,109.4,96.1
Colorado,13.099999999999994,106.6,93.5
Colorado St.,5.800000000000011,110.4,104.6
Columbia,-15.400000000000006,88.1,103.5
Connecticut,27.799999999999997,116.3,88.5
Coppin St.,-12.100000000000009,99.3,111.4
Cornell,4.799999999999997,109.8,105.0
Creighton,18.099999999999994,111.5,93.4
Dartmouth,-11.299999999999997,92.5,103.8
Davidson,0.6000000000000085,102.7,102.1
Dayton,14.599999999999994,105.5,90.9
DePaul,-1.4000000000000057,102.8,104.2
Delaware,-3.799999999999997,102.4,106.2
Delaware St.,-23.900000000000006,88.8,112.7
Denver,-8.700000000000003,100.6,109.3
Detroit,-4.299999999999997,107.7,112.0
Drake,5.200000000000003,101.3,96.1
Drexel,0.10000000000000853,98.4,98.3
Duke,16.299999999999997,110.1,93.8
Duquesne,7.5,109.6,102.1
East Carolina,0.4000000000000057,101.4,101.0
East Tennessee St.,-8.400000000000006,96.0,104.4
Eastern Illinois,-16.900000000000006,91.5,108.4
Eastern Kentucky,-2.799999999999997,99.9,102.7
Eastern Michigan,-13.700000000000003,101.0,114.7
Eastern Washington,1.3999999999999915,104.8,103.4
Elon,-17.0,94.1,111.1
Evansville,-16.0,90.7,106.7
FIU,-4.299999999999997,98.0,102.3
Fairfield,-8.299999999999997,95.9,104.2
Fairleigh Dickinson,-13.700000000000003,103.1,116.8
Florida,13.600000000000009,105.4,91.8
Florida A&M,-23.200000000000003,86.8,110.0
Florida Atlantic,16.400000000000006,111.2,94.8
Florida Gulf Coast,5.299999999999997,107.5,102.2
Florida St.,0.29999999999999716,103.7,103.4
Fordham,-2.9000000000000057,98.6,101.5
Fort Wayne,-0.4000000000000057,99.6,100.0
Fresno St.,0.5,98.6,98.1
Furman,3.0999999999999943,107.3,104.2
Gardner Webb,0.0,95.0,95.0
George Mason,3.3000000000000114,103.4,100.1
George Washington,0.0,109.1,109.1
Georgetown,-1.1999999999999886,104.9,106.1
Georgia,8.700000000000003,105.0,96.3
Georgia Southern,-1.5999999999999943,98.9,100.5
Georgia St.,-6.5,94.1,100.6
Georgia Tech,4.1000000000000085,102.9,98.8
Gonzaga,18.400000000000006,117.5,99.1
Grambling St.,-0.7000000000000028,96.5,97.2
Grand Canyon,6.900000000000006,104.4,97.5
Green Bay,-20.5,92.8,113.3
Hampton,-18.799999999999997,94.2,113.0
Hartford,-27.89999999999999,85.9,113.8
Harvard,2.0,96.8,94.8
Hawaii,5.700000000000003,101.0,95.3
High Point,-6.299999999999997,100.2,106.5
Hofstra,4.3999999999999915,106.3,101.9
Holy Cross,-14.099999999999994,92.4,106.5
Houston,34.3,116.8,82.5
Houston Christian,-22.5,96.4,118.9
Howard,-11.400000000000006,95.3,106.7
IUPUI,-26.299999999999997,89.5,115.8
Idaho,-11.5,101.3,112.8
Idaho St.,-4.8999999999999915,98.9,103.8
Illinois,15.5,108.7,93.2
Illinois Chicago,-5.900000000000006,96.1,102.0
Illinois St.,-8.799999999999997,96.7,105.5
Incarnate Word,-17.19999999999999,92.4,109.6
Indiana,14.700000000000003,110.7,96.0
Indiana St.,9.700000000000003,108.8,99.1
Iona,13.0,109.1,96.1
Iowa,14.799999999999997,116.1,101.3
Iowa St.,18.900000000000006,106.4,87.5
Jackson St.,-12.400000000000006,96.5,108.9
Jacksonville,0.8000000000000114,97.9,97.1
Jacksonville St.,-11.299999999999997,97.9,109.2
James Madison,6.799999999999997,103.3,96.5
Kansas,25.200000000000003,116.5,91.3
Kansas St.,18.39999999999999,112.8,94.4
Kennesaw St.,1.0,101.8,100.8
Kent St.,12.5,102.9,90.4
Kentucky,10.0,110.3,100.3
LIU Brooklyn,-25.89999999999999,88.2,114.1
LSU,6.799999999999997,104.0,97.2
La Salle,-7.599999999999994,97.0,104.6
Lafayette,-8.5,96.8,105.3
Lamar,-23.799999999999997,91.7,115.5
Lehigh,-12.5,94.9,107.4
Liberty,12.700000000000003,109.3,96.6
Lindenwood,-14.399999999999991,89.4,103.8
Lipscomb,-3.3999999999999915,99.9,103.3
Little Rock,-17.900000000000006,97.6,115.5
Long Beach St.,0.3999999999999915,104.1,103.7
Longwood,1.2000000000000028,104.5,103.3
Louisiana Lafayette,2.9000000000000057,108.4,105.5
Louisiana Monroe,-9.200000000000003,97.7,106.9
Louisiana Tech,1.4000000000000057,102.2,100.8
Louisville,-12.700000000000003,93.5,106.2
Loyola Chicago,-4.8999999999999915,100.9,105.8
Loyola MD,-18.900000000000006,90.8,109.7
Loyola Marymount,7.799999999999997,106.3,98.5
Maine,-9.299999999999997,101.7,111.0
Manhattan,-16.60000000000001,95.8,112.4
Marist,-14.900000000000006,91.1,106.0
Marquette,21.0,119.2,98.2
Marshall,11.400000000000006,109.0,97.6
Maryland,12.099999999999994,106.5,94.4
Maryland Eastern Shore,-9.100000000000009,93.1,102.2
Massachusetts,1.0,99.2,98.2
McNeese St.,-11.5,99.5,111.0
Memphis,16.400000000000006,109.4,93.0
Mercer,-3.700000000000003,101.5,105.2
Merrimack,-16.200000000000003,83.5,99.7
Miami FL,13.900000000000006,115.0,101.1
Miami OH,-9.800000000000011,103.1,112.9
Michigan,11.600000000000009,108.9,97.3
Michigan St.,13.700000000000003,109.0,95.3
Middle Tennessee,3.5999999999999943,103.1,99.5
Milwaukee,-1.3000000000000114,99.6,100.9
Minnesota,-3.1000000000000085,100.1,103.2
Mississippi,7.299999999999997,104.0,96.7
Mississippi St.,10.799999999999997,101.6,90.8
Mississippi Valley St.,-21.400000000000006,87.5,108.9
Missouri,17.0,120.5,103.5
Missouri St.,5.1000000000000085,103.7,98.6
Monmouth,-23.39999999999999,87.2,110.6
Montana,0.7000000000000028,106.5,105.8
Montana St.,7.299999999999997,101.8,94.5
Morehead St.,-7.6000000000000085,97.1,104.7
Morgan St.,-6.0,94.9,100.9
Mount St. Mary's,-7.400000000000006,95.5,102.9
Murray St.,-2.0999999999999943,102.5,104.6
NJIT,-12.900000000000006,95.1,108.0
Navy,-4.799999999999997,105.9,110.7
Nebraska,5.700000000000003,101.8,96.1
Nebraska Omaha,-8.5,100.9,109.4
Nevada,12.700000000000003,108.7,96.0
New Hampshire,-8.699999999999989,94.4,103.1
New Mexico,15.400000000000006,111.4,96.0
New Mexico St.,0.7999999999999972,107.1,106.3
New Orleans,-15.599999999999994,94.2,109.8
Niagara,-6.700000000000003,96.1,102.8
Nicholls St.,-3.0,96.8,99.8
Norfolk St.,-3.9000000000000057,103.1,107.0
North Alabama,-9.900000000000006,100.8,110.7
North Carolina,16.5,114.6,98.1
North Carolina A&T,-7.799999999999997,102.0,109.8
North Carolina Central,-2.799999999999997,101.7,104.5
North Carolina St.,18.299999999999997,112.8,94.5
North Dakota,-11.900000000000006,96.6,108.5
North Dakota St.,-8.300000000000011,98.1,106.4
North Florida,-7.800000000000011,101.1,108.9
North Texas,11.400000000000006,103.5,92.1
Northeastern,-5.900000000000006,97.3,103.2
Northern Arizona,-10.299999999999997,100.0,110.3
Northern Colorado,-5.700000000000003,105.0,110.7
Northern Illinois,-11.299999999999997,94.4,105.7
Northern Iowa,-0.5,100.4,100.9
Northern Kentucky,-3.700000000000003,96.5,100.2
Northwestern,12.799999999999997,101.2,88.4
Northwestern St.,-4.0,102.2,106.2
Notre Dame,2.9000000000000057,107.4,104.5
Oakland,-8.700000000000003,102.7,111.4
Ohio,1.3000000000000114,104.9,103.6
Ohio St.,22.200000000000003,120.8,98.6
Oklahoma,15.800000000000011,112.4,96.6
Oklahoma St.,17.299999999999997,105.0,87.7
Old Dominion,0.19999999999998863,103.6,103.4
Oral Roberts,9.0,111.6,102.6
Oregon,13.099999999999994,108.8,95.7
Oregon St.,-3.4000000000000057,97.3,100.7
Pacific,-2.4000000000000057,104.0,106.4
Penn,0.7000000000000028,106.5,105.8
Penn St.,14.299999999999997,111.5,97.2
Pepperdine,2.0,102.8,100.8
Pittsburgh,11.600000000000009,110.7,99.1
Portland,-0.20000000000000284,104.1,104.3
Portland St.,-2.0,103.7,105.7
Prairie View A&M,-7.200000000000003,95.2,102.4
