Team,AdjEM,AdjOE,AdjDE
Abilene Christian,-1.1999999999999886,107.4,108.6
Air Force,2.0999999999999943,107.3,105.2
Akron,6.400000000000006,108.5,102.1
Alabama,27.0,118.5,91.5
Alabama A&M,-12.200000000000003,96.6,108.8
Alabama St.,-18.0,94.2,112.2
Albany,-17.900000000000006,99.1,117.0
Alcorn St.,-7.400000000000006,102.3,109.7
American,-9.5,101.6,111.1
Appalachian St.,1.7000000000000028,102.8,101.1
Arizona,22.5,120.6,98.1
Arizona St.,10.5,108.0,97.5
Arkansas,19.39999999999999,112.8,93.4
Arkansas Pine Bluff,-12.100000000000009,96.8,108.9
Arkansas St.,-11.100000000000009,99.1,110.2
Army,-3.799999999999997,104.9,108.7
Auburn,16.799999999999997,111.7,94.9
Austin Peay,-14.799999999999997,96.9,111.7
BYU,10.299999999999997,108.0,97.7
Ball St.,1.3999999999999915,108.6,107.2
Baylor,22.299999999999997,123.0,100.7
Bellarmine,-7.200000000000003,102.6,109.8
Belmont,4.700000000000003,111.0,106.3
Bethune Cookman,-18.0,96.3,114.3
Binghamton,-10.5,100.0,110.5
Boise St.,15.700000000000003,109.9,94.2
Boston College,0.3999999999999915,102.8,102.4
Boston University,-10.5,98.0,108.5
Bowling Green,-7.299999999999997,105.7,113.0
Bradley,10.900000000000006,108.5,97.6
Brown,1.0,101.7,100.7
Bryant,-2.9000000000000057,105.6,108.5
Bucknell,-9.799999999999997,99.7,109.5
Buffalo,-0.9000000000000057,104.6,105.5
Butler,3.0999999999999943,101.6,98.5
Cal Baptist,1.1000000000000085,104.9,103.8
Cal Poly,-11.900000000000006,93.6,105.5
Cal St. Bakersfield,-9.099999999999994,98.4,107.5
Cal St. Fullerton,5.300000000000011,104.9,99.6
Cal St. Northridge,-13.299999999999997,96.7,110.0
California,-7.5,97.9,105.4
Campbell,-5.200000000000003,103.7,108.9
Canisius,-7.099999999999994,103.4,110.5
Central Arkansas,-14.299999999999997,99.3,113.6
Central Connecticut,-16.5,97.8,114.3
Central Michigan,-14.799999999999997,93.3,108.1
Charleston Southern,-10.799999999999997,107.3,118.1
Charlotte,5.0,107.7,102.7
Chattanooga,-0.7000000000000028,108.8,109.5
Chicago St.,-9.800000000000011,101.6,111.4
Cincinnati,13.900000000000006,112.7,98.8
Clemson,12.700000000000003,111.9,99.2
Cleveland St.,0.10000000000000853,105.2,105.1
Coastal Carolina,-9.5,104.9,114.4
Colgate,5.5,112.8,107.3
College of Charleston,11.900000000000006,112.2,100.3
Colorado,9.799999999999997,105.0,95.2
Colorado St.,5.599999999999994,112.8,107.2
Columbia,-15.900000000000006,95.6,111.5
Connecticut,23.39999999999999,119.8,96.4
Coppin St.,-19.0,97.5,116.5
Cornell,1.3999999999999915,112.8,111.4
Creighton,19.700000000000003,114.9,95.2
Dartmouth,-7.3999999999999915,99.7,107.1
Davidson,3.299999999999997,109.1,105.8
Dayton,12.099999999999994,110.0,97.9
DePaul,1.0,106.7,105.7
Delaware,-3.5,103.6,107.1
Delaware St.,-18.099999999999994,93.2,111.3
Denver,-8.299999999999997,101.5,109.8
Detroit,-4.799999999999997,111.5,116.3
Drake,12.0,110.2,98.2
Drexel,-1.5999999999999943,101.2,102.8
Duke,15.599999999999994,112.0,96.4
Duquesne,7.300000000000011,109.4,102.1
East Carolina,-3.299999999999997,102.7,106.0
East Tennessee St.,-5.199999999999989,101.9,107.1
Eastern Illinois,-17.299999999999997,94.7,112.0
Eastern Kentucky,0.4000000000000057,104.0,103.6
Eastern Michigan,-11.599999999999994,102.5,114.1
Eastern Washington,4.5,111.7,107.2
Elon,-10.599999999999994,100.0,110.6
Evansville,-17.200000000000003,92.8,110.0
FIU,-2.799999999999997,103.2,106.0
Fairfield,-7.300000000000011,98.6,105.9
Fairleigh Dickinson,-13.200000000000003,106.7,119.9
Florida,10.299999999999997,107.3,97.0
Florida A&M,-18.299999999999997,91.0,109.3
Florida Atlantic,14.600000000000009,113.2,98.6
Florida Gulf Coast,-2.8000000000000114,105.6,108.4
Florida St.,-2.5,106.2,108.7
Fordham,0.4000000000000057,103.0,102.6
Fort Wayne,-5.400000000000006,101.8,107.2
Fresno St.,2.299999999999997,102.1,99.8
Furman,9.0,114.7,105.7
Gardner Webb,-2.0,99.7,101.7
George Mason,0.9000000000000057,103.9,103.0
George Washington,-2.0999999999999943,109.5,111.6
Georgetown,-1.2000000000000028,105.7,106.9
Georgia,1.7999999999999972,106.0,104.2
Georgia Southern,-0.20000000000000284,103.2,103.4
Georgia St.,-9.700000000000003,97.7,107.4
Georgia Tech,-0.4000000000000057,102.8,103.2
Gonzaga,23.0,124.8,101.8
Grambling St.,-0.20000000000000284,100.6,100.8
Grand Canyon,2.3000000000000114,109.9,107.6
Green Bay,-23.700000000000003,92.5,116.2
Hampton,-16.299999999999997,98.7,115.0
Hartford,-27.5,92.0,119.5
Harvard,-0.29999999999999716,99.8,100.1
Hawaii,3.4000000000000057,102.0,98.6
High Point,-11.5,101.2,112.7
Hofstra,8.699999999999989,109.6,100.9
Holy Cross,-15.200000000000003,95.8,111.0
Houston,29.599999999999994,121.5,91.9
Houston Christian,-17.19999999999999,103.9,121.1
Howard,-5.8999999999999915,103.4,109.3
IUPUI,-22.299999999999997,97.0,119.3
Idaho,-11.400000000000006,103.5,114.9
Idaho St.,-5.5,102.8,108.3
Illinois,13.399999999999991,110.1,96.7
Illinois Chicago,-8.400000000000006,99.3,107.7
Illinois St.,-8.900000000000006,101.3,110.2
Incarnate Word,-14.299999999999997,98.4,112.7
Indiana,17.299999999999997,115.5,98.2
Indiana St.,8.400000000000006,109.9,101.5
Iona,11.599999999999994,110.0,98.4
Iowa,14.099999999999994,120.5,106.4
Iowa St.,17.299999999999997,109.6,92.3
Jackson St.,-12.199999999999989,100.4,112.6
Jacksonville,-4.5,101.4,105.9
Jacksonville St.,-5.099999999999994,102.4,107.5
James Madison,5.5,106.3,100.8
Kansas,21.30000000000001,115.9,94.6
Kansas St.,17.799999999999997,112.1,94.3
Kennesaw St.,4.5,107.3,102.8
Kent St.,9.5,106.7,97.2
Kentucky,17.0,118.1,101.1
LIU Brooklyn,-29.80000000000001,87.6,117.4
LSU,0.3999999999999915,105.8,105.4
La Salle,-3.5,104.4,107.9
Lafayette,-8.400000000000006,95.1,103.5
Lamar,-20.39999999999999,95.9,116.3
Lehigh,-7.5,99.1,106.6
Liberty,15.0,111.9,96.9
Lindenwood,-16.299999999999997,97.2,113.5
Lipscomb,0.0,104.2,104.2
Little Rock,-13.700000000000003,102.2,115.9
Long Beach St.,2.0,106.6,104.6
Longwood,1.2999999999999972,105.1,103.8
Louisiana Lafayette,8.300000000000011,114.4,106.1
Louisiana Monroe,-7.700000000000003,99.0,106.7
Louisiana Tech,-0.5,106.0,106.5
Louisville,-8.200000000000003,102.1,110.3
Loyola Chicago,-4.799999999999997,102.2,107.0
Loyola MD,-12.900000000000006,100.1,113.0
Loyola Marymount,4.599999999999994,109.5,104.9
Maine,-8.899999999999991,100.2,109.1
Manhattan,-11.100000000000009,99.1,110.2
Marist,-10.700000000000003,97.1,107.8
Marquette,20.299999999999997,120.7,100.4
Marshall,9.700000000000003,111.2,101.5
Maryland,16.599999999999994,114.5,97.9
Maryland Eastern Shore,-7.099999999999994,95.9,103.0
Massachusetts,-2.5,102.5,105.0
McNeese St.,-13.899999999999991,99.7,113.6
Memphis,17.0,115.3,98.3
Mercer,-4.800000000000011,100.1,104.9
Merrimack,-8.400000000000006,91.1,99.5
Miami FL,15.700000000000003,119.2,103.5
Miami OH,-9.100000000000009,103.6,112.7
Michigan,13.799999999999997,113.2,99.4
Michigan St.,16.400000000000006,113.0,96.6
Middle Tennessee,4.200000000000003,106.8,102.6
Milwaukee,-5.400000000000006,102.5,107.9
Minnesota,-4.799999999999997,100.3,105.1
Mississippi,4.599999999999994,107.1,102.5
Mississippi St.,12.899999999999991,104.8,91.9
Mississippi Valley St.,-18.900000000000006,94.0,112.9
Missouri,13.700000000000003,119.3,105.6
Missouri St.,1.6999999999999886,105.6,103.9
Monmouth,-18.89999999999999,92.4,111.3
Montana,1.0999999999999943,109.3,108.2
Montana St.,6.200000000000003,105.5,99.3
Morehead St.,-2.0999999999999943,102.9,105.0
Morgan St.,-11.0,95.5,106.5
Mount St. Mary's,-7.700000000000003,98.8,106.5
Murray St.,-4.799999999999997,107.0,111.8
NJIT,-12.799999999999997,99.0,111.8
Navy,-1.4000000000000057,103.5,104.9
Nebraska,5.700000000000003,105.4,99.7
Nebraska Omaha,-14.099999999999994,100.7,114.8
Nevada,13.699999999999989,112.1,98.4
New Hampshire,-8.700000000000003,98.1,106.8
New Mexico,14.399999999999991,115.8,101.4
New Mexico St.,-4.0,104.7,108.7
New Orleans,-14.5,99.4,113.9
Niagara,-7.200000000000003,101.7,108.9
Nicholls St.,-7.099999999999994,100.9,108.0
Norfolk St.,-1.3999999999999915,108.7,110.1
North Alabama,-6.0,106.8,112.8
North Carolina,13.900000000000006,111.9,98.0
North Carolina A&T,-12.599999999999994,99.4,112.0
North Carolina Central,-0.5,101.7,102.2
North Carolina St.,13.700000000000003,114.5,100.8
North Dakota,-8.599999999999994,103.2,111.8
North Dakota St.,-2.9000000000000057,104.8,107.7
North Florida,-4.8999999999999915,109.7,114.6
North Texas,11.700000000000003,110.4,98.7
Northeastern,-10.700000000000003,98.8,109.5
Northern Arizona,-5.400000000000006,105.3,110.7
Northern Colorado,-5.5,106.4,111.9
Northern Illinois,-4.900000000000006,102.0,106.9
Northern Iowa,-3.6000000000000085,104.3,107.9
Northern Kentucky,0.10000000000000853,102.9,102.8
Northwestern,14.400000000000006,110.5,96.1
Northwestern St.,-4.5,105.5,110.0
Notre Dame,1.5,109.5,108.0
Oakland,-8.5,103.0,111.5
Ohio,0.5999999999999943,110.5,109.9
Ohio St.,11.299999999999997,114.3,103.0
Oklahoma,12.5,110.7,98.2
Oklahoma St.,14.899999999999991,109.1,94.2
Old Dominion,0.09999999999999432,104.6,104.5
Oral Roberts,10.700000000000003,114.0,103.3
Oregon,13.0,114.6,101.6
Oregon St.,-3.5,99.1,102.6
Pacific,-0.20000000000000284,108.7,108.9
Penn,4.599999999999994,111.6,107.0
Penn St.,13.899999999999991,118.3,104.4
Pepperdine,-1.7999999999999972,105.8,107.6
Pittsburgh,11.699999999999989,114.1,102.4
Portland,0.10000000000000853,109.9,109.8
