Team,AdjEM,AdjOE,AdjDE
Houston,25.599999999999994,109.5,83.9
Tennessee,23.10000000000001,108.2,85.1
Texas,23.799999999999997,112.2,88.4
Gonzaga,24.799999999999997,118.2,93.4
Arizona,24.299999999999997,118.3,94.0
UCLA,23.30000000000001,114.9,91.6
Purdue,23.39999999999999,116.1,92.7
Baylor,23.60000000000001,117.2,93.6
Kentucky,20.900000000000006,112.4,91.5
Indiana,20.5,111.4,90.9
West Virginia,20.5,111.7,91.2
Connecticut,20.5,112.0,91.5
Virginia,20.400000000000006,112.0,91.6
Creighton,20.400000000000006,113.5,93.1
Duke,19.900000000000006,111.0,91.1
Saint Mary's,18.89999999999999,106.1,87.2
Alabama,19.400000000000006,109.5,90.1
Illinois,19.39999999999999,110.6,91.2
San Diego St.,19.0,108.9,89.9
Arkansas,18.0,105.7,87.7
Memphis,18.30000000000001,108.4,90.1
North Carolina,19.200000000000003,114.5,95.3
Maryland,18.700000000000003,112.4,93.7
Kansas,18.099999999999994,109.1,91.0
Texas Tech,17.400000000000006,106.2,88.8
Auburn,17.10000000000001,103.9,86.8
Iowa,18.200000000000003,114.4,96.2
Kansas St.,16.700000000000003,109.5,92.8
Xavier,16.900000000000006,114.2,97.3
Ohio St.,16.900000000000006,114.2,97.3
Michigan St.,16.5,111.7,95.2
Oklahoma St.,15.299999999999997,105.8,90.5
Virginia Tech,16.099999999999994,111.5,95.4
Oklahoma,15.599999999999994,107.8,92.2
Utah St.,15.600000000000009,109.7,94.1
Iowa St.,14.799999999999997,104.8,90.0
Mississippi St.,14.200000000000003,102.2,88.0
Arizona St.,14.299999999999997,104.5,90.2
Texas A&M,15.0,110.9,95.9
Rutgers,13.5,102.1,88.6
UAB,14.399999999999991,111.3,96.9
North Carolina St.,14.400000000000006,111.2,96.8
Seton Hall,13.5,105.1,91.6
Missouri,14.299999999999997,113.7,99.4
Wisconsin,12.700000000000003,100.9,88.2
TCU,13.299999999999997,106.1,92.8
Marquette,13.400000000000006,106.7,93.3
