AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Oklahoma,Oklahoma St.,-1,133,N,8:30 PM,20230308,6.8,12.3
Virginia Tech,North Carolina St.,-2,152,N,8:30 PM,20230308,1.5,8.6
Texas Tech,West Virginia,-4,148,N,6:00 PM,20230308,3.3,-5.6
Ohio St.,Wisconsin,1,131,N,5:30 PM,20230308,-9.4,3.5
Stanford,Utah,-2,138,N,8:00 PM,20230308,20.6,18.5
Colorado,Washington,4,138,N,2:00 PM,20230308,-5.7,6.2
Butler,St. John's,-3,143,N,2:00 PM,20230308,-7.1,-7.4
Georgia,LSU,1,139,N,8:00 PM,20230308,-11.7,-11.4
Fresno St.,Colorado St.,-1,135,N,1:00 PM,20230308,5.0,4.4
Saint Joseph's,George Washington,1,157,N,4:00 PM,20230308,-4.4,-0.4
Syracuse,Wake Forest,-5,157,N,11:00 AM,20230308,-4.6,4.2
UTEP,Western Kentucky,1,135,N,5:30 PM,20230308,1.9,14.2
Richmond,George Mason,-1,131,N,1:00 PM,20230308,-4.3,-1.5
Louisiana Tech,FIU,1,147,N,8:00 PM,20230308,-6.1,-6.0
Air Force,UNLV,-4,136,N,3:30 PM,20230308,2.0,6.5
Wyoming,New Mexico,-9,155,N,6:00 PM,20230308,7.0,3.0
Davidson,St. Bonaventure,3,133,N,10:30 AM,20230308,8.5,11.5
Northwestern St.,Texas A&M Corpus Chris,-2,150,N,4:00 PM,20230308,-7.1,-0.2
Georgia Tech,Pittsburgh,-6,142,N,1:30 PM,20230308,16.6,12.1
Boston College,North Carolina,-8,140,N,6:00 PM,20230308,10.8,8.3
DePaul,Seton Hall,-8,138,N,4:30 PM,20230308,2.3,-14.1
UTSA,Rice,-3,161,N,8:30 PM,20230308,26.7,23.9
La Salle,Duquesne,-7,147,N,6:30 PM,20230308,-3.7,12.0
Georgetown,Villanova,-8,140,N,7:00 PM,20230308,-6.7,-15.0
Mississippi,South Carolina,5,133,N,6:00 PM,20230308,-7.6,-3.4
Northern Arizona,Montana St.,-8,140,N,10:30 PM,20230308,9.1,5.6
Texas Southern,Alcorn St.,-3,143,N,8:30 PM,20230308,1.1,-0.9
Minnesota,Nebraska,-7,133,N,8:00 PM,20230308,-7.8,-2.5
Oregon St.,Arizona St.,-9,127,N,10:30 PM,20230308,-2.2,-5.2
Mount St. Mary's,Iona,-12,138,N,6:00 PM,20230308,-1.1,6.6
South Carolina St.,Howard,-9,161,N,5:00 PM,20230308,-5.7,-10.5
California,Washington St.,-13,123,N,4:30 PM,20230308,-11.9,-6.7
Saint Peter's,Rider,-6,128,N,8:30 PM,20230308,-1.4,5.8
Lafayette,Colgate,-12,132,H,6:30 PM,20230308,-4.3,-1.1
Bethune Cookman,Grambling St.,-11,135,N,2:00 PM,20230308,-5.0,5.2
