AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Memphis,Tulane,5,155,H,04:00 PM,20230101,-8.9,-11.0
Ohio St.,Northwestern,1,131,H,06:30 PM,20230101,5.5,17.9
Maryland,Michigan,2,142,H,03:40 PM,20230101,-24.4,-32.7
Iowa,Penn St.,-4,148,H,04:30 PM,20230101,-14.2,-13.8
Cincinnati,Temple,1,143,H,02:00 PM,20230101,10.0,-4.2
USC,Washington St.,-3,135,H,02:00 PM,20230101,1.7,-8.2
Vermont,UMBC,-1,143,H,12:00 PM,20230101,6.9,7.2
UCLA,Washington,12,140,H,06:00 PM,20230101,9.9,10.1
Butler,Georgetown,3,145,H,05:45 PM,20230101,-3.6,6.1
Drake,Missouri St.,-3,127,H,02:00 PM,20230101,-14.5,-13.0
Providence,DePaul,6,152,H,01:30 PM,20230101,27.2,23.7
Belmont,Southern Illinois,-5,133,H,04:00 PM,20230101,6.4,-0.8
Siena,Fairfield,1,135,H,01:00 PM,20230101,6.6,12.2
Indiana St.,Valparaiso,9,151,H,01:00 PM,20230101,-4.8,5.6
Tulsa,SMU,-8,140,H,02:00 PM,20230101,-18.7,-19.3
Cornell,Dartmouth,9,147,H,01:00 PM,20230101,5.0,0.6
Murray St.,Evansville,3,133,H,01:00 PM,20230101,-0.5,13.0
Quinnipiac,Manhattan,6,144,H,03:00 PM,20230101,5.4,8.9
Saint Peter's,Iona,-19,133,H,03:00 PM,20230101,-0.6,-5.6
