AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Robert Morris,Youngstown St.,-8,148,H,06:00 PM,20230105,1.8,2.0
Seattle,UT Rio Grande Valley,8,156,H,06:30 PM,20230105,0.6,-1.1
Sacramento St.,Idaho,2,134,H,08:00 PM,20230105,5.3,5.3
Coastal Carolina,Appalachian St.,-6,134,H,05:30 PM,20230105,-6.6,-6.0
Nebraska Omaha,Western Illinois,-3,147,H,06:00 PM,20230105,-3.0,2.3
Texas St.,James Madison,-13,137,H,06:00 PM,20230105,-10.1,-8.9
Sacred Heart,Merrimack,-1,127,H,06:00 PM,20230105,-11.7,-12.7
Utah Valley,UT Arlington,8,130,H,07:00 PM,20230105,14.7,13.5
Denver,St. Thomas,-7,153,H,07:00 PM,20230105,4.8,7.0
Cal St. Fullerton,UC Riverside,-5,127,H,09:00 PM,20230105,3.4,2.8
Northeastern,William & Mary,-5,131,H,06:00 PM,20230105,2.5,-3.6
Milwaukee,Cleveland St.,-8,132,H,06:00 PM,20230105,-2.1,-2.8
South Dakota,North Dakota,-1,139,H,07:00 PM,20230105,5.7,13.6
Navy,Colgate,-9,151,H,06:00 PM,20230105,-9.6,-15.5
North Alabama,Lipscomb,-7,149,H,07:00 PM,20230105,13.5,10.6
Oregon St.,Utah,-16,124,H,09:00 PM,20230105,1.6,0.0
Middle Tennessee,UTSA,8,142,H,07:00 PM,20230105,-6.4,-2.8
New Hampshire,Binghamton,1,129,H,06:00 PM,20230105,11.7,10.9
Northwestern St.,McNeese St.,3,135,H,07:30 PM,20230105,-10.3,-9.1
Tennessee St.,SIU Edwardsville,-10,148,H,06:00 PM,20230105,-2.8,3.7
Hofstra,Hampton,9,153,H,06:00 PM,20230105,1.7,-3.3
Fairleigh Dickinson,St. Francis NY,-3,145,H,12:00 PM,20230105,-7.2,-2.3
Army,Loyola MD,5,139,H,06:00 PM,20230105,18.9,25.5
Wagner,Stonehill,-3,131,H,06:00 PM,20230105,-8.6,-17.9
Lafayette,Boston University,-3,123,H,06:00 PM,20230105,-7.6,-10.1
Stony Brook,Monmouth,1,131,H,06:00 PM,20230105,22.3,20.1
Maine,UMass Lowell,-13,143,H,05:00 PM,20230105,-3.5,4.5
Cal Poly,Cal St. Bakersfield,-4,112,H,09:00 PM,20230105,-7.4,-9.3
Eastern Illinois,Tennessee Tech,-5,137,H,07:30 PM,20230105,20.2,20.6
Jacksonville St.,Liberty,-16,126,H,06:00 PM,20230105,-18.4,-21.6
American,Holy Cross,8,126,H,06:00 PM,20230105,-4.9,-4.0
Lehigh,Bucknell,-9,143,H,06:00 PM,20230105,1.1,3.6
Arkansas St.,South Alabama,-9,127,H,07:00 PM,20230105,5.8,4.3
Houston Christian,Southeastern Louisiana,-12,166,H,07:30 PM,20230105,-9.4,-2.1
Albany,UMBC,-15,153,H,06:00 PM,20230105,-6.0,-10.4
Green Bay,Fort Wayne,-19,133,H,06:00 PM,20230105,-9.0,-7.7
Lamar,New Orleans,-8,146,H,07:00 PM,20230105,-4.0,-7.2
