AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Tennessee,Arizona,-1,149,H,09:30 PM,20221217,5.3,0.5
Alabama,Gonzaga,1,157,N,12:00 PM,20221217,2.2,6.1
North Carolina,Ohio St.,-1,153,N,02:00 PM,20221217,-8.2,-4.9
Kentucky,UCLA,-5,143,N,04:15 PM,20221217,-14.7,-19.4
Indiana,Kansas,-6,140,H,11:00 AM,20221217,-16.3,-18.6
Connecticut,Butler,6,140,H,06:00 PM,20221217,-0.3,-3.0
Missouri,UCF,-1,145,N,11:00 AM,20221217,-13.8,-22.5
Houston,Virginia,4,106,H,01:00 PM,20221217,14.5,10.2
Clemson,Richmond,-1,131,N,06:00 PM,20221217,-14.2,-21.5
Utah,BYU,4,144,H,05:00 PM,20221217,22.0,9.8
Indiana St.,Duquesne,-3,153,H,01:00 PM,20221217,8.2,1.2
Texas A&M,Memphis,-10,148,H,06:00 PM,20221217,-3.7,-4.8
Oklahoma St.,Wichita St.,4,126,N,08:00 PM,20221217,-3.7,-4.4
Furman,Stephen F. Austin,1,153,N,03:30 PM,20221217,-14.0,-14.0
Nebraska,Kansas St.,-4,132,N,06:00 PM,20221217,4.7,-3.7
Toledo,Marshall,-9,171,H,02:30 PM,20221217,-6.0,-7.2
Drake,Saint Louis,-6,148,H,07:00 PM,20221217,-2.4,-6.8
Louisiana Tech,UTEP,-1,137,H,07:00 PM,20221217,0.1,0.3
North Carolina St.,Vanderbilt,7,147,N,09:30 PM,20221217,14.6,14.8
San Francisco,UNLV,-8,144,H,04:00 PM,20221217,-12.5,-9.3
UC Davis,Eastern Washington,-2,148,H,03:00 PM,20221217,-6.2,-6.9
Florida St.,St. John's,-7,155,N,01:30 PM,20221217,13.1,12.8
UC Santa Barbara,Portland St.,2,146,H,09:00 PM,20221217,-5.5,-6.9
Wake Forest,Rutgers,-8,130,H,11:00 AM,20221217,-1.4,-0.0
Bradley,Arkansas,-8,130,N,03:00 PM,20221217,11.9,5.8
Providence,Seton Hall,-8,138,H,11:30 AM,20221217,7.4,3.5
Dayton,Wyoming,2,124,N,07:00 PM,20221217,-13.6,-12.6
Massachusetts,North Texas,-3,123,N,02:00 PM,20221217,7.2,5.5
Portland,Oregon,-10,148,H,07:00 PM,20221217,-1.7,1.8
Temple,Mississippi,-7,135,H,04:00 PM,20221217,2.2,3.4
Radford,Eastern Kentucky,-1,147,H,01:00 PM,20221217,3.5,2.3
San Jose St.,Pacific,-2,146,H,06:00 PM,20221217,4.5,2.5
North Carolina A&T,Texas Southern,1,137,N,05:30 PM,20221217,7.4,6.1
UNC Asheville,East Tennessee St.,-1,147,H,03:00 PM,20221217,-6.1,-4.0
Bryant,Liberty,-7,153,N,11:30 AM,20221217,-11.9,-6.3
Sam Houston St.,Texas St.,4,124,H,02:00 PM,20221217,7.5,8.8
George Mason,Tulane,-7,143,N,02:30 PM,20221217,-3.0,-6.8
Pepperdine,Grand Canyon,-7,135,H,07:00 PM,20221217,0.7,0.9
East Carolina,South Carolina,1,133,N,01:00 PM,20221217,1.1,3.4
DePaul,Northwestern,-8,130,H,01:00 PM,20221217,0.5,-1.9
Villanova,Saint Joseph's,6,140,H,03:00 PM,20221217,6.5,1.8
Northwestern St.,Rice,-3,155,H,02:00 PM,20221217,-1.8,-1.0
Davidson,Purdue,-16,140,N,05:15 PM,20221217,-4.1,-5.8
Cornell,Syracuse,-8,150,H,02:00 PM,20221217,6.0,10.1
Montana,Prairie View A&M,3,131,N,11:50 AM,20221217,-0.9,3.1
Nicholls St.,Mississippi St.,-13,129,H,02:00 PM,20221217,20.0,18.9
La Salle,Cincinnati,-11,141,H,01:00 PM,20221217,-2.6,-0.6
Troy,Southeastern Louisiana,6,148,H,01:00 PM,20221217,6.0,7.1
Campbell,Georgia Southern,-3,131,H,02:00 PM,20221217,-11.0,-5.7
Tennessee Martin,Bowling Green,-5,159,H,01:00 PM,20221217,-6.5,-3.2
Stetson,Ohio,-4,138,H,01:00 PM,20221217,4.9,11.0
Lipscomb,Michigan,-15,151,H,03:00 PM,20221217,-7.5,-6.8
Longwood,The Citadel,5,137,H,12:00 PM,20221217,-4.2,-0.8
Abilene Christian,Cal St. Bakersfield,4,124,H,09:00 PM,20221217,15.4,9.1
Grambling St.,Virginia Tech,-18,134,H,03:00 PM,20221217,15.5,11.6
North Florida,Pittsburgh,-11,147,H,12:00 PM,20221217,-7.7,5.8
Northern Iowa,Towson,-6,130,N,12:00 PM,20221217,0.9,-0.8
North Carolina Central,Gardner Webb,-5,129,H,01:00 PM,20221217,-0.5,-0.7
Southeast Missouri St.,Iowa,-25,155,H,07:30 PM,20221217,-5.7,-3.2
FIU,Florida Atlantic,-18,146,H,01:00 PM,20221217,-16.6,-18.5
Ball St.,Illinois St.,5,137,N,02:30 PM,20221217,4.6,4.5
Morehead St.,Mercer,-6,132,H,01:00 PM,20221217,4.0,5.9
Alabama A&M,Illinois,-27,151,H,03:00 PM,20221217,9.5,9.7
Northern Arizona,Southern Utah,-11,153,H,02:00 PM,20221217,-5.3,-3.4
Winthrop,LSU,-14,144,H,06:00 PM,20221217,7.3,3.7
Samford,South Carolina St.,12,160,H,02:00 PM,20221217,-5.0,-2.2
Sacramento St.,Fresno St.,-8,126,H,06:00 PM,20221217,4.5,8.8
Jackson St.,Texas Tech,-17,139,N,02:45 PM,20221217,8.3,12.6
St. Francis PA,Miami FL,-22,154,H,11:00 AM,20221217,-3.2,0.2
Central Arkansas,Oklahoma,-22,148,H,02:00 PM,20221217,3.4,2.4
Western Carolina,Tennessee Tech,-6,146,H,03:00 PM,20221217,-17.8,-12.6
Northern Illinois,VCU,-12,132,H,03:00 PM,20221217,6.4,6.2
Charleston Southern,Jacksonville,-12,138,H,03:00 PM,20221217,6.9,15.0
Idaho St.,Washington,-13,131,H,09:00 PM,20221217,3.4,4.9
Eastern Illinois,IUPUI,1,131,H,11:00 AM,20221217,0.7,1.0
Hampton,Norfolk St.,-9,145,N,03:00 PM,20221217,-3.3,-4.1
Charlotte,Monmouth,10,126,H,01:00 PM,20221217,-2.2,-1.6
Little Rock,Jacksonville St.,-10,148,H,01:00 PM,20221217,2.6,9.4
Alabama St.,Georgia Tech,-18,134,H,01:00 PM,20221217,1.5,1.5
Miami OH,Bellarmine,-9,137,H,03:00 PM,20221217,-13.1,-15.3
St. Francis NY,Hartford,3,125,H,03:00 PM,20221217,6.2,5.3
Lamar,Louisiana Monroe,-10,138,H,02:00 PM,20221217,1.1,2.1
Delaware St.,Drexel,-15,127,H,01:00 PM,20221217,6.2,11.8
Florida A&M,Louisville,-14,126,H,01:00 PM,20221217,11.2,5.1
