AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Texas,Kansas,-3,149,H,08:00 PM,20230206,12.4,9.1
Duke,Miami FL,-3,145,H,06:00 PM,20230206,1.7,-1.6
Tarleton St.,UT Arlington,1,133,H,04:00 PM,20230206,-2.7,-9.8
Weber St.,Northern Colorado,1,139,H,10:00 PM,20230206,15.6,10.7
Idaho St.,Northern Arizona,-2,140,H,07:00 PM,20230206,-1.9,-8.6
Lafayette,Holy Cross,1,121,H,06:00 PM,20230206,-1.7,-8.0
Arkansas Pine Bluff,Jackson St.,-2,144,H,07:30 PM,20230206,20.6,16.8
Southern,Alabama St.,5,143,H,07:30 PM,20230206,7.0,-3.1
Grambling St.,Alabama A&M,4,138,H,07:25 PM,20230206,-1.8,-10.6
Bethune Cookman,Texas Southern,-7,145,H,08:00 PM,20230206,5.5,16.3
UMass Lowell,Hartford,15,139,H,05:00 PM,20230206,-0.5,5.7
Florida A&M,Prairie View A&M,-8,118,H,07:30 PM,20230206,9.4,18.2
Mississippi Valley St.,Alcorn St.,-13,135,H,08:00 PM,20230206,-4.3,2.4
Green Bay,Milwaukee,-20,144,H,07:00 PM,20230206,-5.6,-4.3
