AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Connecticut,Florida,3,147,H,08:00 PM,20221207,6.5,3.1
Michigan St.,Penn St.,-5,133,H,05:30 PM,20221207,-13.9,-12.6
New Mexico St.,Santa Clara,-5,149,H,09:00 PM,20221207,4.7,7.8
Indiana St.,Southern Illinois,-4,134,H,07:00 PM,20221207,2.6,9.7
DePaul,St. John's,-7,157,H,05:30 PM,20221207,2.6,6.0
Pittsburgh,Vanderbilt,-5,135,H,08:00 PM,20221207,16.5,13.4
Utah Valley,BYU,-4,142,H,08:00 PM,20221207,10.7,14.1
Hawaii,UNLV,-4,128,N,09:00 PM,20221207,-8.5,-11.5
Dayton,Virginia Tech,-7,121,H,07:00 PM,20221207,-4.1,-11.0
Fort Wayne,Southeast Missouri St.,-1,139,H,07:00 PM,20221207,-11.5,-11.3
Nebraska,Indiana,-11,133,H,07:30 PM,20221207,17.0,18.8
Jacksonville,VCU,-5,125,H,06:00 PM,20221207,2.9,-0.3
Cleveland St.,St. Bonaventure,-2,126,H,06:00 PM,20221207,17.8,21.1
Arizona St.,SMU,7,127,H,08:00 PM,20221207,6.1,9.4
Florida Gulf Coast,Florida Atlantic,-9,141,H,06:00 PM,20221207,4.8,2.1
Loyola Marymount,Grand Canyon,-6,134,H,08:00 PM,20221207,-3.0,-1.7
Towson,Clemson,-7,131,H,08:00 PM,20221207,-13.2,-12.1
Brown,Rhode Island,-3,125,H,06:00 PM,20221207,18.3,17.4
Hofstra,Purdue,-18,146,H,06:00 PM,20221207,-1.6,-0.6
Robert Morris,Central Michigan,-2,140,H,06:00 PM,20221207,5.5,4.3
Siena,Georgetown,-6,144,H,05:30 PM,20221207,9.6,6.9
Cornell,Miami FL,-16,154,H,06:00 PM,20221207,-0.5,-2.6
Loyola MD,Hampton,-1,139,H,06:00 PM,20221207,2.6,-3.0
Nicholls St.,Texas Tech,-16,136,H,07:00 PM,20221207,2.3,3.4
Detroit,Tulsa,-6,152,H,07:00 PM,20221207,9.8,6.1
Eastern Kentucky,Tennessee,-24,136,H,06:00 PM,20221207,-5.7,-8.1
Navy,West Virginia,-18,136,H,06:00 PM,20221207,-7.5,-11.9
Campbell,Evansville,2,126,H,07:00 PM,20221207,-2.7,-0.4
Penn,Villanova,-11,141,H,06:00 PM,20221207,6.0,5.1
Missouri St.,Saint Mary's,-15,117,H,09:00 PM,20221207,1.8,-5.4
Denver,Sacramento St.,-5,141,H,09:00 PM,20221207,0.7,-1.6
Eastern Washington,California,-4,124,H,09:00 PM,20221207,3.3,1.2
Cal St. Fullerton,USC,-14,134,H,10:00 PM,20221207,1.0,7.4
Northern Kentucky,Washington St.,-11,123,H,08:00 PM,20221207,-9.5,-4.5
Colgate,Binghamton,9,151,H,06:30 PM,20221207,0.5,3.0
William & Mary,Old Dominion,-8,132,H,06:00 PM,20221207,9.3,11.2
Eastern Michigan,Illinois St.,-6,142,H,07:00 PM,20221207,2.3,-3.2
Nebraska Omaha,Drake,-19,141,H,07:00 PM,20221207,0.2,-3.2
Rider,Stonehill,8,146,H,06:00 PM,20221207,-0.3,-4.1
Sacred Heart,Fairfield,-9,143,H,06:00 PM,20221207,-9.5,-9.5
Boston University,Notre Dame,-15,133,H,06:00 PM,20221207,-6.9,-1.6
Manhattan,Providence,-16,138,H,07:30 PM,20221207,-1.4,-6.5
Quinnipiac,Holy Cross,10,140,H,06:00 PM,20221207,9.4,1.1
Ball St.,Eastern Illinois,8,136,H,07:00 PM,20221207,4.4,7.9
NJIT,Army,-8,138,H,06:00 PM,20221207,-7.8,-10.3
Alabama St.,North Alabama,-8,146,H,06:00 PM,20221207,0.3,-3.1
Western Carolina,Davidson,-14,146,H,06:00 PM,20221207,-13.0,-8.1
Weber St.,Cal Baptist,-9,127,H,09:00 PM,20221207,-3.3,-4.1
Merrimack,San Francisco,-20,134,H,09:30 PM,20221207,-10.9,-8.9
Cal St. Northridge,Fresno St.,-15,125,H,09:00 PM,20221207,-4.2,-3.9
Delaware St.,Delaware,-19,137,H,06:00 PM,20221207,-4.4,-4.8
