AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Purdue,Maryland,3,131,H,05:30 PM,20230216,-2.8,-15.7
Gonzaga,Loyola Marymount,5,159,H,10:00 PM,20230216,7.8,14.3
Colorado,Arizona St.,-3,137,H,07:00 PM,20230216,2.0,-1.3
Utah,Arizona,-9,151,H,09:00 PM,20230216,-5.9,-15.3
Ohio St.,Iowa,-5,159,H,08:00 PM,20230216,-20.9,-19.3
Southern Miss,South Alabama,-1,139,H,07:00 PM,20230216,-7.0,-11.5
San Francisco,Pacific,1,157,H,10:00 PM,20230216,-3.7,-5.7
UCF,Memphis,-6,144,H,07:00 PM,20230216,-9.8,-4.6
Santa Clara,BYU,-5,149,H,08:00 PM,20230216,-1.5,-4.3
Florida Atlantic,Middle Tennessee,4,144,H,06:00 PM,20230216,-7.2,-2.0
Liberty,Kennesaw St.,5,133,H,06:00 PM,20230216,-11.0,-8.3
UAB,UTEP,5,139,H,08:00 PM,20230216,-3.8,2.3
Wichita St.,Temple,-4,132,H,06:00 PM,20230216,-2.7,2.3
Texas A&M Corpus Chris,Nicholls St.,-1,153,H,07:00 PM,20230216,5.3,10.1
North Texas,Louisiana Tech,3,119,H,06:00 PM,20230216,-6.4,-3.5
UNC Wilmington,Drexel,-1,121,H,06:00 PM,20230216,-2.9,9.7
Stanford,UCLA,-16,134,H,10:00 PM,20230216,13.8,13.4
Northern Colorado,Idaho,-1,153,H,08:00 PM,20230216,-8.6,-9.1
SIU Edwardsville,Tennessee Martin,-2,148,H,08:00 PM,20230216,-7.3,6.4
Houston,SMU,16,134,H,06:00 PM,20230216,-4.5,-5.4
North Dakota St.,UMKC,-1,135,H,07:00 PM,20230216,6.9,6.7
Queens,Jacksonville St.,-2,146,H,06:00 PM,20230216,-7.0,-6.6
South Dakota St.,Denver,2,142,H,08:00 PM,20230216,8.3,-1.2
Southern Indiana,Little Rock,1,163,H,07:30 PM,20230216,3.4,-5.3
Weber St.,Sacramento St.,-1,123,H,09:00 PM,20230216,13.0,14.9
Saint Mary's,San Diego,14,140,H,08:00 PM,20230216,8.1,-3.2
Georgia Southern,Marshall,-12,146,H,06:00 PM,20230216,5.3,6.6
Old Dominion,James Madison,-8,138,H,06:00 PM,20230216,-0.9,-4.8
Milwaukee,Youngstown St.,-9,159,H,06:00 PM,20230216,1.2,-4.7
Idaho St.,Portland St.,-5,149,H,09:00 PM,20230216,5.8,3.5
UNC Asheville,Radford,-7,135,H,06:00 PM,20230216,3.5,-0.6
Western Kentucky,Charlotte,-5,129,H,06:00 PM,20230216,4.4,7.1
Georgia St.,Coastal Carolina,-3,139,H,06:00 PM,20230216,0.7,8.4
College of Charleston,Elon,11,147,H,06:00 PM,20230216,-17.1,-15.9
North Florida,Lipscomb,-8,152,H,07:00 PM,20230216,-1.5,2.2
Texas St.,Appalachian St.,-5,121,H,05:30 PM,20230216,-8.0,-6.1
Delaware,Towson,-6,134,H,06:00 PM,20230216,-11.2,-9.0
Jacksonville,Austin Peay,1,121,H,07:00 PM,20230216,1.4,-8.3
North Alabama,Bellarmine,-4,138,H,06:30 PM,20230216,0.4,0.8
William & Mary,Stony Brook,1,131,H,06:00 PM,20230216,5.1,6.5
Louisiana Monroe,Louisiana Lafayette,-12,144,H,07:00 PM,20230216,-5.1,-6.3
Fairleigh Dickinson,Sacred Heart,-3,163,H,06:00 PM,20230216,3.2,-6.2
Northern Arizona,Eastern Washington,-11,153,H,08:00 PM,20230216,0.1,2.1
South Dakota,Nebraska Omaha,-3,145,H,07:00 PM,20230216,0.1,-6.4
Troy,Arkansas St.,5,127,H,07:30 PM,20230216,-7.1,-5.0
Oregon St.,Washington St.,-11,119,H,10:00 PM,20230216,-1.0,-0.0
North Dakota,Oral Roberts,-18,156,H,07:00 PM,20230216,-1.2,-4.0
St. Francis PA,St. Francis NY,1,139,H,01:00 PM,20230216,3.9,-6.4
California,USC,-14,130,H,09:00 PM,20230216,-4.6,-5.2
Wagner,Central Connecticut,-1,121,H,06:00 PM,20230216,4.7,2.7
Southeastern Louisiana,Northwestern St.,-9,151,H,08:00 PM,20230216,-1.3,-6.2
Tennessee St.,Morehead St.,-7,137,H,08:00 PM,20230216,-7.7,-8.4
UTSA,Rice,-12,158,H,07:00 PM,20230216,13.1,8.7
Central Arkansas,Eastern Kentucky,-15,163,H,06:30 PM,20230216,-3.9,-1.2
Houston Christian,Lamar,-3,153,H,07:00 PM,20230216,-6.6,-6.6
Eastern Illinois,Southeast Missouri St.,-9,149,H,07:00 PM,20230216,-8.7,0.5
Incarnate Word,McNeese St.,-5,139,H,07:30 PM,20230216,10.8,6.2
Hampton,Hofstra,-21,149,H,06:00 PM,20230216,-5.0,2.8
New Orleans,Texas A&M Commerce,-7,145,H,08:00 PM,20230216,-2.1,-3.0
Lindenwood,Tennessee Tech,-8,136,H,07:30 PM,20230216,-5.3,0.8
Monmouth,Northeastern,-8,134,H,06:00 PM,20230216,15.8,16.0
Merrimack,Hartford,6,120,H,06:00 PM,20230216,3.5,3.3
Green Bay,Robert Morris,-14,128,H,06:00 PM,20230216,-5.1,-4.7
