AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Memphis,Alabama,-5,145,H,08:00 PM,20221213,7.3,3.3
Marshall,UNC Greensboro,3,137,H,06:00 PM,20221213,14.9,8.6
Iona,Princeton,6,144,N,06:00 PM,20221213,5.5,1.1
UMass Lowell,Rhode Island,2,136,H,06:00 PM,20221213,6.3,2.1
Furman,North Carolina St.,-12,156,H,05:30 PM,20221213,-11.5,-9.1
Texas A&M Corpus Chris,Arizona,-25,169,H,07:30 PM,20221213,-1.3,-9.1
Southern,Xavier,-19,159,H,06:00 PM,20221213,-6.8,-6.1
Prairie View A&M,Illinois Chicago,-3,139,H,07:00 PM,20221213,8.7,4.2
UNC Asheville,South Carolina St.,3,159,H,06:00 PM,20221213,-13.9,-13.5
FIU,Howard,3,147,H,07:00 PM,20221213,12.8,7.9
UMBC,Loyola MD,2,138,H,06:00 PM,20221213,21.7,20.7
Portland St.,Santa Clara,-13,157,H,09:00 PM,20221213,8.2,4.8
North Carolina A&T,Houston,-26,124,H,07:00 PM,20221213,-4.0,0.4
Eastern Washington,Texas Tech,-18,132,H,07:00 PM,20221213,11.3,11.6
North Carolina Central,LSU,-14,140,H,06:00 PM,20221213,11.0,6.9
Coppin St.,George Washington,-11,165,H,05:00 PM,20221213,-10.8,-3.0
Cal Poly,Washington,-10,126,H,09:30 PM,20221213,8.0,7.6
The Citadel,North Carolina,-23,143,H,06:00 PM,20221213,8.8,1.2
UTSA,Utah,-20,134,H,08:00 PM,20221213,-17.0,-14.2
Longwood,St. Francis NY,7,135,H,01:00 PM,20221213,-10.9,-10.4
Dartmouth,Boston University,-6,138,H,06:00 PM,20221213,-0.3,-2.1
USC Upstate,Florida St.,-12,148,H,07:30 PM,20221213,-6.9,-9.8
New Orleans,Boise St.,-23,141,H,08:00 PM,20221213,-7.8,-9.7
Fairleigh Dickinson,Richmond,-17,145,H,06:00 PM,20221213,1.2,-5.5
Chicago St.,Murray St.,-12,142,H,07:00 PM,20221213,16.6,15.9
Stonehill,Boston College,-14,140,H,06:00 PM,20221213,15.3,15.8
Southern Miss,Lamar,14,134,H,07:00 PM,20221213,17.3,21.8
VMI,American,-14,140,H,05:00 PM,20221213,-9.4,-9.8
Green Bay,St. Thomas,-16,142,H,07:00 PM,20221213,3.7,2.8
Mississippi Valley St.,Wichita St.,-21,121,H,07:00 PM,20221213,-9.8,-6.3
Saint Peter's,Hartford,8,124,H,06:00 PM,20221213,-3.3,0.4
