AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Sam Houston St.,Nevada,-1,129,H,09:00 PM,20221128,12.8,11.7
Seattle,Washington,-4,136,H,09:00 PM,20221128,8.5,8.8
Longwood,San Diego,-2,142,H,08:00 PM,20221128,-1.7,-3.6
Troy,Arkansas,-17,139,H,07:00 PM,20221128,14.1,14.2
Pittsburgh,Northwestern,-8,122,H,08:00 PM,20221128,0.5,-1.0
Dartmouth,Grambling St.,1,137,N,03:00 PM,20221128,-26.4,-27.1
Boston University,UC Davis,-4,142,N,01:00 PM,20221128,-19.9,-18.5
Southeast Missouri St.,Milwaukee,-5,137,H,07:00 PM,20221128,-6.9,-8.4
Cal Poly,Pacific,-5,141,H,09:00 PM,20221128,-0.6,2.0
Texas Southern,Kansas,-20,138,H,07:00 PM,20221128,6.3,6.8
Minnesota,Virginia Tech,-13,125,H,06:00 PM,20221128,3.6,3.2
Columbia,Marist,-3,137,H,06:00 PM,20221128,1.5,0.0
Louisiana Monroe,Tulane,-19,147,H,06:00 PM,20221128,-2.0,-2.1
Incarnate Word,UTSA,-5,133,H,06:30 PM,20221128,16.8,17.4
Nebraska Omaha,Mississippi St.,-20,128,H,06:30 PM,20221128,5.6,7.4
McNeese St.,Tennessee Martin,-10,152,H,06:00 PM,20221128,2.1,2.0
