AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
North Carolina,North Carolina St.,-5,153,H,12:00 PM,20230219,-5.7,-3.3
Iowa,Northwestern,-4,150,H,5:30 PM,20230219,1.8,-0.7
Cincinnati,UCF,-2,134,H,11:00 AM,20230219,12.7,0.3
Oregon,Washington St.,-3,135,H,6:00 PM,20230219,4.9,-2.0
Memphis,Houston,-12,144,H,2:00 PM,20230219,7.2,4.1
Maryland,Nebraska,3,131,H,4:00 PM,20230219,15.3,-0.3
Bradley,Southern Illinois,1,123,H,1:00 PM,20230219,3.2,15.2
Wright St.,Fort Wayne,1,155,H,1:00 PM,20230219,22.3,12.2
UNLV,Boise St.,-9,141,H,8:00 PM,20230219,4.2,-2.2
Ohio St.,Purdue,-12,140,H,12:00 PM,20230219,-21.0,-8.1
Belmont,Drake,-8,146,H,3:00 PM,20230219,-14.4,-3.9
Georgetown,Butler,-6,138,H,2:00 PM,20230219,16.7,7.0
East Carolina,SMU,-6,142,H,2:00 PM,20230219,-3.1,0.2
Northern Kentucky,Cleveland St.,-4,122,H,2:00 PM,20230219,1.2,2.1
Rider,Quinnipiac,-7,143,H,1:00 PM,20230219,13.3,0.6
George Washington,St. Bonaventure,-6,144,H,1:00 PM,20230219,-9.2,-7.2
Niagara,Marist,1,125,H,1:00 PM,20230219,-3.7,-3.3
Valparaiso,Illinois Chicago,-3,141,H,2:00 PM,20230219,8.7,8.6
Canisius,Mount St. Mary's,-3,137,H,1:00 PM,20230219,-1.7,0.4
East Tennessee St.,Furman,-15,145,H,5:00 PM,20230219,-13.4,-6.2
Iona,Saint Peter's,10,130,H,1:00 PM,20230219,2.0,11.4
Tulsa,Temple,-14,144,H,1:00 PM,20230219,-7.2,-11.4
Manhattan,Fairfield,-6,128,H,1:00 PM,20230219,8.1,5.6
Central Arkansas,Bellarmine,-8,142,H,3:00 PM,20230219,1.2,7.2
IUPUI,Detroit,-19,157,H,12:00 PM,20230219,-1.0,-1.7
