AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Tennessee,Texas A&M,1,129,H,06:00 PM,20230221,-28.3,-20.4
Baylor,Kansas St.,-1,151,H,06:00 PM,20230221,8.1,-2.3
Miami FL,Virginia Tech,-1,157,H,06:00 PM,20230221,8.2,7.0
Marquette,Creighton,-5,151,H,07:30 PM,20230221,-9.4,-0.3
Iowa St.,Texas,-3,135,H,08:00 PM,20230221,-4.2,-15.0
Indiana,Michigan St.,-3,135,H,08:00 PM,20230221,-2.8,-12.8
Texas Tech,Oklahoma,-3,135,H,08:00 PM,20230221,12.9,12.1
Mississippi St.,Missouri,-4,140,H,06:00 PM,20230221,12.8,5.6
Saint Louis,Richmond,1,143,H,06:00 PM,20230221,5.1,1.6
Kent St.,Ball St.,3,139,H,06:00 PM,20230221,-0.4,-9.6
VCU,Saint Joseph's,2,138,H,06:00 PM,20230221,3.4,16.3
Utah St.,Wyoming,5,151,H,08:00 PM,20230221,-1.7,-2.7
Villanova,Xavier,-10,150,H,05:30 PM,20230221,3.1,4.0
Akron,Toledo,-3,153,H,06:00 PM,20230221,-5.8,-14.1
Youngstown St.,Robert Morris,3,145,H,06:00 PM,20230221,-1.0,-17.9
East Carolina,Tulsa,1,147,H,07:00 PM,20230221,2.8,2.8
San Jose St.,Nevada,-8,134,H,09:00 PM,20230221,2.1,-3.0
Fresno St.,Air Force,-3,121,H,08:00 PM,20230221,9.3,6.9
Colorado St.,San Diego St.,-15,143,H,10:00 PM,20230221,-11.1,-8.7
Georgia,Arkansas,-14,142,H,08:00 PM,20230221,-17.5,-24.6
Bowling Green,Miami OH,-2,158,H,06:00 PM,20230221,-2.6,-6.9
Georgia Tech,Pittsburgh,-12,138,H,06:00 PM,20230221,2.5,11.9
Northern Illinois,Ohio,-9,151,H,06:00 PM,20230221,6.7,1.0
Murray St.,Missouri St.,-6,134,H,06:00 PM,20230221,-3.4,-10.3
Western Michigan,Eastern Michigan,-5,157,H,06:00 PM,20230221,-13.7,0.6
Central Michigan,Buffalo,-13,149,H,06:00 PM,20230221,0.4,-15.6
