AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
USC,Colorado,-2,142,H,08:00 PM,20230223,4.7,20.4
UCLA,Utah,5,129,H,10:00 PM,20230223,0.8,6.8
Northwestern,Illinois,-3,137,H,08:00 PM,20230223,10.7,12.8
Memphis,Wichita St.,3,145,H,06:00 PM,20230223,-8.1,-6.1
Washington St.,Stanford,-1,137,H,10:00 PM,20230223,-8.9,-0.5
Penn St.,Ohio St.,-2,146,H,05:30 PM,20230223,16.3,13.7
Utah Valley,Tarleton St.,2,136,H,07:00 PM,20230223,-16.3,-22.6
Michigan,Rutgers,-6,134,H,07:30 PM,20230223,15.7,18.8
North Texas,Charlotte,1,109,H,06:00 PM,20230223,2.1,-6.8
Utah Tech,UT Rio Grande Valley,1,161,H,06:30 PM,20230223,0.4,5.4
Eastern Washington,Weber St.,2,138,H,08:00 PM,20230223,6.6,4.7
Southern Utah,UT Arlington,2,146,H,07:30 PM,20230223,-13.8,-3.1
Wright St.,Oakland,2,158,H,06:00 PM,20230223,12.3,0.6
Long Beach St.,UC Santa Barbara,-4,150,H,09:00 PM,20230223,14.0,6.4
UTEP,FIU,-3,133,H,06:00 PM,20230223,-1.1,9.2
Longwood,Gardner Webb,-3,127,H,06:00 PM,20230223,5.8,20.8
Louisiana Tech,Western Kentucky,-3,145,H,08:00 PM,20230223,-3.3,-12.0
Northern Kentucky,Detroit,-2,138,H,06:00 PM,20230223,0.7,12.5
St. Thomas,North Dakota St.,-2,148,H,07:00 PM,20230223,1.8,-1.7
Portland,San Francisco,-10,158,H,10:00 PM,20230223,5.3,1.1
Towson,College of Charleston,-11,147,H,06:00 PM,20230223,1.3,3.8
Pepperdine,Santa Clara,-14,164,H,09:00 PM,20230223,-1.5,-0.6
Fort Wayne,Milwaukee,-4,150,H,07:30 PM,20230223,3.6,9.4
UC Riverside,Hawaii,-6,132,H,10:59 PM,20230223,3.8,6.1
San Diego,Gonzaga,-23,175,H,10:00 PM,20230223,-8.0,-4.5
Nicholls St.,New Orleans,4,156,H,07:00 PM,20230223,-5.6,-22.4
Delaware,North Carolina A&T,2,148,H,06:00 PM,20230223,7.7,4.3
Rice,UAB,-14,164,H,06:30 PM,20230223,-19.7,-20.6
Tennessee St.,Tennessee Martin,-6,158,H,08:00 PM,20230223,16.3,11.7
Pacific,Saint Mary's,-19,137,H,09:00 PM,20230223,5.3,-2.4
Cal Baptist,Sam Houston St.,-8,126,H,06:30 PM,20230223,4.2,2.0
Washington,California,5,127,H,08:00 PM,20230223,13.2,11.9
Southeast Missouri St.,Lindenwood,3,147,H,08:00 PM,20230223,-1.1,-0.8
Portland St.,Montana,-9,149,H,08:00 PM,20230223,2.8,-4.1
Cal St. Bakersfield,Cal St. Northridge,-1,123,H,09:00 PM,20230223,3.4,-1.1
UC San Diego,UC Irvine,-13,139,H,09:00 PM,20230223,3.9,27.8
Tennessee Tech,Southern Indiana,-5,149,H,07:30 PM,20230223,2.0,8.1
Northwestern St.,Incarnate Word,4,140,H,07:30 PM,20230223,-9.6,-8.6
Elon,William & Mary,-2,138,H,06:00 PM,20230223,13.5,-0.2
Oral Roberts,South Dakota,13,155,H,07:00 PM,20230223,5.7,5.1
Fairleigh Dickinson,St. Francis PA,-4,166,H,06:00 PM,20230223,-0.8,-6.7
McNeese St.,Houston Christian,-1,159,H,07:00 PM,20230223,-8.4,-5.7
Western Illinois,North Dakota,-6,144,H,11:00 AM,20230223,-13.0,4.0
UTSA,Florida Atlantic,-20,148,H,06:00 PM,20230223,16.4,9.2
Little Rock,SIU Edwardsville,-9,155,H,07:00 PM,20230223,14.2,20.2
Sacramento St.,Montana St.,-12,128,H,08:00 PM,20230223,-9.3,-1.1
Idaho,Idaho St.,-7,141,H,08:00 PM,20230223,-4.7,-8.6
Southeastern Louisiana,Lamar,3,147,H,07:00 PM,20230223,-9.9,13.7
Stonehill,Wagner,-3,121,H,06:00 PM,20230223,0.2,-4.2
Northeastern,Drexel,-8,128,H,06:00 PM,20230223,-1.8,-7.1
UMKC,South Dakota St.,-9,131,H,07:00 PM,20230223,-21.7,-19.8
Texas A&M Commerce,Texas A&M Corpus Chris,-13,143,H,07:30 PM,20230223,-5.4,11.7
Monmouth,Hampton,-5,141,H,06:00 PM,20230223,1.9,-7.5
St. Francis NY,Sacred Heart,-8,136,H,06:00 PM,20230223,6.3,23.2
Robert Morris,IUPUI,8,136,H,06:30 PM,20230223,-3.8,-9.4
Central Connecticut,Merrimack,-6,120,H,06:00 PM,20230223,-19.3,-27.4
Stony Brook,UNC Wilmington,-12,124,H,06:00 PM,20230223,2.7,14.6
Cleveland St.,Green Bay,13,131,H,08:15 PM,20230223,-6.3,-12.1
