AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Xavier,Butler,7,149,H,06:00 PM,20230210,19.2,20.5
Akron,Ohio,1,139,H,06:30 PM,20230210,13.5,19.1
Kent St.,Buffalo,3,151,H,05:00 PM,20230210,-8.9,-10.9
New Mexico,Air Force,6,142,H,08:00 PM,20230210,9.4,-1.8
Youngstown St.,Fort Wayne,1,153,H,06:00 PM,20230210,10.4,12.9
Quinnipiac,Niagara,2,132,H,06:00 PM,20230210,0.3,-1.5
Saint Louis,Dayton,-7,137,H,07:00 PM,20230210,3.9,3.9
Northern Kentucky,Wright St.,-4,134,H,08:00 PM,20230210,-1.9,-8.7
Siena,Mount St. Mary's,3,129,H,06:00 PM,20230210,2.8,8.0
Fresno St.,Nevada,-11,127,H,10:00 PM,20230210,-4.3,-3.0
Iona,Canisius,9,145,H,06:00 PM,20230210,-8.3,0.0
Fairfield,Rider,-5,129,H,06:00 PM,20230210,-2.4,-8.6
Robert Morris,Cleveland St.,-8,130,H,06:00 PM,20230210,-0.7,-0.2
Marist,Saint Peter's,-3,121,H,06:00 PM,20230210,-1.5,11.2
VMI,East Tennessee St.,-11,139,H,06:00 PM,20230210,-8.4,-6.8
