AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Cal St. Fullerton,Southern Utah,-4,142,N,6:00 PM,20221210,-5.0,-6.6
Montana,North Dakota St.,2,134,H,7:00 PM,20221210,2.4,7.4
Marshall,Robert Morris,8,146,H,6:00 PM,20221210,3.1,5.3
Cal Baptist,San Diego,-4,130,H,9:00 PM,20221210,0.1,4.8
Fort Wayne,Missouri St.,-4,126,H,7:00 PM,20221210,5.5,8.2
SMU,TCU,-10,132,N,9:00 PM,20221210,-7.7,-5.5
Longwood,Wichita St.,-7,127,H,3:00 PM,20221210,-5.5,-3.0
Illinois Chicago,Western Michigan,-2,144,H,1:30 PM,20221210,11.3,9.2
Georgetown,Syracuse,-8,140,H,12:00 PM,20221210,2.3,-0.6
Boston University,Marist,-1,123,H,6:00 PM,20221210,-16.2,-10.0
Utah Valley,Northern Arizona,5,139,H,3:00 PM,20221210,12.5,11.3
Gardner Webb,Old Dominion,-5,127,H,7:00 PM,20221210,3.0,0.9
Wright St.,Western Kentucky,-9,147,H,6:00 PM,20221210,-7.1,-3.6
UC Irvine,South Dakota,9,137,H,1:00 PM,20221210,11.7,11.8
Denver,UCLA,-25,153,H,2:00 PM,20221210,-3.5,-0.4
Morgan St.,UMBC,-6,152,H,4:30 PM,20221210,-15.2,-8.8
San Jose St.,Santa Clara,-9,139,H,4:00 PM,20221210,2.9,1.5
American,George Washington,-7,139,H,3:00 PM,20221210,3.6,9.0
Drexel,La Salle,-6,130,H,11:00 AM,20221210,-4.7,-10.3
Mercer,Florida Gulf Coast,-7,139,H,6:00 PM,20221210,-6.6,-1.0
Eastern Washington,South Dakota St.,-7,143,H,4:00 PM,20221210,18.6,20.8
Louisville,Florida St.,-8,138,H,12:00 PM,20221210,-15.4,-17.9
Saint Peter's,Saint Joseph's,-5,133,H,12:00 PM,20221210,5.5,0.2
Brown,Michigan St.,-12,128,H,3:30 PM,20221210,25.0,14.8
Texas St.,UT Arlington,5,127,N,6:30 PM,20221210,-14.1,-15.6
Western Illinois,Eastern Illinois,1,137,H,2:00 PM,20221210,7.0,5.3
Winthrop,Furman,-12,154,H,3:00 PM,20221210,8.1,11.5
Army,Rhode Island,-6,138,H,1:00 PM,20221210,5.6,5.3
Central Michigan,Tulsa,-9,149,H,2:00 PM,20221210,9.7,6.9
Seattle,North Dakota,8,138,H,3:00 PM,20221210,-3.7,1.0
UNC Asheville,Dayton,-10,130,H,1:00 PM,20221210,5.0,8.9
Arkansas Pine Bluff,Texas,-31,145,H,12:00 PM,20221210,9.9,6.4
Texas A&M Commerce,Abilene Christian,-8,140,H,2:00 PM,20221210,5.8,5.1
Butler,California,9,119,H,4:00 PM,20221210,8.9,13.3
Central Arkansas,Oral Roberts,-17,165,H,7:00 PM,20221210,3.3,1.7
Canisius,Toledo,-17,163,H,1:00 PM,20221210,-8.0,-5.5
Detroit,Charlotte,-9,131,H,1:00 PM,20221210,-0.6,0.2
Maryland Eastern Shore,Duke,-25,131,H,4:30 PM,20221210,-3.8,-4.7
UTSA,New Mexico,-21,147,H,3:00 PM,20221210,-15.5,-13.6
Lafayette,Quinnipiac,-7,127,H,12:00 PM,20221210,6.8,7.0
Loyola MD,Mount St. Mary's,-7,133,H,6:00 PM,20221210,1.4,1.2
Nebraska Omaha,Montana St.,-12,144,H,5:00 PM,20221210,-2.8,-3.6
South Carolina St.,USC Upstate,-6,154,H,2:00 PM,20221210,8.6,2.4
Sacred Heart,Pittsburgh,-18,150,H,2:30 PM,20221210,-16.5,-7.5
Louisiana Monroe,Northwestern St.,-8,144,H,3:30 PM,20221210,-13.2,-14.2
New Orleans,Portland,-21,163,H,7:30 PM,20221210,-2.6,4.5
Valparaiso,Mississippi,-16,128,H,2:00 PM,20221210,7.1,6.8
Bethune Cookman,North Florida,-9,145,H,1:00 PM,20221210,10.3,8.8
Radford,VMI,8,146,H,12:00 PM,20221210,11.6,9.6
Tennessee Tech,Troy,-12,140,H,4:30 PM,20221210,5.0,2.9
Alcorn St.,Southern Illinois,-13,125,H,7:00 PM,20221210,-9.6,-7.5
New Hampshire,St. John's,-21,143,H,5:00 PM,20221210,12.6,10.4
Evansville,Ball St.,-12,136,H,1:00 PM,20221210,-7.9,-5.2
UMKC,Green Bay,4,122,H,7:00 PM,20221210,0.6,4.7
Albany,Providence,-20,148,H,1:30 PM,20221210,-4.5,-8.4
Monmouth,Princeton,-16,142,H,6:00 PM,20221210,-4.0,-1.4
UT Rio Grande Valley,Houston Christian,-7,157,H,7:00 PM,20221210,-0.2,-1.2
St. Francis NY,UMass Lowell,-18,140,H,4:00 PM,20221210,-0.6,-0.3
Holy Cross,Northeastern,-13,133,H,1:00 PM,20221210,-10.1,-11.3
Lamar,Southern Miss,-18,132,H,2:00 PM,20221210,-9.1,-7.8
