AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Baylor,Oklahoma St.,1,147,H,8:00 PM,20230227,14.8,16.0
West Virginia,Iowa St.,-3,135,H,8:00 PM,20230227,8.6,12.7
Montana St.,Eastern Washington,-2,146,H,8:00 PM,20230227,-0.9,12.3
Nevada,Wyoming,4,138,H,8:00 PM,20230227,-4.8,-11.5
Florida Gulf Coast,Queens,1,155,N,6:00 PM,20230227,-3.5,-7.3
North Carolina,Florida St.,7,153,H,6:00 PM,20230227,9.1,5.9
Weber St.,Northern Arizona,-2,134,H,7:00 PM,20230227,-11.9,-2.4
Norfolk St.,North Carolina Central,-4,140,H,6:45 PM,20230227,-8.1,-12.6
Bellarmine,North Florida,-2,142,N,6:00 PM,20230227,-8.7,-3.3
Prairie View A&M,Jackson St.,-1,137,H,8:15 PM,20230227,6.8,-1.1
Howard,South Carolina St.,3,161,H,6:50 PM,20230227,4.4,0.5
Idaho St.,Northern Colorado,-4,148,H,7:00 PM,20230227,1.6,-0.2
Sacramento St.,Portland St.,-5,143,H,9:00 PM,20230227,-6.4,2.7
Morgan St.,Maryland Eastern Shore,-6,136,H,7:00 PM,20230227,-1.9,8.4
Montana,Idaho,4,140,H,8:00 PM,20230227,1.8,8.2
Southern,Florida A&M,3,133,H,6:55 PM,20230227,-14.3,-14.9
Texas Southern,Alcorn St.,-6,140,H,8:15 PM,20230227,2.1,2.2
Coppin St.,Delaware St.,-4,150,H,6:40 PM,20230227,-7.3,5.7
Grambling St.,Bethune Cookman,8,138,H,6:55 PM,20230227,6.6,1.8
