AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
TCU,Kansas St.,-1,147,N,8:30 PM,20230309,-11.8,4.4
West Virginia,Kansas,-1,149,N,2:17 PM,20230309,7.9,0.0
Arkansas,Auburn,1,143,N,6:00 PM,20230309,-0.2,-0.1
Iowa St.,Baylor,-1,135,N,11:30 AM,20230309,-6.8,6.9
North Carolina St.,Clemson,1,151,N,8:30 PM,20230309,-8.2,-19.4
Penn St.,Illinois,-1,145,N,5:30 PM,20230309,7.9,9.6
Ohio St.,Iowa,-1,161,N,1:30 PM,20230309,-3.0,7.5
New Mexico,Utah St.,-3,165,N,10:30 PM,20230309,-15.4,-18.7
Rutgers,Michigan,1,131,N,11:00 AM,20230309,-14.4,-3.7
Washington St.,Oregon,-1,135,N,4:30 PM,20230309,-0.1,-3.2
Oklahoma St.,Texas,-4,140,N,6:00 PM,20230309,-10.4,-10.7
North Carolina,Virginia,-1,129,N,6:00 PM,20230309,8.6,1.1
Arizona St.,USC,-2,140,N,10:47 PM,20230309,-0.7,7.3
Mississippi St.,Florida,2,126,N,12:00 PM,20230309,11.8,3.0
Miami FL,Wake Forest,4,162,N,11:00 AM,20230309,7.4,5.0
St. John's,Marquette,-9,165,N,11:00 AM,20230309,10.7,11.7
Providence,Connecticut,-9,149,N,2:00 PM,20230309,-18.9,-19.4
Stanford,Arizona,-10,160,N,8:13 PM,20230309,7.0,8.9
Villanova,Creighton,-6,134,N,8:50 PM,20230309,5.7,-1.1
UNLV,Boise St.,-4,138,N,8:00 PM,20230309,6.2,-3.0
Colorado,UCLA,-9,131,N,2:00 PM,20230309,2.4,6.4
Utah Tech,Southern Utah,-3,161,N,10:30 PM,20230309,4.8,3.6
Duke,Pittsburgh,4,138,N,1:30 PM,20230309,17.9,27.5
UC Davis,UC Riverside,1,149,N,10:30 PM,20230309,-5.2,-10.8
San Jose St.,Nevada,-3,129,N,4:30 PM,20230309,8.5,14.2
Charlotte,Middle Tennessee,1,125,N,6:00 PM,20230309,4.6,3.2
Ohio,Ball St.,1,155,N,12:30 PM,20230309,9.5,23.1
Tarleton St.,Utah Valley,-5,137,N,8:00 PM,20230309,11.7,-8.0
Grand Canyon,Seattle,2,138,N,4:30 PM,20230309,4.0,4.1
Hawaii,Cal St. Fullerton,-1,121,N,4:30 PM,20230309,-8.7,-7.3
Colorado St.,San Diego St.,-12,140,N,2:00 PM,20230309,-2.7,8.1
Davidson,VCU,-4,134,N,10:30 AM,20230309,-1.3,-8.3
George Mason,Saint Louis,-4,142,N,1:00 PM,20230309,-6.9,-17.4
East Carolina,South Florida,-4,144,N,11:30 AM,20230309,4.8,14.0
DePaul,Xavier,-14,160,N,6:00 PM,20230309,0.7,9.5
La Salle,Fordham,-3,143,N,6:30 PM,20230309,-1.6,-1.4
Buffalo,Akron,-4,146,N,5:30 PM,20230309,-2.2,-11.1
Mississippi,Tennessee,-13,129,N,2:45 PM,20230309,11.4,3.0
LSU,Vanderbilt,-6,144,N,8:00 PM,20230309,-7.7,-9.2
SMU,UCF,-8,134,N,2:00 PM,20230309,6.2,4.3
Alabama A&M,Southern,-3,141,N,8:30 PM,20230309,14.0,22.7
Cal Baptist,Sam Houston St.,-6,120,N,2:00 PM,20230309,-5.2,-10.2
Dayton,Saint Joseph's,8,136,N,4:00 PM,20230309,0.7,-3.6
Western Kentucky,Florida Atlantic,-11,145,N,5:30 PM,20230309,-0.1,-12.0
Rice,UAB,-13,163,N,8:30 PM,20230309,-27.9,-14.3
Niagara,Siena,-3,127,N,8:30 PM,20230309,6.0,11.0
Prairie View A&M,Jackson St.,2,136,N,2:00 PM,20230309,5.3,-2.3
Northern Illinois,Kent St.,-10,142,N,3:00 PM,20230309,3.2,-3.4
Morgan St.,Maryland Eastern Shore,-2,134,N,5:00 PM,20230309,-3.0,-12.6
Minnesota,Maryland,-13,133,N,8:20 PM,20230309,-7.0,5.9
Louisiana Tech,North Texas,-8,118,N,8:00 PM,20230309,-9.5,-20.2
Marist,Quinnipiac,-7,139,N,6:00 PM,20230309,15.7,26.2
Miami OH,Toledo,-13,163,N,10:00 AM,20230309,-7.6,-4.4
Tulsa,Wichita St.,-13,139,N,6:00 PM,20230309,-22.2,-14.8
Cal St. Bakersfield,UC Irvine,-10,128,N,2:00 PM,20230309,-6.9,-12.8
Cal Poly,UC Santa Barbara,-9,125,N,8:00 PM,20230309,9.9,7.7
Coppin St.,Norfolk St.,-10,156,N,7:40 PM,20230309,5.8,14.2
