AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Richmond,College of Charleston,-2,148,H,06:00 PM,20221114,-24.9,-26.5
DePaul,Minnesota,1,141,H,06:00 PM,20221114,7.6,7.6
Portland,Kent St.,-4,146,H,06:00 PM,20221114,-18.1,-14.2
Florida Atlantic,Florida,-10,142,H,06:00 PM,20221114,-1.4,-3.2
Cornell,St. Francis PA,-1,153,H,06:00 PM,20221114,6.5,7.9
Santa Clara,Utah St.,-11,147,H,08:00 PM,20221114,-9.0,-7.7
Butler,Penn St.,-6,136,H,07:30 PM,20221114,4.5,4.7
Yale,Hawaii,-4,130,H,10:59 PM,20221114,4.8,6.0
Louisiana Tech,Texas Tech,-10,132,H,07:00 PM,20221114,-3.0,-3.0
George Washington,Hofstra,-3,151,H,06:00 PM,20221114,-0.1,0.8
Belmont,Lipscomb,-4,154,H,07:00 PM,20221114,-2.1,-1.9
Navy,Coppin St.,1,139,H,06:00 PM,20221114,-5.1,-4.8
Oral Roberts,Houston,-16,144,H,07:00 PM,20221114,-22.0,-18.4
Princeton,UMBC,-1,151,H,05:00 PM,20221114,9.1,11.5
Sacramento St.,Denver,-1,139,H,08:00 PM,20221114,10.8,9.3
Jacksonville St.,Illinois Chicago,4,138,H,07:00 PM,20221114,-9.6,-24.2
Norfolk St.,UCLA,-16,140,H,09:00 PM,20221114,-6.5,-6.3
Troy,Florida St.,-11,139,H,07:00 PM,20221114,42.5,42.6
Utah Tech,Washington,-12,144,H,09:00 PM,20221114,10.7,10.0
Northern Colorado,Baylor,-27,153,H,07:00 PM,20221114,-16.3,-17.4
Little Rock,Central Arkansas,-3,149,H,07:00 PM,20221114,-8.3,-8.0
Stetson,South Florida,-10,134,H,06:00 PM,20221114,37.5,39.4
Wofford,Drake,-16,138,H,07:00 PM,20221114,-19.2,-19.2
Weber St.,Colorado St.,-11,141,H,08:00 PM,20221114,-14.5,-16.5
Monmouth,Illinois,-27,141,H,08:00 PM,20221114,-15.1,-12.4
Northwestern St.,TCU,-22,148,H,07:00 PM,20221114,31.6,25.8
North Carolina Central,Liberty,-15,141,H,06:00 PM,20221114,10.2,9.2
Idaho St.,Utah,-14,136,H,07:00 PM,20221114,17.0,19.4
Alabama A&M,Tennessee St.,-9,139,H,08:00 PM,20221114,-11.5,-11.2
Maine,Boston College,-17,141,H,05:00 PM,20221114,36.6,37.2
Lafayette,Saint Joseph's,-10,138,H,06:00 PM,20221114,9.7,8.0
Holy Cross,Creighton,-27,141,H,08:00 PM,20221114,-8.9,-8.8
Texas A&M Commerce,Air Force,-9,139,H,08:00 PM,20221114,2.0,3.4
Tennessee Tech,Marshall,-13,157,H,06:00 PM,20221114,-8.8,-7.3
Maryland Eastern Shore,Charlotte,-11,139,H,06:00 PM,20221114,-38.5,-37.9
South Carolina St.,Duquesne,-14,144,H,06:00 PM,20221114,-14.5,-15.0
Miami OH,Georgia,-17,147,H,06:00 PM,20221114,-6.7,-8.9
Western Illinois,UCF,-19,141,H,06:00 PM,20221114,-4.5,-5.3
Eastern Washington,Mississippi Valley St.,11,145,N,08:30 PM,20221114,-8.3,-7.8
IUPUI,Chicago St.,-8,138,H,08:15 PM,20221114,-10.8,-14.3
