AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
UCLA,Maryland,-1,141,H,08:00 PM,20221214,8.3,4.4
UCF,Mississippi,-5,121,H,06:30 PM,20221214,1.2,3.1
DePaul,Duquesne,-3,151,H,06:00 PM,20221214,-0.0,5.6
Queens,East Tennessee St.,1,141,H,06:00 PM,20221214,8.3,7.2
Stephen F. Austin,Louisiana Tech,-6,148,H,06:00 PM,20221214,3.9,4.9
Florida,Ohio,9,147,N,06:00 PM,20221214,-1.7,-8.1
Long Beach St.,USC,-11,149,H,10:00 PM,20221214,7.7,1.1
New Mexico St.,Saint Mary's,-14,128,H,09:00 PM,20221214,11.0,6.5
UC Riverside,Oregon,-14,138,H,08:00 PM,20221214,-2.5,-3.9
Western Kentucky,Louisville,5,131,H,08:00 PM,20221214,18.0,16.4
Coastal Carolina,South Dakota,-3,139,H,06:00 PM,20221214,0.7,1.0
Wright St.,Akron,-7,137,H,06:00 PM,20221214,-1.5,-0.4
Radford,VCU,-9,135,H,06:00 PM,20221214,13.4,9.3
Appalachian St.,Wake Forest,-13,141,H,06:00 PM,20221214,-1.8,0.3
Eastern Kentucky,Northern Kentucky,-4,130,H,06:00 PM,20221214,5.0,7.0
South Carolina,UAB,-17,143,H,06:00 PM,20221214,-7.6,-5.2
Southeast Missouri St.,Arkansas St.,-3,131,H,07:00 PM,20221214,-4.4,-1.5
Georgia St.,Auburn,-18,128,H,07:00 PM,20221214,-4.4,-4.5
Stetson,College of Charleston,-15,153,H,06:00 PM,20221214,-6.3,-4.4
Morehead St.,Georgia Southern,-5,127,H,06:00 PM,20221214,-10.6,-10.9
Bowling Green,Norfolk St.,-8,144,H,07:00 PM,20221214,7.4,8.0
Drexel,Seton Hall,-12,124,H,06:00 PM,20221214,7.0,3.9
Charleston Southern,Tennessee St.,-7,147,H,07:00 PM,20221214,-7.1,-6.4
Sam Houston St.,Louisiana Monroe,11,129,H,06:30 PM,20221214,2.1,5.4
UC San Diego,Nevada,-14,134,H,09:00 PM,20221214,7.7,4.3
Tennessee Tech,Lipscomb,-10,150,H,07:00 PM,20221214,8.8,6.0
Jackson St.,Mississippi St.,-18,128,N,06:30 PM,20221214,-1.4,-5.3
Miami OH,Cincinnati,-20,150,H,06:00 PM,20221214,-2.5,-3.4
Arkansas Pine Bluff,Minnesota,-11,137,H,07:00 PM,20221214,9.0,9.6
LIU Brooklyn,Albany,-7,147,H,06:00 PM,20221214,1.7,2.4
