AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
West Virginia,Texas Tech,-1,141,H,06:00 PM,20230125,-1.5,7.0
Xavier,Connecticut,-10,158,H,05:30 PM,20230125,13.5,12.5
Texas A&M,Auburn,-5,137,H,08:00 PM,20230125,19.0,21.8
Tulane,Wichita St.,-1,141,H,08:00 PM,20230125,9.4,-0.7
Wake Forest,Pittsburgh,-3,151,H,06:00 PM,20230125,10.4,3.2
Utah St.,San Diego St.,-7,149,H,10:00 PM,20230125,-7.7,-11.3
Houston,UCF,7,117,H,06:00 PM,20230125,2.3,-0.5
Northwestern,Nebraska,1,123,H,06:00 PM,20230125,13.3,14.8
St. John's,Creighton,-11,151,H,08:00 PM,20230125,-5.9,-12.4
Richmond,Massachusetts,-1,133,H,06:00 PM,20230125,2.5,-4.5
Mississippi St.,Alabama,-14,134,H,08:00 PM,20230125,-15.4,2.8
Wisconsin,Maryland,-3,121,H,06:00 PM,20230125,-3.5,-10.8
Georgia,Tennessee,-17,129,H,06:00 PM,20230125,1.5,-7.5
South Florida,Temple,-6,138,H,06:00 PM,20230125,2.6,-0.7
Samford,Furman,-5,151,H,06:00 PM,20230125,-3.5,-1.3
Butler,Providence,-9,137,H,07:30 PM,20230125,-17.3,-15.8
Saint Joseph's,George Washington,-5,153,H,06:00 PM,20230125,1.8,-1.0
Indiana,Minnesota,8,134,H,08:00 PM,20230125,-1.8,-5.8
Dayton,Rhode Island,7,123,H,06:00 PM,20230125,2.2,-13.3
UMass Lowell,Maine,4,142,H,06:00 PM,20230125,-4.6,-9.0
Army,American,-3,139,H,06:00 PM,20230125,17.2,7.8
George Mason,VCU,-7,135,H,06:00 PM,20230125,-15.4,-18.3
Fordham,St. Bonaventure,-6,132,H,06:00 PM,20230125,-2.7,8.7
Campbell,High Point,-2,146,H,06:00 PM,20230125,9.7,5.1
Lehigh,Holy Cross,1,139,H,06:00 PM,20230125,7.1,7.0
Navy,Bucknell,1,139,H,06:00 PM,20230125,7.3,15.4
Cal Baptist,UT Arlington,4,124,H,07:00 PM,20230125,8.8,8.6
UMBC,NJIT,5,147,H,06:00 PM,20230125,-2.1,-3.8
Wofford,Chattanooga,-9,149,H,06:00 PM,20230125,2.1,11.5
East Tennessee St.,Mercer,-5,129,H,06:00 PM,20230125,9.8,5.2
UT Rio Grande Valley,Stephen F. Austin,-13,159,H,06:30 PM,20230125,-8.1,-6.7
Charleston Southern,Winthrop,-4,154,H,06:00 PM,20230125,1.1,-6.0
Loyola Chicago,Duquesne,-11,139,H,06:00 PM,20230125,-13.0,4.6
South Carolina,Florida,-18,130,H,06:00 PM,20230125,-6.3,-6.6
The Citadel,Western Carolina,-7,141,H,06:00 PM,20230125,-5.0,11.4
USC Upstate,Gardner Webb,-7,125,H,06:00 PM,20230125,1.4,-2.4
Louisville,Boston College,-9,131,H,08:00 PM,20230125,0.9,2.3
Valparaiso,Northern Iowa,-10,134,H,07:00 PM,20230125,4.7,3.3
Illinois St.,Bradley,-14,124,H,07:00 PM,20230125,4.0,9.1
Vermont,Binghamton,7,131,H,06:00 PM,20230125,-2.8,14.8
Chicago St.,Stanford,-15,135,H,09:00 PM,20230125,-2.0,7.4
Belmont,Evansville,14,146,H,07:00 PM,20230125,16.6,5.6
Presbyterian,UNC Asheville,-9,129,H,05:30 PM,20230125,-1.8,7.1
Stonehill,Hartford,6,132,H,06:00 PM,20230125,-10.4,-17.1
VMI,UNC Greensboro,-17,131,H,06:00 PM,20230125,-6.2,-1.7
Albany,New Hampshire,-9,131,H,04:00 PM,20230125,-7.8,-12.4
Loyola MD,Lafayette,-9,117,H,06:00 PM,20230125,-6.4,-11.6
IUPUI,Fort Wayne,-19,139,H,06:00 PM,20230125,14.9,19.2
