AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Connecticut,Xavier,4,156,H,11:00 AM,20221231,-10.0,-11.5
West Virginia,Kansas St.,1,143,H,06:00 PM,20221231,-7.9,-9.1
San Diego St.,UNLV,2,138,H,03:15 PM,20221231,0.2,5.3
Texas,Oklahoma,1,131,H,01:00 PM,20221231,-3.7,-5.1
Baylor,Iowa St.,1,129,H,01:00 PM,20221231,3.1,1.4
Virginia Tech,Wake Forest,2,144,H,11:00 AM,20221231,6.1,-7.7
Texas Tech,TCU,-3,137,H,11:00 AM,20221231,-4.8,-6.5
Arizona,Arizona St.,5,157,H,01:00 PM,20221231,12.2,16.5
Oklahoma St.,Kansas,-8,136,H,01:00 PM,20221231,-7.9,1.3
Utah,Stanford,1,131,H,03:00 PM,20221231,-2.9,-2.9
Sam Houston St.,New Mexico St.,-1,137,H,05:00 PM,20221231,-3.9,-3.6
James Madison,Marshall,-8,156,H,01:00 PM,20221231,-6.8,-7.3
Marquette,Villanova,6,150,H,01:00 PM,20221231,-1.0,5.6
Saint Mary's,Santa Clara,7,131,H,06:00 PM,20221231,-4.2,-4.3
Nevada,Air Force,1,127,H,01:00 PM,20221231,-11.2,-3.8
Gardner Webb,High Point,-1,139,H,01:00 PM,20221231,9.4,12.6
SIU Edwardsville,Southeast Missouri St.,3,145,H,02:30 PM,20221231,7.4,8.9
Tarleton St.,Abilene Christian,1,143,H,03:00 PM,20221231,-2.9,6.6
Chattanooga,Mercer,-3,147,H,01:00 PM,20221231,-4.3,-5.6
UCF,Houston,-13,109,H,01:00 PM,20221231,2.5,0.5
St. John's,Seton Hall,-8,144,H,11:00 AM,20221231,-8.1,-7.9
Saint Louis,Saint Joseph's,4,150,H,12:00 PM,20221231,-11.6,-15.2
Richmond,George Mason,-2,124,H,01:00 PM,20221231,-8.3,-13.8
Virginia,Georgia Tech,4,122,H,11:00 AM,20221231,-13.7,-8.4
UNC Greensboro,Wofford,-1,129,H,01:00 PM,20221231,17.8,14.2
UC Riverside,Long Beach St.,-4,152,H,05:00 PM,20221231,-1.4,2.4
Cleveland St.,Robert Morris,-1,125,H,02:00 PM,20221231,-10.0,-8.4
College of Charleston,Towson,6,142,H,11:00 AM,20221231,15.8,18.6
Troy,Texas St.,1,133,H,04:00 PM,20221231,6.8,5.8
Fort Wayne,Youngstown St.,-6,152,H,01:45 PM,20221231,4.0,-2.5
South Alabama,Georgia St.,1,125,H,01:00 PM,20221231,-1.3,-4.3
Portland,BYU,-8,154,H,08:00 PM,20221231,-10.9,-14.9
New Mexico,Wyoming,8,146,H,03:15 PM,20221231,9.0,18.9
Pepperdine,Gonzaga,-18,160,H,04:00 PM,20221231,1.5,3.9
Louisiana Lafayette,Old Dominion,-2,144,H,01:00 PM,20221231,2.3,3.6
Queens,Eastern Kentucky,-2,150,H,03:00 PM,20221231,-6.8,-9.1
Dayton,Davidson,3,123,H,01:00 PM,20221231,11.1,6.1
St. Thomas,South Dakota St.,-1,147,H,02:00 PM,20221231,14.6,7.1
San Jose St.,Colorado St.,-5,135,H,03:00 PM,20221231,17.8,17.4
Northern Colorado,Idaho St.,-1,145,H,07:00 PM,20221231,-8.2,-17.1
Texas A&M Corpus Chris,Northwestern St.,-3,145,H,02:30 PM,20221231,-7.3,-11.7
Massachusetts,St. Bonaventure,-2,132,H,01:00 PM,20221231,2.5,2.7
Harvard,Princeton,-5,129,H,12:00 PM,20221231,2.8,7.8
Utah Tech,Utah Valley,-7,143,H,03:00 PM,20221231,2.8,-2.3
Loyola Marymount,Pacific,6,152,H,04:00 PM,20221231,11.0,17.1
Oral Roberts,Denver,8,162,H,02:00 PM,20221231,8.6,2.2
UNC Asheville,Winthrop,-2,154,H,01:00 PM,20221231,5.4,5.4
Northern Iowa,Illinois St.,1,131,H,02:00 PM,20221231,-3.9,-3.5
Portland St.,Sacramento St.,-4,148,H,04:00 PM,20221231,-2.1,3.1
Stephen F. Austin,UT Arlington,3,137,H,01:00 PM,20221231,2.3,5.6
