AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Seton Hall,Colorado,-3.2,135,N,10:00 PM,20230314,-0.9,5.1
Pittsburgh,Mississippi St.,-2.1,130,N,8:00 PM,20230314,-9.6,-2.4
Yale,Vanderbilt,-4.2,146,N,9:00 PM,20230314,-1.6,-5.1
Toledo,Michigan,-7.7,165,N,10:00 PM,20230314,7.2,3.2
Villanova,Liberty,-4.7,140,N,11:00 PM,20230314,15.0,10.4
Southern Miss,UAB,-8.5,140,N,12:00 AM,20230314,-10.8,-3.9
Bradley,Wisconsin,-3.9,140,N,1:00 AM,20230314,-4.5,-9.2
Hofstra,Rutgers,-6.8,140,N,2:00 AM,20230314,24.2,11.0
Southeast Missouri St.,Texas A&M Corpus Chris,-5.0,140,N,3:00 AM,20230314,1.9,4.7
Eastern Washington,Washington St.,-11.0,140,N,4:00 AM,20230314,-6.8,-8.5
