AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Elon,Stony Brook,-3,131,H,06:00 PM,20230202,24.3,37.2
St. Francis PA,Stonehill,-1,145,H,06:00 PM,20230202,6.6,-8.3
Oregon St.,Arizona St.,-11,127,H,07:00 PM,20230202,7.6,10.2
Wagner,Sacred Heart,-1,131,H,06:00 PM,20230202,5.0,-6.5
Western Illinois,Denver,-3,149,H,08:00 PM,20230202,-4.1,-23.0
Texas A&M Corpus Chris,New Orleans,5,157,H,07:23 PM,20230202,1.1,9.5
Coastal Carolina,Louisiana Monroe,-4,140,H,06:30 PM,20230202,-16.8,-21.8
William & Mary,Hampton,3,145,H,06:00 PM,20230202,-6.6,-7.3
Central Connecticut,St. Francis NY,1,127,H,01:00 PM,20230202,1.8,-7.5
Tennessee St.,Southern Indiana,-9,159,H,07:30 PM,20230202,-4.5,6.6
Idaho,Portland St.,-9,157,H,09:00 PM,20230202,0.7,1.4
South Alabama,Arkansas St.,4,126,H,07:00 PM,20230202,9.1,17.1
California,Colorado,-14,128,H,09:00 PM,20230202,5.1,5.9
Northern Colorado,Montana,-9,145,H,08:00 PM,20230202,-4.2,-2.7
Jacksonville St.,Eastern Kentucky,-10,142,H,06:30 PM,20230202,-0.6,8.1
North Florida,Jacksonville,-8,136,H,06:00 PM,20230202,8.7,19.5
Little Rock,Southeast Missouri St.,-10,160,H,07:00 PM,20230202,1.4,11.3
North Alabama,Stetson,-9,151,H,06:00 PM,20230202,1.8,3.0
Northwestern St.,Houston Christian,6,154,H,07:30 PM,20230202,-6.9,4.3
Northern Arizona,Montana St.,-15,137,H,08:00 PM,20230202,0.8,13.5
High Point,UNC Asheville,-10,150,H,06:00 PM,20230202,-15.0,-18.1
Tennessee Tech,Morehead St.,-6,136,H,06:30 PM,20230202,-9.6,-19.0
Liberty,Austin Peay,13,123,H,07:00 PM,20230202,14.4,8.2
UTSA,Western Kentucky,-11,145,H,07:00 PM,20230202,2.5,8.1
North Carolina A&T,UNC Wilmington,-11,137,H,06:00 PM,20230202,2.8,-10.3
North Dakota,South Dakota St.,-8,134,H,07:00 PM,20230202,-10.5,-11.5
VMI,The Citadel,-5,143,H,06:00 PM,20230202,2.7,8.9
Central Arkansas,Florida Gulf Coast,-13,149,H,06:00 PM,20230202,11.3,14.7
Delaware,Monmouth,9,133,H,06:00 PM,20230202,-10.1,-21.1
Incarnate Word,Southeastern Louisiana,-9,145,H,07:30 PM,20230202,7.6,7.9
Eastern Illinois,Lindenwood,-3,135,H,08:00 PM,20230202,-1.9,-11.0
Cal Poly,UC Santa Barbara,-15,121,H,09:00 PM,20230202,-6.9,-2.6
Milwaukee,IUPUI,12,148,H,10:00 AM,20230202,-8.1,-13.4
Lamar,McNeese St.,-10,142,H,07:30 PM,20230202,14.7,10.9
LIU Brooklyn,Merrimack,-12,128,H,04:00 PM,20230202,-9.8,-5.7
