AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Connecticut,Marquette,2,152,H,06:00 PM,20230111,-17.4,-11.6
Alabama,Arkansas,-1,151,H,06:00 PM,20230111,11.4,16.2
Creighton,Xavier,-4,158,H,06:00 PM,20230111,-3.4,0.1
Boise St.,UNLV,-3,131,H,10:00 PM,20230111,5.2,15.9
Rutgers,Northwestern,1,115,H,08:00 PM,20230111,0.5,-0.5
Baylor,West Virginia,-5,149,H,06:00 PM,20230111,15.9,12.0
Missouri,Texas A&M,-1,165,H,07:30 PM,20230111,-9.3,-18.5
Memphis,UCF,-3,131,H,06:00 PM,20230111,-8.8,-7.9
TCU,Texas,-8,144,H,08:00 PM,20230111,6.3,10.0
College of Charleston,UNC Wilmington,1,141,H,06:00 PM,20230111,5.2,5.4
Indiana,Penn St.,-3,143,H,06:00 PM,20230111,-11.3,-16.6
Tulane,SMU,2,152,H,07:00 PM,20230111,4.5,6.3
Mississippi St.,Georgia,-2,120,H,05:30 PM,20230111,-25.1,-17.5
Virginia Tech,Syracuse,6,136,H,06:00 PM,20230111,-6.7,-14.0
Middle Tennessee,Rice,-1,151,H,07:00 PM,20230111,-16.8,-7.6
Richmond,Davidson,-1,129,H,06:00 PM,20230111,3.1,6.1
Pittsburgh,Duke,-7,137,H,06:00 PM,20230111,11.0,11.2
Utah Valley,Cal Baptist,3,127,H,09:00 PM,20230111,4.2,-3.1
Abilene Christian,UT Rio Grande Valley,2,152,H,06:30 PM,20230111,-9.7,-18.5
St. Bonaventure,Rhode Island,-1,127,H,06:00 PM,20230111,-5.9,-7.8
Duquesne,Saint Joseph's,4,144,H,06:00 PM,20230111,10.7,13.0
George Mason,Saint Louis,-7,145,H,07:00 PM,20230111,5.5,2.6
Vermont,UMass Lowell,-2,134,H,05:00 PM,20230111,13.1,-2.9
UC Riverside,UC San Diego,1,129,H,09:00 PM,20230111,-6.5,-5.5
Southern Illinois,Indiana St.,-8,132,H,06:00 PM,20230111,-5.3,-4.9
Furman,Mercer,1,143,H,06:00 PM,20230111,17.2,22.7
South Florida,Houston,-24,126,H,07:00 PM,20230111,8.3,18.4
Florida Atlantic,FIU,11,145,H,07:00 PM,20230111,-7.9,-12.4
Radford,Winthrop,1,143,H,06:00 PM,20230111,7.7,9.0
American,Army,-1,139,H,05:00 PM,20230111,-19.3,-23.1
Towson,Delaware,-1,133,H,06:00 PM,20230111,-1.2,-12.5
Western Kentucky,UAB,-15,157,H,08:00 PM,20230111,5.2,12.3
East Tennessee St.,The Citadel,-2,134,H,06:00 PM,20230111,10.9,18.7
Florida St.,Wake Forest,-12,154,H,08:00 PM,20230111,-2.1,-3.9
Cal St. Fullerton,UC Irvine,-11,135,H,09:00 PM,20230111,11.5,11.2
Campbell,USC Upstate,-3,131,H,06:00 PM,20230111,-5.9,0.1
East Carolina,Cincinnati,-10,140,H,08:00 PM,20230111,-2.1,-12.3
Missouri St.,Illinois St.,6,122,H,07:00 PM,20230111,1.6,-8.8
Boston College,Miami FL,-14,142,H,06:00 PM,20230111,3.8,2.3
New Hampshire,Maine,-4,128,H,06:00 PM,20230111,20.8,20.4
Louisiana Tech,North Texas,-9,119,H,07:00 PM,20230111,4.4,1.6
La Salle,Massachusetts,-9,143,H,06:00 PM,20230111,8.0,11.8
UC Santa Barbara,Cal St. Bakersfield,4,116,H,09:00 PM,20230111,1.2,2.9
North Carolina A&T,Elon,3,147,H,06:00 PM,20230111,-4.1,-3.0
High Point,Charleston Southern,-1,161,H,06:00 PM,20230111,-21.7,-35.0
UC Davis,Cal St. Northridge,8,140,H,09:00 PM,20230111,8.7,2.9
Wofford,Samford,-7,141,H,07:00 PM,20230111,-13.3,-16.4
Gardner Webb,Presbyterian,5,121,H,06:00 PM,20230111,0.8,-5.9
California,Washington St.,-13,123,H,10:00 PM,20230111,10.2,4.7
Western Carolina,Chattanooga,-12,148,H,06:00 PM,20230111,10.7,3.9
Lafayette,Navy,-5,127,H,06:00 PM,20230111,6.9,12.7
Boston University,Colgate,-14,150,H,06:00 PM,20230111,1.0,5.5
Louisville,Clemson,-22,140,H,08:00 PM,20230111,-1.9,2.5
UNC Greensboro,VMI,9,133,H,06:00 PM,20230111,8.0,6.8
Holy Cross,Lehigh,-5,137,H,06:00 PM,20230111,3.3,-7.8
Albany,Bryant,-12,160,H,06:00 PM,20230111,9.0,4.7
UTSA,UTEP,-10,128,H,08:00 PM,20230111,-0.5,1.9
Binghamton,NJIT,-5,137,H,06:00 PM,20230111,10.2,9.6
Chicago St.,Tarleton St.,-13,139,H,07:20 PM,20230111,-5.8,-6.1
Evansville,Bradley,-19,125,H,07:00 PM,20230111,-17.8,-23.5
Loyola MD,Bucknell,-10,130,H,06:00 PM,20230111,6.4,16.3
Monmouth,Hofstra,-23,143,H,06:00 PM,20230111,-13.2,-6.7
Hampton,William & Mary,-13,139,H,06:00 PM,20230111,-8.6,-10.6
