AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Alabama,Texas A&M,2,152,H,11:00 AM,20230304,-7.1,-7.3
Tennessee,Auburn,2,130,H,01:00 PM,20230304,-12.5,4.4
Kansas,Texas,-3,151,H,03:00 PM,20230304,-3.7,1.5
Arizona,UCLA,-7,151,H,09:00 PM,20230304,11.4,6.3
TCU,Oklahoma,1,141,H,02:00 PM,20230304,-6.9,4.7
Kansas St.,West Virginia,-4,150,H,01:00 PM,20230304,-1.1,-0.1
Duke,North Carolina,-3,139,H,05:30 PM,20230304,6.8,2.3
Boise St.,Utah St.,-4,144,H,08:00 PM,20230304,-15.7,-8.9
Oklahoma St.,Texas Tech,-3,139,H,05:00 PM,20230304,-14.5,-13.1
Indiana St.,Bradley,-2,144,N,02:30 PM,20230304,3.1,1.6
Utah,Colorado,-2,134,H,04:30 PM,20230304,-0.3,-5.8
Kentucky,Arkansas,-6,144,H,01:00 PM,20230304,8.3,5.9
Mississippi St.,Vanderbilt,-1,131,H,07:30 PM,20230304,1.7,-13.3
South Alabama,Southern Miss,1,141,N,11:30 AM,20230304,22.8,9.8
Iowa St.,Baylor,-6,138,H,11:00 AM,20230304,-14.2,-15.5
Connecticut,Villanova,5,139,H,06:30 PM,20230304,-3.1,-0.8
San Francisco,Santa Clara,-3,157,N,11:30 PM,20230304,-11.2,-12.0
Wake Forest,Syracuse,2,160,H,04:00 PM,20230304,7.8,12.4
Duquesne,Fordham,1,145,H,01:00 PM,20230304,6.4,3.7
UAB,Charlotte,2,136,H,12:00 PM,20230304,9.1,10.1
Arizona St.,USC,-6,144,H,10:00 PM,20230304,-4.7,-3.7
Pittsburgh,Miami FL,-8,158,H,05:00 PM,20230304,-6.7,-4.1
Long Beach St.,UC Davis,-3,163,H,03:00 PM,20230304,3.8,4.5
Yale,Brown,2,136,H,06:30 PM,20230304,6.6,5.0
BYU,Loyola Marymount,4,148,N,09:00 PM,20230304,13.0,10.4
Middle Tennessee,UTEP,1,133,H,01:00 PM,20230304,-0.9,5.0
Seton Hall,Providence,-6,140,H,11:00 AM,20230304,0.2,-6.4
Ohio St.,Michigan St.,-7,139,H,11:00 AM,20230304,-14.7,3.5
San Jose St.,Air Force,-1,127,H,03:00 PM,20230304,7.8,2.2
Troy,James Madison,-3,145,N,02:00 PM,20230304,-2.9,-0.1
St. John's,Marquette,-14,166,H,01:00 PM,20230304,6.1,-1.7
Northern Colorado,Portland St.,1,167,N,09:00 PM,20230304,1.6,1.8
UNLV,Nevada,-7,143,H,04:00 PM,20230304,-3.9,-2.4
Chattanooga,Samford,-2,154,N,05:00 PM,20230304,-6.7,5.9
Stanford,Oregon,-8,146,H,03:00 PM,20230304,8.8,7.8
Georgia,South Carolina,1,139,H,12:00 PM,20230304,-25.1,-19.0
VCU,George Washington,5,149,H,03:30 PM,20230304,4.6,-0.2
Penn,Princeton,-5,151,H,11:00 AM,20230304,8.9,4.5
Davidson,Rhode Island,1,137,H,07:00 PM,20230304,9.3,1.6
St. Bonaventure,Massachusetts,-2,140,H,01:30 PM,20230304,2.5,3.4
Hawaii,UC Santa Barbara,-3,129,H,08:00 PM,20230304,8.8,5.4
FIU,Rice,-3,159,H,02:00 PM,20230304,15.8,15.6
Florida Atlantic,Louisiana Tech,7,145,H,06:00 PM,20230304,2.2,19.8
Creighton,DePaul,11,147,H,08:00 PM,20230304,-0.8,11.1
Mississippi,Missouri,-10,154,H,02:30 PM,20230304,6.4,6.7
Bryant,New Hampshire,1,145,H,12:00 PM,20230304,5.9,1.2
George Mason,Richmond,-2,132,H,11:30 AM,20230304,4.3,14.7
Southern Illinois,Drake,-5,127,N,05:00 PM,20230304,-12.8,-2.7
Georgia Southern,Louisiana Lafayette,-6,146,N,07:30 PM,20230304,-3.7,0.0
Harvard,Dartmouth,1,133,H,01:00 PM,20230304,-7.7,-1.2
Southeast Missouri St.,Tennessee Tech,1,153,N,07:00 PM,20230304,-0.0,-4.0
Georgia Tech,Boston College,-3,135,H,01:30 PM,20230304,-1.2,3.5
Iona,Rider,7,143,H,06:00 PM,20230304,8.6,8.6
Butler,Xavier,-15,147,H,06:00 PM,20230304,-9.0,-17.2
Alcorn St.,Arkansas Pine Bluff,1,145,H,05:30 PM,20230304,3.0,5.6
Texas St.,Marshall,-8,148,N,05:00 PM,20230304,4.4,19.0
East Tennessee St.,Western Carolina,1,141,N,01:30 PM,20230304,2.9,5.2
Notre Dame,Clemson,-10,144,H,07:00 PM,20230304,6.2,4.1
Campbell,Radford,-3,131,N,01:00 PM,20230304,18.3,6.9
USC Upstate,UNC Asheville,-5,141,N,11:00 AM,20230304,-6.8,1.2
Wyoming,San Diego St.,-16,140,H,09:00 PM,20230304,-5.4,3.1
LSU,Florida,-10,140,H,05:00 PM,20230304,2.4,6.8
Quinnipiac,Marist,4,140,H,06:00 PM,20230304,-12.1,-14.0
Mercer,Furman,-9,141,N,11:00 AM,20230304,2.0,11.5
Mount St. Mary's,Manhattan,-2,134,H,01:00 PM,20230304,1.3,7.8
Loyola Chicago,La Salle,-5,143,H,01:00 PM,20230304,-2.9,1.0
