AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Middle Tennessee,Louisiana Tech,-2,140,H,4:00 PM,20230121,-7.5,-0.8
Vanderbilt,Georgia,-5,139,H,12:00 PM,20230121,-1.7,2.3
George Mason,Rhode Island,-1,133,H,11:00 AM,20230121,-2.9,-6.5
Cleveland St.,Wright St.,1,141,H,6:00 PM,20230121,0.9,6.3
Charlotte,Western Kentucky,1,127,H,6:00 PM,20230121,-1.6,-1.7
UCF,South Florida,4,132,H,11:00 AM,20230121,-8.0,-4.7
Kennesaw St.,Florida Gulf Coast,-2,140,H,6:00 PM,20230121,21.7,19.7
Syracuse,Georgia Tech,-3,139,H,11:00 AM,20230121,3.7,2.7
Pepperdine,Portland,-4,164,H,5:00 PM,20230121,5.2,-2.0
UNLV,Fresno St.,4,128,H,5:00 PM,20230121,-0.5,1.3
San Diego St.,Air Force,6,132,H,9:00 PM,20230121,8.0,-2.3
Florida Atlantic,UTEP,5,129,H,8:00 PM,20230121,-15.8,-12.2
Santa Clara,Saint Mary's,-14,132,H,7:00 PM,20230121,-0.4,-4.0
Mississippi,Arkansas,-10,138,H,11:00 AM,20230121,7.0,6.9
Massachusetts,Saint Joseph's,-4,148,H,12:00 PM,20230121,-19.3,-21.2
Tennessee,LSU,12,128,H,3:00 PM,20230121,11.5,9.8
Washington,Utah,-9,137,H,7:00 PM,20230121,9.5,6.1
Long Beach St.,UC San Diego,2,146,H,5:00 PM,20230121,2.9,-1.9
Northern Iowa,Illinois Chicago,1,137,H,1:00 PM,20230121,8.6,4.3
Belmont,Bradley,-7,135,H,3:00 PM,20230121,8.2,6.9
South Alabama,Coastal Carolina,1,143,H,1:00 PM,20230121,7.5,6.0
Dayton,George Washington,6,136,H,11:30 AM,20230121,8.6,-5.5
Morgan St.,Howard,-1,143,H,3:00 PM,20230121,-1.2,-1.7
FIU,UTSA,1,151,H,3:00 PM,20230121,-0.8,-5.8
Gonzaga,Pacific,12,164,H,9:00 PM,20230121,-4.1,-0.1
Gardner Webb,Winthrop,1,137,H,1:00 PM,20230121,-2.8,0.6
Tulane,Tulsa,8,164,H,7:00 PM,20230121,6.5,1.5
Tarleton St.,Cal Baptist,-4,130,H,9:00 PM,20230121,-2.0,-11.3
Nebraska,Penn St.,-9,129,H,1:15 PM,20230121,-7.9,-4.2
Fort Wayne,Northern Kentucky,-2,126,H,5:00 PM,20230121,-9.9,-3.2
St. Thomas,Western Illinois,1,151,H,2:00 PM,20230121,-0.8,-6.6
Southern,Arkansas Pine Bluff,2,144,H,5:30 PM,20230121,-9.4,-2.2
Portland St.,Idaho St.,-3,149,H,7:00 PM,20230121,-10.9,-14.8
St. Bonaventure,Loyola Chicago,2,130,H,3:00 PM,20230121,14.5,18.8
Southern Illinois,Missouri St.,-4,116,H,1:00 PM,20230121,-4.5,-6.6
Appalachian St.,Old Dominion,-4,128,H,6:00 PM,20230121,7.1,-1.4
San Jose St.,Utah St.,-11,143,H,5:00 PM,20230121,3.8,-0.8
Nicholls St.,McNeese St.,1,145,H,3:30 PM,20230121,-10.3,0.7
Florida St.,Pittsburgh,-12,150,H,2:00 PM,20230121,2.0,6.4
New Mexico St.,Utah Tech,-7,153,H,8:00 PM,20230121,-16.6,-16.1
Georgetown,Xavier,-19,165,H,11:00 AM,20230121,-2.2,9.4
Lafayette,Lehigh,-1,129,H,6:00 PM,20230121,-7.1,5.7
Penn,Yale,-7,141,H,5:00 PM,20230121,11.4,4.0
DePaul,Providence,-15,151,H,1:00 PM,20230121,-5.7,4.5
Maryland Eastern Shore,South Carolina St.,-1,151,H,3:00 PM,20230121,1.1,-5.2
Eastern Kentucky,Austin Peay,3,141,H,3:00 PM,20230121,27.6,21.6
Norfolk St.,Coppin St.,2,156,H,3:00 PM,20230121,7.3,5.4
College of Charleston,Northeastern,10,144,H,11:00 AM,20230121,3.1,-4.0
Delaware,Drexel,-5,129,H,1:00 PM,20230121,-6.0,7.3
Tennessee St.,Little Rock,1,157,H,3:30 PM,20230121,4.6,3.1
Northern Illinois,Eastern Michigan,-2,152,H,2:30 PM,20230121,9.7,9.3
Fordham,Duquesne,-10,146,H,1:00 PM,20230121,-22.9,-4.4
Prairie View A&M,Alabama St.,2,134,H,5:30 PM,20230121,-2.0,-7.8
Texas Southern,Alabama A&M,-1,145,H,5:00 PM,20230121,-0.2,0.9
Queens,Jacksonville,-4,138,H,1:00 PM,20230121,2.0,2.4
Eastern Washington,Northern Arizona,6,148,H,3:00 PM,20230121,16.4,14.5
Sacramento St.,Weber St.,-3,125,H,8:00 PM,20230121,-8.0,-13.4
UT Arlington,Abilene Christian,-4,136,H,6:00 PM,20230121,9.9,18.0
Navy,Army,-6,146,H,12:30 PM,20230121,-14.8,0.4
Georgia St.,Georgia Southern,-4,124,H,2:00 PM,20230121,1.3,7.6
Tennessee Tech,Southeast Missouri St.,-4,148,H,4:00 PM,20230121,4.9,11.2
Boston College,Notre Dame,-6,132,H,1:00 PM,20230121,7.2,9.9
UMKC,North Dakota St.,-4,130,H,1:00 PM,20230121,-10.7,-11.7
Oral Roberts,North Dakota,11,149,H,1:00 PM,20230121,-0.0,-6.1
American,Colgate,-9,145,H,1:00 PM,20230121,-12.9,-10.8
Southern Indiana,SIU Edwardsville,-9,149,H,3:30 PM,20230121,9.6,14.1
Northwestern St.,New Orleans,4,146,H,4:00 PM,20230121,-10.1,-0.2
Nebraska Omaha,South Dakota,-3,145,H,1:00 PM,20230121,-0.7,1.5
Campbell,Charleston Southern,-4,144,H,4:30 PM,20230121,-5.0,-3.8
Liberty,North Florida,12,140,H,1:00 PM,20230121,9.9,6.2
Morehead St.,Lindenwood,3,135,H,3:30 PM,20230121,14.1,18.7
Miami OH,Bowling Green,-6,162,H,4:00 PM,20230121,-3.8,2.5
Auburn,South Carolina,14,130,H,2:30 PM,20230121,7.4,14.5
Bellarmine,Lipscomb,-6,130,H,4:00 PM,20230121,-3.5,3.1
The Citadel,VMI,-2,148,H,12:00 PM,20230121,-7.6,-5.5
UT Rio Grande Valley,Sam Houston St.,-19,153,H,4:30 PM,20230121,2.9,-2.6
Idaho,Northern Colorado,-7,157,H,7:00 PM,20230121,10.9,11.1
Akron,Western Michigan,8,138,H,1:30 PM,20230121,-4.2,2.0
La Salle,Saint Louis,-15,149,H,1:30 PM,20230121,-5.3,-7.3
Louisiana Monroe,Troy,-11,137,H,4:00 PM,20230121,16.3,17.5
Mercer,UNC Greensboro,-10,126,H,3:00 PM,20230121,-15.6,-7.6
North Carolina A&T,William & Mary,-6,142,H,1:00 PM,20230121,1.3,3.0
USC Upstate,UNC Asheville,-8,136,H,1:00 PM,20230121,-2.9,-3.2
New Hampshire,UMBC,-8,140,H,12:00 PM,20230121,15.9,4.4
Denver,South Dakota St.,-8,144,H,2:00 PM,20230121,-12.5,-4.4
Longwood,Presbyterian,5,131,H,1:00 PM,20230121,-0.0,-5.8
Cal St. Fullerton,Cal St. Northridge,5,123,H,9:00 PM,20230121,11.1,6.6
High Point,Radford,-11,145,H,1:00 PM,20230121,-15.5,-8.0
Marshall,Arkansas St.,13,139,H,2:00 PM,20230121,-1.8,2.7
UNC Wilmington,Stony Brook,6,126,H,12:00 PM,20230121,-15.7,-10.7
Central Arkansas,North Alabama,-7,161,H,7:15 PM,20230121,3.2,4.7
Western Carolina,Samford,-11,145,H,5:00 PM,20230121,1.1,-1.4
East Tennessee St.,Chattanooga,-12,144,H,2:00 PM,20230121,1.6,0.0
Dartmouth,Princeton,-14,136,H,1:00 PM,20230121,12.4,10.0
Central Michigan,Ohio,-10,138,H,1:00 PM,20230121,-1.2,2.1
Incarnate Word,Lamar,-1,139,H,6:00 PM,20230121,-11.3,-4.2
Valparaiso,Illinois St.,-6,132,H,6:00 PM,20230121,-0.1,1.5
Towson,Elon,8,132,H,3:00 PM,20230121,-0.9,-2.0
Texas A&M Corpus Chris,Houston Christian,9,161,H,7:00 PM,20230121,-0.3,0.4
Cal Poly,UC Davis,-12,138,H,5:00 PM,20230121,-9.5,-4.2
Texas A&M Commerce,Southeastern Louisiana,-7,145,H,3:30 PM,20230121,-3.5,1.8
Hampton,Monmouth,-2,142,H,1:30 PM,20230121,-5.0,-5.0
Drake,Evansville,13,135,H,3:00 PM,20230121,16.6,12.1
Cal St. Bakersfield,UC Santa Barbara,-12,116,H,9:00 PM,20230121,-4.5,-7.2
Holy Cross,Bucknell,-7,133,H,1:00 PM,20230121,11.3,-0.6
Jacksonville St.,Stetson,-11,137,H,1:00 PM,20230121,-18.5,-0.6
Eastern Illinois,Tennessee Martin,-11,145,H,3:30 PM,20230121,-6.0,-12.4
Columbia,Brown,-13,131,H,3:00 PM,20230121,-4.1,-9.1
Robert Morris,Green Bay,7,135,H,6:00 PM,20230121,-5.2,-1.6
Loyola MD,Boston University,-8,130,H,12:00 PM,20230121,0.5,7.7
Grambling St.,Mississippi Valley St.,9,125,H,6:00 PM,20230121,-1.7,-3.7
Bethune Cookman,Jackson St.,-11,151,H,3:00 PM,20230121,-7.8,-8.3
Detroit,IUPUI,13,149,H,11:00 AM,20230121,-1.5,-0.8
Delaware St.,North Carolina Central,-16,138,H,3:00 PM,20230121,4.4,6.7
