AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Memphis,Cincinnati,-2,150,H,12:00 PM,20230122,-10.5,-1.4
Michigan St.,Indiana,-4,138,H,11:00 AM,20230122,6.4,-3.2
Washington St.,Colorado,-3,135,H,05:00 PM,20230122,3.5,2.8
Wichita St.,SMU,-1,127,H,02:00 PM,20230122,-5.3,0.0
Maryland,Purdue,-12,130,H,12:00 PM,20230122,-12.5,-6.1
Butler,Connecticut,-14,136,H,11:00 AM,20230122,-1.4,-14.4
Furman,Wofford,3,147,H,03:00 PM,20230122,18.6,8.9
Temple,Houston,-21,125,H,02:00 PM,20230122,8.0,23.7
Bryant,UMass Lowell,-6,162,H,12:00 PM,20230122,1.7,-14.3
Oregon St.,California,-4,118,H,02:00 PM,20230122,-6.7,15.2
Minnesota,Michigan,-13,135,H,12:00 PM,20230122,2.1,8.1
Niagara,Saint Peter's,-1,115,H,01:00 PM,20230122,-7.7,-1.1
Fairfield,Siena,-9,133,H,01:00 PM,20230122,9.6,12.9
Canisius,Quinnipiac,-12,138,H,01:00 PM,20230122,-5.2,4.5
Stonehill,Fairleigh Dickinson,-5,153,H,05:00 PM,20230122,-2.7,3.9
Merrimack,St. Francis NY,1,117,H,12:00 PM,20230122,26.2,16.2
Marist,Mount St. Mary's,-5,123,H,01:00 PM,20230122,6.0,1.5
Sacred Heart,Wagner,-6,132,H,12:00 PM,20230122,-7.7,-8.6
Binghamton,Maine,-6,138,H,01:00 PM,20230122,15.1,-5.7
Manhattan,Rider,-10,140,H,01:00 PM,20230122,5.7,10.9
NJIT,Vermont,-13,127,H,12:00 PM,20230122,-4.9,-4.5
Central Connecticut,LIU Brooklyn,6,142,H,11:00 AM,20230122,2.3,7.6
