AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Ohio St.,Michigan,-1,149,H,12:00 PM,20230205,-11.9,-18.6
Northwestern,Wisconsin,-2,122,H,5:30 PM,20230205,9.2,-8.4
Penn St.,Nebraska,4,132,H,3:30 PM,20230205,11.3,5.7
Houston,Temple,10,128,H,5:00 PM,20230205,-13.9,-18.4
Stanford,Colorado,-6,138,H,6:00 PM,20230205,14.2,21.6
Fordham,Richmond,-5,135,H,11:00 AM,20230205,9.8,14.6
Wichita St.,Tulsa,5,137,H,2:00 PM,20230205,-3.3,10.4
Iona,Fairfield,6,134,H,1:00 PM,20230205,-13.1,0.5
Missouri St.,Southern Illinois,-3,117,H,1:00 PM,20230205,-1.8,-0.0
DePaul,Seton Hall,-13,139,H,11:00 AM,20230205,-0.8,-4.6
La Salle,Saint Joseph's,-8,144,H,11:00 AM,20230205,-6.6,-2.0
Rider,Manhattan,3,139,H,1:00 PM,20230205,-2.1,1.6
Canisius,Marist,-1,133,H,1:00 PM,20230205,-3.5,-4.1
Niagara,Siena,-8,128,H,1:00 PM,20230205,0.8,1.6
California,Utah,-15,125,H,5:00 PM,20230205,-1.2,3.6
Mount St. Mary's,Quinnipiac,-12,134,H,1:00 PM,20230205,-4.0,-8.1
