AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Dayton,Saint Louis,1,139,H,06:00 PM,20230303,-2.7,-5.3
New Mexico,Colorado St.,3,159,H,10:15 PM,20230303,-6.4,-8.3
Belmont,Indiana St.,-3,157,N,02:45 PM,20230303,-4.3,-3.4
Toledo,Ball St.,2,166,H,05:00 PM,20230303,14.4,11.3
Missouri St.,Southern Illinois,-1,119,N,08:30 PM,20230303,2.7,6.3
Pacific,San Francisco,-5,159,N,10:30 PM,20230303,8.5,2.7
Grand Canyon,Utah Tech,-4,150,H,08:00 PM,20230303,-9.5,-2.0
BYU,Portland,7,157,N,08:00 PM,20230303,-3.7,0.8
Akron,Kent St.,-6,136,H,05:00 PM,20230303,0.3,2.0
Stephen F. Austin,Utah Valley,-6,142,H,07:00 PM,20230303,0.5,-24.0
Tennessee Martin,Tennessee Tech,1,153,N,09:30 PM,20230303,-5.9,-13.9
Cal Baptist,Southern Utah,-6,146,H,08:00 PM,20230303,-1.5,-4.4
North Dakota,Denver,-1,149,N,06:00 PM,20230303,-2.3,2.3
Gardner Webb,USC Upstate,3,131,N,01:35 PM,20230303,-7.9,-13.1
East Carolina,Tulane,-11,155,H,06:00 PM,20230303,5.1,17.5
Campbell,Longwood,-5,133,N,05:00 PM,20230303,8.0,9.4
Southeast Missouri St.,Morehead St.,-4,144,N,07:00 PM,20230303,-8.9,-2.9
Northern Iowa,Bradley,-9,135,N,12:00 PM,20230303,-9.0,-0.5
Winthrop,Radford,-4,144,N,07:45 PM,20230303,8.5,-3.0
Murray St.,Drake,-11,143,N,06:00 PM,20230303,-18.0,0.2
Nebraska Omaha,UMKC,-1,135,N,08:30 PM,20230303,14.1,23.2
Abilene Christian,Sam Houston St.,-11,137,H,06:30 PM,20230303,3.1,-6.3
UT Arlington,Seattle,-6,132,H,09:00 PM,20230303,14.5,-1.6
Monmouth,Hampton,-3,143,N,01:00 PM,20230303,6.4,27.0
Miami OH,Buffalo,-10,156,H,06:00 PM,20230303,7.7,8.3
Charleston Southern,UNC Asheville,-7,147,N,11:00 AM,20230303,-15.5,-2.3
Bowling Green,Ohio,-10,162,H,07:00 PM,20230303,-4.8,-15.8
Eastern Michigan,Northern Illinois,-8,154,H,12:00 PM,20230303,0.8,-11.2
The Citadel,Mercer,-6,134,N,04:00 PM,20230303,-11.6,-29.3
Central Michigan,Western Michigan,-5,139,H,06:00 PM,20230303,-2.7,-8.4
VMI,Chattanooga,-13,151,N,06:30 PM,20230303,-6.2,-7.5
