AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Harvard,Brown,-1,121,H,06:00 PM,20230106,0.1,0.8
Quinnipiac,Rider,-1,145,H,06:00 PM,20230106,1.1,6.6
Akron,Ball St.,-4,134,H,07:30 PM,20230106,-3.4,-5.6
Stanford,California,5,119,H,08:00 PM,20230106,-22.9,-33.3
Detroit,Wright St.,-4,156,H,06:00 PM,20230106,3.0,1.6
Penn,Cornell,-7,157,H,06:00 PM,20230106,-4.9,-5.7
Niagara,Fairfield,-3,117,H,06:00 PM,20230106,3.2,6.7
Canisius,Manhattan,1,141,H,06:00 PM,20230106,6.4,5.7
Princeton,Columbia,8,134,H,06:00 PM,20230106,-10.4,-1.9
Oakland,Northern Kentucky,-7,131,H,06:00 PM,20230106,3.4,4.9
Iona,Marist,16,134,H,06:00 PM,20230106,9.9,12.8
Dartmouth,Yale,-17,125,H,06:00 PM,20230106,19.2,25.4
Western Michigan,Toledo,-19,165,H,05:30 PM,20230106,-1.7,-4.3
Saint Peter's,Siena,-12,130,H,06:00 PM,20230106,-4.4,-4.3
