AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Alabama,Tennessee,-3,141,H,06:00 PM,20230215,9.8,8.2
Xavier,Marquette,-7,171,H,06:00 PM,20230215,0.3,9.4
Indiana,Northwestern,-1,137,H,08:00 PM,20230215,3.9,12.8
Arkansas,Texas A&M,-4,142,H,08:00 PM,20230215,-16.0,-12.0
TCU,Iowa St.,-5,133,H,08:00 PM,20230215,-4.2,-4.5
Oregon,Washington,2,142,H,10:00 PM,20230215,-1.0,-0.3
UC Irvine,UC Santa Barbara,-2,140,H,09:00 PM,20230215,11.4,9.4
UMass Lowell,Bryant,-2,160,H,06:00 PM,20230215,7.5,6.1
Kentucky,Mississippi St.,-4,126,H,07:30 PM,20230215,0.9,-0.9
UNC Greensboro,Samford,-1,135,H,06:30 PM,20230215,1.0,5.4
Boise St.,Colorado St.,5,137,H,09:00 PM,20230215,0.9,-3.3
Long Beach St.,UC Riverside,-1,155,H,09:00 PM,20230215,15.7,10.4
Virginia Tech,Georgia Tech,5,139,H,06:00 PM,20230215,14.2,10.5
George Mason,George Washington,-2,148,H,06:00 PM,20230215,-8.7,4.3
Richmond,La Salle,-1,137,H,06:00 PM,20230215,-12.3,-18.2
VCU,Rhode Island,4,134,H,06:00 PM,20230215,10.2,6.8
Longwood,USC Upstate,2,132,H,06:00 PM,20230215,-0.4,2.7
Tarleton St.,Stephen F. Austin,-5,141,H,06:30 PM,20230215,-0.5,3.7
San Diego St.,Fresno St.,10,130,H,10:00 PM,20230215,11.5,12.1
St. Bonaventure,Fordham,-3,133,H,06:00 PM,20230215,3.7,6.1
Cincinnati,East Carolina,9,141,H,06:00 PM,20230215,14.5,10.2
Drake,Northern Iowa,6,136,H,08:00 PM,20230215,10.6,-2.0
Mississippi,Florida,-8,134,H,05:30 PM,20230215,-6.0,-3.2
Navy,Lehigh,1,139,H,06:00 PM,20230215,-1.5,-0.2
Seattle,Cal Baptist,-2,130,H,09:00 PM,20230215,-8.0,-6.7
Murray St.,Illinois St.,-1,141,H,07:00 PM,20230215,-1.7,-8.9
Cal St. Fullerton,UC San Diego,3,123,H,09:00 PM,20230215,5.5,2.9
Davidson,Saint Louis,-7,145,H,08:00 PM,20230215,2.4,12.2
Saint Joseph's,Duquesne,-8,144,H,06:00 PM,20230215,3.8,1.5
South Florida,Tulsa,4,150,H,07:00 PM,20230215,-3.6,1.9
Indiana St.,Illinois Chicago,8,150,H,07:00 PM,20230215,-0.9,10.2
Florida St.,Clemson,-11,149,H,06:00 PM,20230215,2.2,2.5
Florida Gulf Coast,Stetson,-5,141,H,06:00 PM,20230215,-13.7,-11.5
East Tennessee St.,Western Carolina,-3,139,H,06:00 PM,20230215,7.3,-3.5
Missouri St.,Bradley,-8,124,H,07:00 PM,20230215,3.7,-6.5
Army,Colgate,-10,152,H,06:00 PM,20230215,2.9,2.3
Lafayette,Loyola MD,1,119,H,06:00 PM,20230215,-1.6,-7.5
Mercer,Wofford,-4,138,H,06:00 PM,20230215,4.0,10.3
Cal St. Bakersfield,Cal Poly,-2,114,H,09:00 PM,20230215,2.3,9.2
UT Rio Grande Valley,Grand Canyon,-12,152,H,08:00 PM,20230215,12.4,17.2
Boston University,Holy Cross,-2,134,H,06:00 PM,20230215,-12.9,-12.4
Winthrop,Gardner Webb,-10,136,H,06:00 PM,20230215,0.1,0.3
High Point,Presbyterian,-3,143,H,06:00 PM,20230215,-9.2,-8.8
Furman,The Citadel,13,153,H,06:00 PM,20230215,16.4,16.3
UT Arlington,Sam Houston St.,-13,127,H,06:30 PM,20230215,9.7,23.8
Virginia,Louisville,15,129,H,06:00 PM,20230215,-0.1,-4.7
UMBC,Albany,7,151,H,06:00 PM,20230215,-2.2,-1.6
NJIT,Binghamton,-3,133,H,06:00 PM,20230215,-12.7,-6.9
New Hampshire,Vermont,-12,128,H,06:00 PM,20230215,-4.2,-11.8
Charleston Southern,Campbell,-5,143,H,06:00 PM,20230215,-0.1,7.0
Cal St. Northridge,UC Davis,-13,141,H,08:00 PM,20230215,0.3,-0.4
Chattanooga,VMI,8,148,H,06:00 PM,20230215,-9.1,-7.2
Evansville,Belmont,-20,148,H,06:30 PM,20230215,-3.3,-0.6
IUPUI,Oakland,-16,146,H,06:00 PM,20230215,9.3,11.9
