AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
San Diego St.,Utah St.,1,151,H,09:00 PM,20230208,5.6,6.6
Creighton,Seton Hall,1,133,H,05:30 PM,20230208,4.5,-3.8
Iowa St.,West Virginia,-2,134,H,06:00 PM,20230208,1.3,-6.1
UCF,Wichita St.,-1,127,H,07:00 PM,20230208,-14.3,-18.4
Florida,Alabama,-12,146,H,08:00 PM,20230208,-3.0,-1.6
Memphis,South Florida,4,154,H,06:00 PM,20230208,-4.1,-5.2
Syracuse,Florida St.,1,153,H,06:00 PM,20230208,4.4,2.0
Temple,SMU,2,136,H,07:00 PM,20230208,9.4,13.0
UNLV,Wyoming,2,148,H,09:30 PM,20230208,-6.5,-3.0
Texas Tech,Oklahoma St.,-8,132,H,07:00 PM,20230208,-2.9,-12.7
Oklahoma,Baylor,-10,142,H,08:00 PM,20230208,-18.7,-18.3
Wisconsin,Penn St.,-6,126,H,07:30 PM,20230208,-7.1,2.9
Tennessee,Vanderbilt,11,131,H,06:00 PM,20230208,0.4,-0.1
Saint Joseph's,Loyola Chicago,-1,141,H,08:00 PM,20230208,8.3,-0.6
Belmont,Missouri St.,-2,136,H,06:00 PM,20230208,2.4,5.8
Richmond,George Washington,-1,143,H,06:00 PM,20230208,-8.8,1.4
Utah Tech,Seattle,-4,146,H,09:00 PM,20230208,2.5,18.5
Notre Dame,Georgia Tech,-1,135,H,06:00 PM,20230208,11.1,6.2
Samford,Mercer,2,138,H,06:00 PM,20230208,6.4,0.9
Massachusetts,Fordham,-4,148,H,06:00 PM,20230208,-5.1,-10.8
Nebraska,Michigan,-8,136,H,05:30 PM,20230208,-9.1,-10.0
Drexel,Delaware,-2,130,H,06:00 PM,20230208,0.5,-1.6
UNC Wilmington,College of Charleston,-9,139,H,06:00 PM,20230208,-7.1,0.0
George Mason,Duquesne,-7,139,H,06:00 PM,20230208,-14.9,-15.8
American,Boston University,1,129,H,06:00 PM,20230208,-3.9,5.2
DePaul,Villanova,-9,141,H,07:30 PM,20230208,4.8,-1.6
Georgetown,Providence,-15,149,H,07:00 PM,20230208,9.3,9.9
Cal Baptist,Utah Valley,-8,132,H,07:00 PM,20230208,7.2,-4.8
Vermont,Maine,5,133,H,06:00 PM,20230208,1.9,-2.3
Boston College,Virginia Tech,-14,138,H,06:00 PM,20230208,4.5,-4.7
LSU,Mississippi St.,-9,121,H,08:00 PM,20230208,-15.8,-8.9
La Salle,St. Bonaventure,-8,134,H,06:00 PM,20230208,-1.2,-2.5
Tulsa,Houston,-27,141,H,07:00 PM,20230208,14.5,10.3
New Mexico St.,Grand Canyon,-8,146,H,08:00 PM,20230208,-0.5,9.8
Hofstra,Northeastern,7,143,H,05:00 PM,20230208,11.8,5.4
Elon,North Carolina A&T,-3,147,H,06:00 PM,20230208,23.8,28.1
Western Carolina,Wofford,-5,145,H,06:00 PM,20230208,6.4,14.6
Bradley,Illinois St.,7,129,H,07:00 PM,20230208,-9.8,-0.1
Winthrop,UNC Asheville,-5,145,H,05:30 PM,20230208,0.2,6.9
Charleston Southern,USC Upstate,-3,145,H,06:00 PM,20230208,6.7,-1.6
Lehigh,Colgate,-11,151,H,06:00 PM,20230208,13.5,10.8
Valparaiso,Indiana St.,-14,148,H,06:00 PM,20230208,9.5,0.6
Illinois Chicago,Southern Illinois,-11,127,H,07:00 PM,20230208,-0.2,3.9
Northern Iowa,Evansville,9,139,H,07:00 PM,20230208,3.9,0.8
Bryant,Albany,7,159,H,06:00 PM,20230208,2.0,12.5
Bucknell,Navy,-8,136,H,06:00 PM,20230208,-6.8,-0.3
High Point,Campbell,-6,148,H,06:00 PM,20230208,-10.0,1.6
Binghamton,New Hampshire,-7,127,H,06:00 PM,20230208,3.9,3.7
Furman,VMI,13,151,H,06:00 PM,20230208,14.0,12.8
NJIT,UMBC,-11,147,H,06:00 PM,20230208,2.1,5.7
The Citadel,Chattanooga,-13,151,H,06:00 PM,20230208,6.6,3.7
Monmouth,Stony Brook,-6,128,H,05:30 PM,20230208,22.0,21.6
Loyola MD,Army,-14,140,H,05:00 PM,20230208,5.0,3.0
Presbyterian,Longwood,-11,129,H,06:00 PM,20230208,6.4,-0.9
Hampton,Towson,-17,139,H,06:00 PM,20230208,-5.4,1.7
Central Connecticut,Hartford,4,126,H,06:00 PM,20230208,-9.4,-9.2
IUPUI,Wright St.,-18,150,H,06:00 PM,20230208,3.2,2.6
