AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Florida,Oklahoma,1,139,N,08:30 PM,20221220,9.3,8.4
Virginia,Miami FL,1,133,H,07:30 PM,20221220,-8.6,-0.5
Marquette,Providence,5,155,H,06:00 PM,20221220,1.1,2.4
Seton Hall,Xavier,-7,147,H,07:30 PM,20221220,-7.8,-4.4
Pittsburgh,Syracuse,-1,135,H,08:00 PM,20221220,15.1,12.5
Duke,Wake Forest,6,138,H,05:30 PM,20221220,7.6,8.3
Toledo,Vermont,-2,154,H,01:00 PM,20221220,-11.9,-11.9
Drake,Mississippi St.,-5,121,N,04:00 PM,20221220,4.4,3.7
Air Force,Northern Colorado,1,139,H,07:00 PM,20221220,7.0,6.7
Montana St.,Arizona,-19,163,H,07:30 PM,20221220,10.6,9.3
San Diego,UC Riverside,-4,150,H,09:00 PM,20221220,0.3,-1.7
Lipscomb,Louisville,2,140,H,05:00 PM,20221220,3.9,6.6
Georgetown,Connecticut,-25,149,H,05:30 PM,20221220,-11.2,-8.2
Utah Valley,Oregon,-11,133,H,09:30 PM,20221220,-3.4,-4.9
Central Arkansas,Little Rock,-2,166,H,06:30 PM,20221220,-0.0,0.5
Southern Indiana,Fort Wayne,-7,143,H,06:00 PM,20221220,-7.7,-5.7
Harvard,UC Irvine,-11,131,H,09:00 PM,20221220,1.4,-2.2
Montana,Gonzaga,-20,148,H,08:00 PM,20221220,6.7,5.5
Army,Central Connecticut,-1,143,H,06:00 PM,20221220,-4.8,-8.2
Texas A&M Corpus Chris,Oklahoma St.,-17,139,H,02:00 PM,20221220,-9.2,-9.0
Queens,Nebraska,-9,137,H,06:30 PM,20221220,6.8,9.1
Northwestern St.,Baylor,-24,158,H,07:00 PM,20221220,6.7,2.9
Jackson St.,Alabama,-32,162,H,06:00 PM,20221220,-2.9,-6.5
Prairie View A&M,New Mexico,-18,148,H,08:00 PM,20221220,-0.8,-6.3
Wofford,Texas A&M,-16,150,H,01:00 PM,20221220,-13.5,-14.0
Illinois Chicago,Northwestern,-12,126,H,08:00 PM,20221220,4.3,2.0
Fresno St.,Cal St. Bakersfield,5,113,H,09:00 PM,20221220,3.2,-4.0
UC San Diego,San Diego St.,-21,135,H,09:30 PM,20221220,6.8,4.1
Lehigh,Cornell,-12,158,H,04:00 PM,20221220,-6.7,-1.5
Jacksonville,Louisiana Monroe,7,131,H,11:30 AM,20221220,-7.5,-6.0
North Alabama,Mississippi,-18,142,H,02:00 PM,20221220,12.5,9.6
The Citadel,North Carolina Central,-8,140,H,06:00 PM,20221220,-0.4,-2.3
Alcorn St.,Dayton,-14,124,H,06:00 PM,20221220,-4.9,-6.6
Cal Poly,San Jose St.,-8,122,H,09:00 PM,20221220,-5.2,-14.0
Dartmouth,Massachusetts,-15,139,H,06:00 PM,20221220,-0.9,1.1
Elon,Indiana,-27,143,H,06:00 PM,20221220,9.8,11.0
South Carolina St.,Longwood,-13,149,H,01:00 PM,20221220,8.7,10.3
Albany,Northern Illinois,-6,144,H,01:00 PM,20221220,2.9,3.5
USC Upstate,Kennesaw St.,-10,144,H,06:00 PM,20221220,-7.9,-4.9
Maryland Eastern Shore,Temple,-16,136,H,06:00 PM,20221220,3.3,1.5
Idaho St.,Grand Canyon,-15,125,H,07:00 PM,20221220,-0.2,-4.7
Lindenwood,BYU,-23,147,H,08:00 PM,20221220,1.8,-4.5
Pacific,Lamar,11,149,H,07:00 PM,20221220,7.7,9.6
Wagner,Delaware St.,7,129,H,05:00 PM,20221220,-1.5,0.7
IUPUI,Texas A&M Commerce,-12,138,N,03:00 PM,20221220,4.4,5.6
