AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Iowa,TCU,4,148,N,6:00 PM,20221126,10.8,11.0
Iona,Santa Clara,2,144,N,10:59 PM,20221126,14.5,17.8
James Madison,South Dakota St.,2,154,N,11:00 AM,20221126,18.3,14.0
Colgate,Penn,1,149,H,3:30 PM,20221126,-2.3,-3.7
Nicholls St.,San Diego,-1,151,N,6:00 PM,20221126,-2.2,-1.4
New Mexico St.,UC Irvine,-3,129,N,8:30 PM,20221126,-10.1,-13.5
Middle Tennessee,Stephen F. Austin,2,132,N,3:30 PM,20221126,-4.4,-2.1
Hawaii,Texas St.,1,125,N,10:59 PM,20221126,2.1,2.3
Southern Indiana,Bowling Green,-1,153,H,3:00 PM,20221126,-0.2,-3.9
Montana St.,Quinnipiac,3,145,N,6:00 PM,20221126,-2.5,-6.5
Ball St.,Missouri St.,-2,138,N,11:00 AM,20221126,-4.6,-2.1
Fairfield,Mercer,-1,137,N,6:30 PM,20221126,0.6,1.0
Cal St. Fullerton,Utah Tech,-1,141,N,1:00 PM,20221126,3.2,3.1
Louisiana Lafayette,Drake,-8,146,H,5:00 PM,20221126,1.3,2.6
Kent St.,Houston,-15,127,H,1:30 PM,20221126,-0.8,0.5
South Alabama,Towson,-4,130,N,1:30 PM,20221126,12.1,11.4
Murray St.,Chattanooga,-5,137,H,6:00 PM,20221126,5.7,7.6
Tarleton St.,Wichita St.,-4,122,H,3:00 PM,20221126,13.9,13.3
Gardner Webb,North Carolina Central,-1,137,H,2:30 PM,20221126,0.4,0.1
SIU Edwardsville,UMKC,-1,137,H,7:00 PM,20221126,6.9,9.7
Cleveland St.,Western Michigan,-1,137,H,11:00 AM,20221126,14.0,14.3
Utah Valley,Boise St.,-6,124,H,3:00 PM,20221126,-0.5,-1.7
Bryant,Syracuse,-9,161,H,3:00 PM,20221126,8.0,8.3
UC Davis,Milwaukee,1,139,H,4:00 PM,20221126,4.6,5.2
Northeastern,Princeton,-2,134,N,11:00 AM,20221126,-4.2,-2.4
Hofstra,UNC Greensboro,-5,141,N,1:00 PM,20221126,-11.0,-11.6
Army,Manhattan,1,145,N,8:30 AM,20221126,0.7,-0.8
Jacksonville St.,Northern Colorado,1,143,N,8:30 PM,20221126,1.8,-2.7
Long Beach St.,North Texas,-6,128,N,7:00 PM,20221126,9.6,14.3
Sacramento St.,Southern Utah,-4,144,N,8:30 PM,20221126,-5.1,-2.7
UNC Wilmington,Vermont,-3,133,N,4:30 PM,20221126,7.1,7.9
Louisiana Monroe,Loyola MD,-1,137,N,10:00 AM,20221126,2.8,3.1
South Dakota,Coastal Carolina,-2,142,H,1:00 PM,20221126,-2.0,-1.9
Northwestern St.,Central Arkansas,-3,153,H,5:30 PM,20221126,12.7,10.9
East Carolina,Old Dominion,-6,140,H,6:00 PM,20221126,6.4,5.8
Oakland,San Jose St.,-3,145,N,1:30 PM,20221126,-5.7,-4.4
Evansville,Robert Morris,-1,137,N,4:00 PM,20221126,7.0,7.8
Mount St. Mary's,Navy,-4,126,H,10:00 AM,20221126,2.2,0.1
Little Rock,Miami OH,-1,151,H,12:00 PM,20221126,8.7,8.6
Queens,George Mason,-7,143,H,1:00 PM,20221126,19.5,20.7
Boston University,Southeast Missouri St.,5,143,N,1:00 PM,20221126,-9.7,-9.2
Alabama St.,Eastern Illinois,1,135,N,1:00 PM,20221126,-3.2,-4.7
St. Thomas,Utah,-10,138,H,7:00 PM,20221126,5.6,6.0
Morehead St.,Marshall,-10,140,H,6:00 PM,20221126,-4.7,-9.1
California,Clemson,-9,123,N,3:00 PM,20221126,-10.8,-7.9
American,St. Francis PA,-4,136,H,6:00 PM,20221126,7.1,8.8
Bethune Cookman,Idaho St.,-2,134,N,3:00 PM,20221126,-19.1,-17.8
Kennesaw St.,VCU,-12,134,H,3:00 PM,20221126,3.1,2.2
Illinois Chicago,Green Bay,2,136,H,6:00 PM,20221126,3.8,5.8
Niagara,St. John's,-17,137,H,1:00 PM,20221126,4.8,6.6
North Dakota St.,New Mexico,-19,151,H,6:00 PM,20221126,-24.8,-23.8
Florida Atlantic,Albany,11,141,H,12:00 PM,20221126,6.0,5.8
Northern Illinois,Northern Iowa,-7,133,H,1:00 PM,20221126,4.5,11.2
Howard,Austin Peay,-6,140,H,2:30 PM,20221126,5.7,4.5
