AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Ohio St.,Maryland,4,140,H,12:00 PM,20230108,22.5,8.0
Purdue,Penn St.,2,132,H,05:00 PM,20230108,-3.5,3.9
Northwestern,Indiana,-6,126,H,11:00 AM,20230108,13.9,15.3
Iona,Quinnipiac,7,147,H,01:00 PM,20230108,-10.2,-26.0
Iowa,Rutgers,-11,139,H,11:00 AM,20230108,-14.9,8.0
Wichita St.,South Florida,-1,123,H,12:00 PM,20230108,-15.5,-10.3
Houston,Cincinnati,12,128,H,02:00 PM,20230108,-0.8,0.9
UMBC,Bryant,-4,170,H,12:00 PM,20230108,4.6,13.2
Washington,Arizona St.,-8,132,H,04:00 PM,20230108,9.9,3.2
Liberty,Eastern Kentucky,9,137,H,12:00 PM,20230108,-3.8,-8.5
Canisius,Saint Peter's,-2,126,H,01:00 PM,20230108,-2.2,4.8
Detroit,Northern Kentucky,-4,130,H,01:00 PM,20230108,-7.5,-3.9
Vermont,New Hampshire,7,117,H,11:00 AM,20230108,-4.8,-14.3
SMU,UCF,-12,124,H,01:00 PM,20230108,-0.1,-12.5
Oakland,Wright St.,-7,157,H,12:00 PM,20230108,18.0,13.1
Mount St. Mary's,Marist,2,124,H,01:00 PM,20230108,-0.7,-4.4
UMass Lowell,Albany,11,147,H,02:00 PM,20230108,-17.1,-32.5
Rider,Siena,-9,143,H,01:00 PM,20230108,-5.9,-5.5
Bucknell,Lafayette,-3,127,H,12:00 PM,20230108,-5.6,-5.7
Niagara,Manhattan,4,126,H,01:00 PM,20230108,3.1,-1.9
Boston University,American,-10,126,H,01:00 PM,20230108,0.6,-1.9
NJIT,Maine,-7,133,H,01:00 PM,20230108,9.9,11.4
Lehigh,Navy,-11,141,H,01:00 PM,20230108,11.6,16.0
Loyola MD,Holy Cross,-6,126,H,12:00 PM,20230108,-25.5,-17.4
