AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Indiana,Xavier,-1,145,H,5:00 PM,20221118,9.2,10.5
Illinois,UCLA,-2,144,N,8:30 PM,20221118,-2.7,-3.1
Colorado,Texas A&M,-7,141,N,11:00 AM,20221118,-3.9,-1.6
Baylor,Virginia,4,128,N,6:00 PM,20221118,11.9,12.2
Iona,Vermont,-1,141,N,6:30 PM,20221118,13.3,10.3
Penn St.,Virginia Tech,-3,135,N,11:00 AM,20221118,4.5,5.9
Colorado St.,College of Charleston,-2,152,H,4:00 PM,20221118,-10.7,-9.4
Boise St.,Loyola Chicago,1,129,N,8:30 PM,20221118,11.9,10.3
DePaul,Santa Clara,2,152,N,8:30 PM,20221118,2.9,6.2
Boston College,George Mason,-1,137,N,7:00 PM,20221118,-13.6,-12.3
Villanova,Michigan St.,-5,133,H,7:00 PM,20221118,-16.0,-16.4
Rutgers,Temple,3,129,N,4:00 PM,20221118,11.3,11.9
Florida,Florida St.,5,143,H,7:00 PM,20221118,23.9,24.3
Davidson,South Carolina,-1,141,N,6:30 PM,20221118,3.2,6.0
Oklahoma St.,UCF,5,135,N,6:00 PM,20221118,-5.7,-3.8
Georgetown,Loyola Marymount,-1,159,N,3:30 PM,20221118,-6.1,-5.6
Massachusetts,Murray St.,2,148,N,1:30 PM,20221118,-2.1,-0.0
Charlotte,Tulsa,2,140,N,6:00 PM,20221118,18.4,16.2
Colgate,Duquesne,3,145,N,5:00 PM,20221118,-10.2,-11.8
Belmont,Tarleton St.,-1,133,N,4:45 PM,20221118,-0.3,-15.3
Rider,Stetson,3,141,N,4:00 AM,20221118,-30.7,-14.2
La Salle,Wake Forest,-5,143,N,1:00 PM,20221118,2.5,3.4
Fairfield,Wagner,-1,137,H,6:00 PM,20221118,-17.0,-13.3
Nevada,UT Arlington,3,141,H,7:00 PM,20221118,6.3,1.0
Georgia Southern,Rice,-1,143,H,6:00 PM,20221118,8.6,8.6
St. Thomas,Troy,-3,143,N,6:00 PM,20221118,-8.1,-14.0
Coastal Carolina,USC Upstate,-1,143,H,6:30 PM,20221118,9.5,9.5
Southern,California,-4,132,H,8:00 PM,20221118,15.5,16.1
Gardner Webb,Wofford,-2,136,H,6:00 PM,20221118,18.3,20.0
Fort Wayne,Northwestern,-9,137,H,7:00 PM,20221118,-10.5,-10.6
Furman,Old Dominion,6,136,N,1:30 PM,20221118,-6.0,-7.9
Penn,West Virginia,-15,147,H,6:00 PM,20221118,-8.3,-6.7
Southern Utah,Kansas,-19,149,H,7:00 PM,20221118,2.2,3.8
Cal St. Fullerton,Pacific,-5,147,H,9:00 PM,20221118,-10.4,-10.7
Eastern Kentucky,Georgia St.,-6,148,H,5:00 PM,20221118,-1.7,-1.7
Western Carolina,McNeese St.,-2,148,H,4:30 PM,20221118,-3.5,-14.7
Buffalo,Drake,-14,154,N,12:00 PM,20221118,-12.1,-10.2
South Alabama,Oklahoma,-12,130,H,7:00 PM,20221118,12.4,9.8
Delaware,Duke,-22,144,H,6:00 PM,20221118,-8.5,-20.1
Jacksonville St.,Alabama,-19,145,H,8:00 PM,20221118,-6.5,-19.6
UC Santa Barbara,Northern Arizona,8,138,H,7:00 PM,20221118,1.6,9.7
Lipscomb,Notre Dame,-16,154,H,6:00 PM,20221118,12.5,12.6
Central Arkansas,Niagara,-1,135,N,10:00 AM,20221118,8.7,8.7
Denver,Idaho St.,-3,139,H,8:00 PM,20221118,-19.3,-19.3
High Point,UNLV,-12,142,H,9:00 PM,20221118,-8.9,5.8
Arkansas St.,UC Davis,-6,136,H,8:00 PM,20221118,-7.4,0.1
Texas Southern,Auburn,-21,141,H,7:00 PM,20221118,-1.7,-3.4
UC San Diego,Navy,-5,133,H,6:00 PM,20221118,-4.6,-0.8
Morgan St.,Utah Valley,-11,141,N,6:00 PM,20221118,4.5,3.9
Cal Poly,Stanford,-13,131,H,10:00 PM,20221118,10.3,14.4
Morehead St.,Vanderbilt,-10,130,H,6:00 PM,20221118,14.7,11.0
UNC Wilmington,Connecticut,-16,140,H,7:30 PM,20221118,-0.8,0.5
Howard,Wyoming,-16,154,N,2:15 PM,20221118,2.0,1.4
Western Michigan,Houston Christian,5,145,H,7:00 PM,20221118,2.7,2.7
Lafayette,UMBC,-5,145,H,1:00 PM,20221118,20.7,20.1
Bucknell,Georgia,-12,152,H,6:00 PM,20221118,14.5,13.7
Kennesaw St.,Southeastern Louisiana,6,152,N,3:00 PM,20221118,-19.3,-9.4
Campbell,Appalachian St.,-6,124,H,6:00 PM,20221118,-4.3,3.8
Mount St. Mary's,USC,-15,131,H,10:00 PM,20221118,11.1,12.9
Merrimack,Montana,-7,129,H,8:30 PM,20221118,0.0,-0.9
Tennessee Martin,Mississippi,-22,150,H,6:30 PM,20221118,-5.0,-3.7
Bellarmine,Clemson,-13,133,H,6:00 PM,20221118,20.5,20.3
Columbia,Maine,-6,148,H,6:00 PM,20221118,-25.2,-25.0
Texas A&M Commerce,UNC Asheville,-9,151,N,7:30 PM,20221118,-1.0,-12.6
Southern Miss,Liberty,-14,138,H,6:00 PM,20221118,9.2,42.6
Grambling St.,Grand Canyon,-13,137,H,8:00 PM,20221118,9.5,47.3
Maryland Eastern Shore,George Washington,-12,140,H,6:00 PM,20221118,-17.9,-17.9
North Alabama,Mississippi Valley St.,5,139,H,7:00 PM,20221118,-0.4,12.8
Fairleigh Dickinson,SIU Edwardsville,-10,148,N,6:30 PM,20221118,18.8,18.8
Green Bay,Queens,-10,142,N,10:30 AM,20221118,3.5,5.0
Arkansas Pine Bluff,Cleveland St.,-12,142,H,6:00 PM,20221118,8.6,8.0
VMI,Longwood,-18,142,H,4:00 PM,20221118,6.9,6.9
Lamar,Lindenwood,4,130,N,2:00 PM,20221118,0.2,25.6
