AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Arkansas,Texas A&M,-1,141,N,6:00 PM,20230310,-4.2,-4.6
Creighton,Xavier,2,156,N,8:00 PM,20230310,0.1,8.0
Connecticut,Marquette,4,152,N,5:30 PM,20230310,12.2,11.8
TCU,Texas,-4,148,N,8:30 PM,20230310,-15.6,-5.4
Iowa St.,Kansas,-2,130,N,6:00 PM,20230310,0.4,4.6
Utah St.,Boise St.,1,145,N,10:59 PM,20230310,20.8,12.7
Maryland,Indiana,1,139,N,8:00 PM,20230310,10.5,7.7
Duke,Miami FL,2,144,N,6:00 PM,20230310,8.7,14.9
Northwestern,Penn St.,1,133,N,5:30 PM,20230310,4.5,2.7
Clemson,Virginia,-1,127,N,8:30 PM,20230310,14.0,14.5
UAB,North Texas,-1,127,N,2:00 PM,20230310,6.6,-6.9
Ohio St.,Michigan St.,-3,139,N,1:30 PM,20230310,-3.7,4.1
Wichita St.,Tulane,1,151,N,8:00 PM,20230310,21.0,14.8
Arizona St.,Arizona,-8,156,N,10:30 PM,20230310,-8.3,2.5
UCF,Memphis,-4,142,N,6:00 PM,20230310,-9.2,-4.8
Mississippi St.,Alabama,-8,134,N,12:00 PM,20230310,5.8,6.8
Oregon,UCLA,-7,135,N,8:00 PM,20230310,7.4,7.3
Purdue,Rutgers,6,124,N,11:00 AM,20230310,10.5,3.9
Vanderbilt,Kentucky,-5,147,N,8:00 PM,20230310,-6.2,0.3
Southern Utah,Utah Valley,-4,152,N,10:00 PM,20230310,1.0,-8.6
Tennessee,Missouri,10,144,N,2:00 PM,20230310,-1.1,3.8
Akron,Kent St.,-2,136,N,6:30 PM,20230310,-0.1,4.4
Cal St. Fullerton,UC Irvine,-2,132,N,8:00 PM,20230310,2.9,-3.2
Temple,Cincinnati,-4,142,N,2:00 PM,20230310,0.7,-2.2
Ohio,Toledo,-6,168,N,4:00 PM,20230310,-6.7,5.3
UC Riverside,UC Santa Barbara,-3,139,N,10:30 PM,20230310,4.8,1.2
San Diego St.,San Jose St.,9,129,N,8:30 PM,20230310,2.9,-5.2
Middle Tennessee,Florida Atlantic,-8,142,N,11:30 AM,20230310,0.7,-6.6
Grand Canyon,Sam Houston St.,-6,128,N,8:00 PM,20230310,-4.4,-4.6
Norfolk St.,North Carolina Central,-2,138,N,7:00 PM,20230310,-16.4,-17.2
Maryland Eastern Shore,Howard,-2,140,N,5:00 PM,20230310,-10.1,-12.6
Alabama A&M,Texas Southern,-1,139,N,2:00 PM,20230310,-0.4,10.5
East Carolina,Houston,-19,133,N,12:00 PM,20230310,-0.1,7.0
Marist,Saint Peter's,1,123,N,7:30 PM,20230310,6.6,8.0
Niagara,Iona,-13,135,N,5:00 PM,20230310,-16.4,-2.3
