AWAY,HOME,VegasSpread,VegasTotal,Court,Time,Date,Reg_dif,Over_dif
Alabama,Michigan St.,1,143,N,09:30 PM,20221124,2.8,3.3
Florida,Xavier,-2,148,N,04:30 PM,20221124,-2.2,-0.9
Purdue,West Virginia,-2,138,N,09:00 PM,20221124,-8.3,-10.5
Memphis,Seton Hall,1,133,N,06:30 PM,20221124,-0.6,-0.7
Connecticut,Oregon,1,139,N,07:00 PM,20221124,7.5,6.5
Iowa St.,Villanova,1,131,N,02:30 PM,20221124,24.9,19.4
Mississippi,Stanford,-1,131,N,12:30 PM,20221124,-7.5,-17.4
Kansas,Wisconsin,4,128,N,10:00 AM,20221124,-6.3,-8.0
BYU,Butler,-1,141,N,05:30 PM,20221124,-21.0,-17.1
Dayton,North Carolina St.,1,131,N,03:00 PM,20221124,-14.6,-14.8
Tennessee,USC,8,134,N,12:30 PM,20221124,3.0,4.0
Fresno St.,Vanderbilt,-1,125,N,09:00 PM,20221124,-6.0,-9.1
Nebraska,Oklahoma,-5,133,N,04:00 PM,20221124,6.2,8.4
North Carolina,Portland,12,152,N,12:00 PM,20221124,-3.4,-0.1
Washington,Saint Mary's,-9,127,N,11:30 PM,20221124,-19.3,-13.2
Portland St.,Gonzaga,-28,162,N,11:30 PM,20221124,11.8,8.4
Manhattan,Northeastern,-4,134,N,11:00 AM,20221124,-2.1,-0.6
Florida St.,Siena,8,140,N,10:00 AM,20221124,-5.6,-6.0
Army,Princeton,-7,147,N,01:30 PM,20221124,-11.0,-13.0
Duke,Oregon St.,22,140,N,02:00 PM,20221124,4.7,6.7
Denver,The Citadel,5,145,N,05:00 PM,20221124,10.8,7.6
