Team,AdjEM,AdjOE,AdjDE
Gonzaga,30.5,120.2,89.7
Houston,28.1,116.4,88.3
Kansas,27.7,118.9,91.2
Texas Tech,25,110.4,85.4
Baylor,26.3,117.6,91.3
Duke,27,122.5,95.5
Tennessee,24.2,111.2,87
Villanova,24.9,116.8,91.9
Arizona,24.4,117.9,93.5
UCLA,23.8,115.8,92
Kentucky,24,119.3,95.3
Purdue,24.2,121.6,97.4
Iowa,24,121,97
Auburn,21.7,111.6,89.9
Texas,21,112.4,91.4
North Carolina,20.4,114.2,93.8
Saint Mary's,19.4,109.8,90.4
Memphis,19.8,112.3,92.5
Virginia Tech,20.3,115.5,95.2
Illinois,19,111.8,92.8
Arkansas,18.1,108.5,90.4
Michigan,17.8,113.9,96.1
San Francisco,17.1,110,92.9
LSU,16.5,106.1,89.6
Connecticut,17.5,113.3,95.8
TCU,16.4,108.4,92
San Diego St.,15.3,102.2,86.9
Indiana,16.1,107.6,91.5
Oklahoma,16.4,110.4,94
Ohio St.,17.1,115.5,98.4
Alabama,16.8,115,98.2
Providence,16,111.5,95.5
Oklahoma St.,14.7,102.8,88.1
Wake Forest,15.8,110.6,94.8
Notre Dame,16.1,112.7,96.6
Wisconsin,15.3,108.6,93.3
Washington St.,15.2,108,92.8
Texas A&M,15.3,108.7,93.4
Miami FL,15.6,113.4,97.8
Boise St.,14.7,107.5,92.8
Loyola Chicago,14.5,106.8,92.3
Michigan St.,15,111.5,96.5
Dayton,14.4,108.7,94.3
Iowa St.,13.3,101.7,88.4
Syracuse,14.9,116.1,101.2
Davidson,14.6,115.7,101.1
Murray St.,13.8,109.9,96.1
St. John's,13.6,110.2,96.6
Colorado St.,13.7,111.7,98
Creighton,12.7,104.7,92
Team,0,0,0
Xavier,13,109.4,96.4
VCU,12,100.9,88.9
North Texas,12.3,104.5,92.2
SMU,12.5,107.8,95.3
Utah St.,12.6,109,96.4
Florida,12.7,109.7,97
USC,12.6,108.6,96
Virginia,12.4,107.4,95
Seton Hall,12.1,105.5,93.4
West Virginia,12.4,108.4,96
UAB,12.7,111.7,99
Vermont,12.4,109.7,97.3
Mississippi St.,12.1,107.5,95.4
Vanderbilt,12,106.6,94.6
Kansas St.,12.3,109.5,97.2
Saint Louis,11.9,108.5,96.6
Marquette,11.4,107.8,96.4
Fresno St.,10.8,103.7,92.9
Tulane,11.5,110.8,99.3
Oregon,11.2,109.6,98.4
Clemson,11.1,109.3,98.2
Furman,11.3,113.5,102.2
Rutgers,10.4,106.5,96.1
Wyoming,10.5,107.8,97.3
BYU,10.5,108.3,97.8
New Mexico St.,10,105.9,95.9
Santa Clara,10.2,110.5,100.3
South Dakota St.,10.6,113.9,103.3
Chattanooga,9.9,107.1,97.2
Missouri St.,10.3,112,101.7
Towson,9.8,108.1,98.3
Drake,9.5,108.3,98.8
Arizona St.,8.8,100.6,91.8
Colorado,9.1,105.3,96.2
Maryland,9.5,108.7,99.2
UNLV,9.1,106.9,97.8
St. Bonaventure,9.1,106.8,97.7
Northwestern,8.9,105.4,96.5
Wichita St.,8.4,103.8,95.4
Iona,8.3,106.8,98.5
Grand Canyon,7.9,103.9,96
Belmont,8.2,106.5,98.3
Richmond,8,107,99
Penn St.,7.7,103.9,96.2
Northern Iowa,8,110,102
Cincinnati,7.6,104.4,96.8
Middle Tennessee,7.5,105.7,98.2
UCF,7.5,106.1,98.6
Toledo,7.5,109.2,101.7
Bradley,6.8,102.8,96
Team,0,0,0
Mississippi,6.9,105.9,99
Florida St.,6.8,105.1,98.3
Louisiana Tech,6.7,104.3,97.6
DePaul,6.7,106.3,99.6
Saint Peter's,6.1,99.2,93.1
Washington,6.1,104.3,98.2
South Carolina,5.9,100.1,94.2
Temple,5.4,101.4,96
Princeton,5.7,111.4,105.7
Minnesota,5.3,106,100.7
Hofstra,5.4,109,103.6
Boston College,5.1,103.7,98.6
Nebraska,5.2,106.4,101.2
Stanford,5,103.4,98.4
Butler,4.8,102.3,97.5
Abilene Christian,4.9,104.4,99.5
Utah Valley,4.6,101.4,96.8
Louisville,4.7,102.9,98.2
Morehead St.,4.6,102.7,98.1
North Carolina St.,4.8,109.1,104.3
George Mason,4.6,104.7,100.1
Utah,4.5,106.5,102
Liberty,4.5,104.6,100.1
Nevada,4,105.7,101.7
Western Kentucky,3.9,105.4,101.5
Wofford,3.9,105.2,101.3
Southern Illinois,3.8,101.5,97.7
Georgia St.,3.6,101.8,98.2
Colgate,3.8,106.8,103
Texas St.,3.8,105.3,101.5
Akron,3.7,105.3,101.6
Stephen F. Austin,3.5,101.7,98.2
College of Charleston,3.6,105,101.4
Kent St.,3.4,102.3,98.9
Sam Houston St.,3.3,99.9,96.6
Florida Atlantic,3.4,104.4,101
Delaware,3.4,106.5,103.1
California,3,100.1,97.1
Georgia Tech,2.7,100.4,97.7
Rhode Island,2.6,98,95.4
Seattle,2.5,98.6,96.1
UC Santa Barbara,2.6,104.1,101.5
Drexel,2.5,103.9,101.4
Jacksonville St.,2.2,104.4,102.2
Buffalo,2,105.5,103.5
Longwood,2,105.6,103.6
Saint Joseph's,1.9,100,98.1
Ohio,1.8,102.5,100.7
UC Irvine,1.7,98.1,96.4
Yale,1.6,99.3,97.7
Team,0,0,0
Gardner Webb,1.4,97,95.6
Missouri,1.3,102,100.7
Coastal Carolina,1.3,100.4,99.1
Jacksonville,1.3,100.4,99.1
Appalachian St.,1.3,100.7,99.4
Montana St.,1.1,103.5,102.4
UC Riverside,1,101,100
New Mexico,1,105.3,104.3
UTEP,0.9,100.6,99.7
UNC Wilmington,0.9,104.3,103.4
Tulsa,0.9,103.4,102.5
Wagner,0.8,101.1,100.3
South Alabama,0.7,101.8,101.1
Mercer,0.7,105.7,105
Portland,0.6,103.2,102.6
East Tennessee St.,0.5,107.6,107.1
North Dakota St.,0.5,101.4,100.9
Samford,0.1,104,103.9
East Carolina,0.1,101.6,101.5
Cleveland St.,-0.2,103.9,104.1
Georgetown,-0.3,104.2,104.5
VMI,-0.5,109.5,110
Monmouth,-0.5,101.1,101.6
Louisiana Lafayette,-0.6,101,101.6
Hawaii,-0.6,100.2,100.8
Winthrop,-0.7,104.2,104.9
Northern Kentucky,-0.8,100.6,101.4
Oakland,-1,102.3,103.3
Southern Utah,-1,104.9,105.9
Fordham,-0.9,93.1,94
UNC Greensboro,-1.1,99.9,101
Cal St. Fullerton,-1.2,101.8,103
Bellarmine,-1.3,107.8,109.1
Bryant,-1.3,102.8,104.1
Cornell,-1.3,102.9,104.2
Wright St.,-1.4,104.7,106.1
Long Beach St.,-1.4,101.3,102.7
Navy,-1.4,94,95.4
Florida Gulf Coast,-1.7,104.6,106.3
Oral Roberts,-1.7,108,109.7
Massachusetts,-1.8,110.8,112.6
Charlotte,-1.8,104.5,106.3
Georgia,-1.9,106.8,108.7
Weber St.,-1.9,101.2,103.1
Pittsburgh,-2.1,98.8,100.9
