Team,AdjEM,AdjOE,AdjDE
Gonzaga,33.0,121.5,88.5
Houston,26.89999999999999,116.3,89.4
Kansas,26.200000000000003,119.7,93.5
Texas Tech,23.599999999999994,109.1,85.5
Baylor,25.299999999999997,117.1,91.8
Kentucky,25.799999999999997,120.1,94.3
Duke,25.700000000000003,120.3,94.6
Arizona,24.900000000000006,118.0,93.1
UCLA,23.900000000000006,115.2,91.3
Villanova,24.0,118.2,94.2
Tennessee,22.5,110.8,88.3
Auburn,22.799999999999997,112.6,89.8
Purdue,24.89999999999999,122.8,97.9
Iowa,24.400000000000006,121.5,97.1
Texas,20.30000000000001,111.4,91.1
Illinois,20.299999999999997,113.6,93.3
Saint Mary's,19.400000000000006,109.4,90.0
Arkansas,19.299999999999997,110.1,90.8
Memphis,18.799999999999997,112.0,93.2
San Francisco,18.0,110.4,92.4
Connecticut,18.099999999999994,113.1,95.0
LSU,16.900000000000006,106.4,89.5
San Diego St.,16.099999999999994,102.6,86.5
Virginia Tech,17.900000000000006,114.2,96.3
Indiana,16.89999999999999,107.6,90.7
Michigan,17.5,114.7,97.2
Alabama,17.30000000000001,115.9,98.6
Wisconsin,16.299999999999997,110.2,93.9
Ohio St.,17.10000000000001,116.9,99.8
Boise St.,15.900000000000006,108.5,92.6
Oklahoma,15.799999999999997,109.7,93.9
North Carolina,16.0,112.3,96.3
Loyola Chicago,15.100000000000009,108.7,93.6
Oklahoma St.,14.100000000000009,102.7,88.6
Wake Forest,15.300000000000011,111.4,96.1
TCU,14.5,107.9,93.4
Michigan St.,14.899999999999991,110.6,95.7
Murray St.,14.5,109.7,95.2
Notre Dame,14.599999999999994,112.0,97.4
Dayton,14.200000000000003,108.9,94.7
Texas A&M,14.0,108.8,94.8
Colorado St.,14.399999999999991,112.6,98.2
Washington St.,13.799999999999997,108.1,94.3
Utah St.,14.0,109.7,95.7
Providence,14.0,111.7,97.7
SMU,13.700000000000003,109.7,96.0
Saint Louis,13.5,109.2,95.7
North Texas,13.0,104.5,91.5
Florida,13.799999999999997,111.1,97.3
Iowa St.,12.700000000000003,103.0,90.3
Team,0.0,0.0,0.0
Seton Hall,13.0,106.7,93.7
Marquette,13.200000000000003,108.8,95.6
St. John's,13.0,109.8,96.8
Miami FL,13.5,114.2,100.7
Syracuse,13.600000000000009,115.7,102.1
Xavier,12.900000000000006,110.2,97.3
Davidson,13.599999999999994,116.0,102.4
VCU,11.600000000000009,99.7,88.1
Creighton,12.199999999999989,104.6,92.4
Mississippi St.,12.399999999999991,108.1,95.7
USC,12.5,109.3,96.8
UAB,12.5,111.1,98.6
Fresno St.,11.800000000000011,104.4,92.6
Vanderbilt,11.599999999999994,105.8,94.2
West Virginia,11.799999999999997,108.2,96.4
Kansas St.,11.799999999999997,109.2,97.4
Tulane,11.799999999999997,110.5,98.7
Oregon,11.699999999999989,109.6,97.9
Wyoming,11.5,109.0,97.5
Vermont,11.300000000000011,109.9,98.6
BYU,11.099999999999994,108.1,97.0
Virginia,10.799999999999997,106.8,96.0
Santa Clara,11.299999999999997,112.3,101.0
Furman,11.299999999999997,113.3,102.0
South Dakota St.,11.5,115.3,103.8
Missouri St.,11.099999999999994,112.5,101.4
Rutgers,10.399999999999991,105.8,95.4
UNLV,9.899999999999991,107.6,97.7
Towson,9.700000000000003,108.8,99.1
Clemson,9.600000000000009,108.7,99.1
Colorado,9.400000000000006,105.2,95.8
Northwestern,9.400000000000006,106.0,96.6
Maryland,9.400000000000006,108.9,99.5
Chattanooga,9.299999999999997,107.8,98.5
Drake,9.0,107.4,98.4
Arizona St.,8.400000000000006,100.7,92.3
Wichita St.,8.599999999999994,104.1,95.5
New Mexico St.,8.5,106.2,97.7
Belmont,8.5,106.8,98.3
Toledo,8.700000000000003,110.3,101.6
Grand Canyon,8.0,104.0,96.0
Penn St.,7.800000000000011,103.9,96.1
Richmond,8.100000000000009,108.4,100.3
Cincinnati,7.700000000000003,104.4,96.7
St. Bonaventure,7.799999999999997,106.5,98.7
Bradley,7.5,103.4,95.9
Northern Iowa,7.800000000000011,109.4,101.6
Mississippi,7.3999999999999915,106.3,98.9
Iona,7.400000000000006,106.4,99.0
Louisiana Tech,7.299999999999997,104.7,97.4
Team,0.0,0.0,0.0
UCF,7.200000000000003,106.0,98.8
Middle Tennessee,6.800000000000011,104.9,98.1
DePaul,6.6000000000000085,106.2,99.6
South Carolina,5.8999999999999915,100.3,94.4
Washington,6.099999999999994,104.5,98.4
Florida St.,5.900000000000006,105.0,99.1
Temple,5.5,101.6,96.1
Minnesota,5.400000000000006,106.4,101.0
Morehead St.,5.099999999999994,103.1,98.0
Princeton,5.5,110.6,105.1
Nebraska,5.099999999999994,106.3,101.2
Stanford,5.0,103.5,98.5
Liberty,5.0,105.2,100.2
Hofstra,4.8999999999999915,108.8,103.9
Butler,4.5,102.1,97.6
George Mason,4.699999999999989,105.1,100.4
Utah Valley,4.5,101.8,97.3
Kent St.,4.400000000000006,102.0,97.6
Abilene Christian,4.3999999999999915,103.1,98.7
Stephen F. Austin,4.300000000000011,101.9,97.6
Nevada,4.5,106.0,101.5
Utah,4.3999999999999915,106.6,102.2
Saint Peter's,3.9000000000000057,98.2,94.3
Florida Atlantic,4.099999999999994,105.5,101.4
Western Kentucky,4.0,105.9,101.9
Southern Illinois,3.799999999999997,101.6,97.8
Sam Houston St.,3.700000000000003,100.4,96.7
Wofford,3.799999999999997,105.3,101.5
North Carolina St.,3.8999999999999915,108.8,104.9
Boston College,3.6000000000000085,102.9,99.3
Texas St.,3.3999999999999915,105.1,101.7
Colgate,3.5,106.6,103.1
Louisville,3.0,102.4,99.4
Delaware,3.0999999999999943,106.5,103.4
UC Santa Barbara,3.0,104.4,101.4
California,2.9000000000000057,100.5,97.6
Georgia St.,2.9000000000000057,100.9,98.0
Ohio,2.9000000000000057,103.0,100.1
Seattle,2.700000000000003,98.9,96.2
College of Charleston,2.799999999999997,104.7,101.9
Rhode Island,2.3999999999999915,97.8,95.4
Longwood,2.5,105.9,103.4
Jacksonville St.,2.299999999999997,104.5,102.2
Buffalo,2.1999999999999886,105.6,103.4
Akron,2.0999999999999943,104.8,102.7
Drexel,2.1000000000000085,104.2,102.1
Missouri,2.0,102.4,100.4
Appalachian St.,2.0,101.4,99.4
UC Irvine,1.9000000000000057,98.5,96.6
Saint Joseph's,1.5999999999999943,100.1,98.5
Team,0.0,0.0,0.0
Georgia Tech,1.5999999999999943,99.8,98.2
Montana St.,1.5999999999999943,103.3,101.7
New Mexico,1.5999999999999943,105.8,104.2
Yale,1.5,100.3,98.8
Gardner Webb,1.1999999999999886,97.1,95.9
North Dakota St.,1.0999999999999943,101.8,100.7
Tulsa,1.0,103.5,102.5
Wagner,1.0,101.5,100.5
UTEP,1.1000000000000085,100.7,99.6
UC Riverside,1.0,101.0,100.0
South Alabama,0.9000000000000057,102.0,101.1
Portland,0.8999999999999915,103.1,102.2
Jacksonville,0.7999999999999972,100.6,99.8
Mercer,0.5,105.7,105.2
East Tennessee St.,0.3999999999999915,108.1,107.7
Coastal Carolina,0.4000000000000057,102.2,101.8
Hawaii,0.09999999999999432,101.0,100.9
Samford,-0.09999999999999432,104.2,104.3
VMI,-0.09999999999999432,110.0,110.1
East Carolina,-0.20000000000000284,101.6,101.8
Louisiana Lafayette,-0.3999999999999915,101.4,101.8
Bryant,-0.5,103.4,103.9
Georgetown,-0.7000000000000028,104.0,104.7
Bellarmine,-0.7999999999999972,108.0,108.8
Cal St. Fullerton,-0.7999999999999972,101.5,102.3
UNC Wilmington,-0.9000000000000057,102.6,103.5
Long Beach St.,-0.9000000000000057,100.8,101.7
Oral Roberts,-1.0,108.4,109.4
Cleveland St.,-1.0,104.1,105.1
UNC Greensboro,-1.0,99.6,100.6
Northern Kentucky,-1.1000000000000085,100.8,101.9
Oakland,-1.2000000000000028,102.5,103.7
Fordham,-1.2000000000000028,93.1,94.3
Norfolk St.,-1.2999999999999972,101.3,102.6
Cornell,-1.3999999999999915,102.7,104.1
Winthrop,-1.3999999999999915,103.9,105.3
Weber St.,-1.3999999999999915,101.9,103.3
Georgia,-1.6000000000000085,107.1,108.7
Monmouth,-1.5,100.8,102.3
Troy,-1.6000000000000085,97.8,99.4
Navy,-1.5999999999999943,94.2,95.8
Charlotte,-1.9000000000000057,104.3,106.2
Massachusetts,-2.1000000000000085,110.6,112.7
Florida Gulf Coast,-2.0,104.3,106.3
Wright St.,-2.0,104.9,106.9
Old Dominion,-2.0,100.0,102.0
Southern Utah,-2.200000000000003,104.2,106.4
Illinois St.,-2.200000000000003,104.1,106.3
Arkansas St.,-2.299999999999997,98.2,100.5
UMKC,-2.299999999999997,100.5,102.8
Team,0.0,0.0,0.0
Campbell,-2.5,100.8,103.3
Tarleton St.,-2.5,99.5,102.0
Texas Southern,-2.5,96.5,99.0
Fort Wayne,-2.799999999999997,98.7,101.5
Indiana St.,-2.799999999999997,98.4,101.2
Loyola Marymount,-3.0,105.6,108.6
South Dakota,-3.0,104.3,107.3
Northern Colorado,-3.0999999999999943,107.5,110.6
Nicholls St.,-2.9000000000000057,100.3,103.2
UC Davis,-3.1000000000000085,98.1,101.2
Pittsburgh,-3.1000000000000085,98.6,101.7
San Diego,-3.200000000000003,96.8,100.0
Valparaiso,-3.4000000000000057,102.1,105.5
Penn,-4.0,104.9,108.9
Harvard,-3.799999999999997,97.3,101.1
Oregon St.,-4.199999999999989,105.4,109.6
Cal Baptist,-4.0,98.6,102.6
Detroit,-4.3999999999999915,105.2,109.6
Boston University,-4.400000000000006,104.8,109.2
George Washington,-4.200000000000003,99.3,103.5
Niagara,-4.200000000000003,98.2,102.4
Fairfield,-4.5,99.0,103.5
La Salle,-4.5,98.2,102.7
James Madison,-4.700000000000003,102.7,107.4
Southeast Missouri St.,-4.8999999999999915,104.4,109.3
UT Arlington,-4.800000000000011,97.1,101.9
Dartmouth,-4.799999999999997,96.4,101.2
Marist,-4.8999999999999915,99.2,104.1
Southern,-4.700000000000003,94.8,99.5
Rider,-5.0,98.4,103.4
UMBC,-5.299999999999997,104.0,109.3
Kennesaw St.,-5.299999999999997,103.3,108.6
Eastern Washington,-5.300000000000011,102.6,107.9
Brown,-5.300000000000011,98.6,103.9
High Point,-5.299999999999997,98.7,104.0
Western Illinois,-5.400000000000006,100.5,105.9
UNC Asheville,-5.400000000000006,99.8,105.2
South Florida,-5.099999999999994,91.2,96.3
Rice,-5.800000000000011,104.6,110.4
Marshall,-5.799999999999997,100.5,106.3
Montana,-6.0,99.9,105.9
Stony Brook,-6.200000000000003,104.0,110.2
LIU Brooklyn,-5.8999999999999915,98.9,104.8
Howard,-6.0,99.4,105.4
Ball St.,-6.200000000000003,101.7,107.9
Northeastern,-6.0,97.0,103.0
Alcorn St.,-6.200000000000003,97.8,104.0
Mount St. Mary's,-6.099999999999994,95.7,101.8
Quinnipiac,-6.6000000000000085,101.8,108.4
New Hampshire,-6.799999999999997,102.4,109.2
Team,0.0,0.0,0.0
Siena,-6.5,97.3,103.8
The Citadel,-6.799999999999997,100.7,107.5
Georgia Southern,-6.400000000000006,95.8,102.2
Tennessee Tech,-6.799999999999997,100.7,107.5
Texas A&M Corpus Chris,-6.5,96.5,103.0
Air Force,-6.5,96.4,102.9
Lipscomb,-7.299999999999997,101.9,109.2
Youngstown St.,-7.299999999999997,102.9,110.2
Elon,-7.200000000000003,98.7,105.9
Portland St.,-6.900000000000006,96.5,103.4
Pepperdine,-7.3999999999999915,97.9,105.3
Tennessee St.,-7.5,98.1,105.6
Miami OH,-7.799999999999997,103.3,111.1
Eastern Kentucky,-7.799999999999997,100.8,108.6
North Florida,-7.599999999999994,96.7,104.3
Louisiana Monroe,-8.0,100.5,108.5
New Orleans,-7.800000000000011,96.6,104.4
Southeastern Louisiana,-8.300000000000011,103.1,111.4
USC Upstate,-8.399999999999991,100.7,109.1
UC San Diego,-8.5,101.2,109.7
Bowling Green,-8.799999999999997,103.3,112.1
Pacific,-8.299999999999997,95.5,103.8
Prairie View A&M,-8.800000000000011,96.6,105.4
Dixie St.,-8.700000000000003,94.2,102.9
FIU,-8.899999999999991,97.2,106.1
Presbyterian,-8.799999999999997,95.4,104.2
San Jose St.,-9.200000000000003,98.7,107.9
UMass Lowell,-8.900000000000006,94.8,103.7
