Team,AdjEM,AdjOE,AdjDE
Gonzaga,32.099999999999994,124.3,92.2
Houston,29.0,119.5,90.5
Baylor,27.799999999999997,119.7,91.9
Villanova,26.700000000000003,117.3,90.6
Arizona,25.700000000000003,116.0,90.3
Purdue,27.599999999999994,125.6,98.0
Kansas,26.599999999999994,122.0,95.4
Auburn,25.200000000000003,115.8,90.6
LSU,22.0,103.8,81.8
Kentucky,25.599999999999994,121.3,95.7
Duke,23.299999999999997,118.0,94.7
Illinois,22.799999999999997,117.3,94.5
Texas Tech,20.799999999999997,108.3,87.5
Iowa St.,20.400000000000006,106.9,86.5
UCLA,22.0,115.5,93.5
Xavier,21.5,115.2,93.7
Texas,20.299999999999997,112.2,91.9
Tennessee,18.89999999999999,108.6,89.7
Indiana,17.69999999999999,107.6,89.9
Michigan St.,18.299999999999997,112.5,94.2
Alabama,18.799999999999997,116.7,97.9
Iowa,19.5,122.7,103.2
Wisconsin,17.89999999999999,113.1,95.2
Oklahoma,17.0,110.3,93.3
BYU,16.400000000000006,109.7,93.3
Ohio St.,17.099999999999994,114.8,97.7
Fresno St.,15.899999999999991,107.3,91.4
San Francisco,16.0,109.4,93.4
Connecticut,16.400000000000006,111.5,95.1
Florida,15.699999999999989,110.6,94.9
Murray St.,15.700000000000003,111.3,95.6
Michigan,15.799999999999997,113.1,97.3
Providence,15.200000000000003,110.2,95.0
USC,15.400000000000006,111.7,96.3
Washington St.,14.5,107.3,92.8
Boise St.,14.200000000000003,104.9,90.7
Oklahoma St.,13.799999999999997,103.2,89.4
Loyola Chicago,15.200000000000003,113.9,98.7
North Carolina,15.0,113.1,98.1
Virginia Tech,14.399999999999991,110.1,95.7
Arkansas,14.299999999999997,110.7,96.4
North Texas,13.700000000000003,106.4,92.7
San Diego St.,13.200000000000003,102.2,89.0
Saint Mary's,13.299999999999997,104.0,90.7
Seton Hall,14.099999999999994,111.0,96.9
Belmont,14.200000000000003,111.9,97.7
Davidson,14.799999999999997,117.6,102.8
Wake Forest,13.700000000000003,110.0,96.3
Mississippi St.,13.900000000000006,112.5,98.6
Memphis,13.700000000000003,110.4,96.7
Team,0.0,0.0,0.0
Colorado St.,14.200000000000003,114.2,100.0
Creighton,13.099999999999994,108.8,95.7
UAB,13.299999999999997,111.2,97.9
West Virginia,11.899999999999991,105.1,93.2
Florida St.,12.099999999999994,107.0,94.9
Wyoming,12.5,111.1,98.6
Saint Louis,12.200000000000003,108.8,96.6
Oregon,12.599999999999994,113.1,100.5
Miami FL,12.799999999999997,115.3,102.5
Dayton,11.599999999999994,108.1,96.5
Marquette,11.600000000000009,107.9,96.3
Syracuse,12.200000000000003,117.4,105.2
Cincinnati,11.0,105.8,94.8
TCU,10.700000000000003,104.2,93.5
Kansas St.,10.700000000000003,104.2,93.5
Missouri St.,11.299999999999997,112.2,100.9
Utah St.,11.100000000000009,110.2,99.1
Texas A&M,10.699999999999989,107.1,96.4
Chattanooga,11.299999999999997,113.7,102.4
Northwestern,11.0,110.9,99.9
VCU,9.400000000000006,95.2,85.8
Notre Dame,10.600000000000009,110.4,99.8
Louisiana Tech,10.5,109.3,98.8
Ohio,10.099999999999994,106.0,95.9
SMU,10.600000000000009,111.7,101.1
Towson,10.600000000000009,112.9,102.3
Iona,10.099999999999994,108.1,98.0
Penn St.,10.0,106.8,96.8
Rhode Island,9.799999999999997,106.0,96.2
South Dakota St.,10.700000000000003,117.8,107.1
Wichita St.,9.299999999999997,103.0,93.7
Toledo,9.5,108.4,98.9
Minnesota,9.400000000000006,106.9,97.5
Clemson,9.599999999999994,110.1,100.5
UCF,9.400000000000006,108.4,99.0
St. John's,9.399999999999991,109.3,99.9
Vermont,9.299999999999997,108.6,99.3
Grand Canyon,9.200000000000003,108.4,99.2
Santa Clara,8.799999999999997,110.5,101.7
Vanderbilt,8.100000000000009,103.4,95.3
Oakland,8.200000000000003,106.5,98.3
Virginia,8.0,105.0,97.0
New Mexico St.,8.100000000000009,109.2,101.1
Liberty,8.100000000000009,109.2,101.1
Furman,7.599999999999994,110.3,102.7
Richmond,7.200000000000003,108.5,101.3
Colorado,6.900000000000006,104.4,97.5
